Structure,directory,type,split,c11,c11_pred,c12,c12_pred,c44,c44_pred,G,G_pred,B,B_pred,E_VRH,E_VRH_pred,nu,nu_pred,Cohesive_energy,Cohesive_energy_pred
71,1_Ni_Cu,binary,train,215.0727433,217.1764373779297,142.1974667,142.3265533447266,100.2248767,102.916618347168,66.81681226,68.58186340332031,166.4892256,167.3375091552734,176.7989693,181.0223541259766,0.323012602,0.3187098503112793,-4.16413235,-4.174317836761475
72,1_Ni_Cu,binary,test,218.2462967,218.3902435302734,143.26966,143.1705627441406,99.23127333,103.2343826293945,67.17324735,68.7718734741211,168.2618722,168.1436309814453,177.8524185,181.4330749511719,0.32383371,0.3189623355865479,-4.159363125,-4.184374809265137
73,1_Ni_Cu,binary,train,214.27953,213.2209777832031,138.9409267,141.0145263671875,98.86012,99.9136734008789,67.13272918,66.202392578125,164.0537944,165.0490875244141,177.2241266,175.332763671875,0.319953238,0.3218295574188232,-4.085124699,-4.132524490356445
74,1_Ni_Cu,binary,train,212.4257167,211.4310150146484,140.8258767,140.8487396240234,97.52022667,100.6233139038086,65.26938526,66.21440124511719,164.69249,164.5264587402344,172.9595819,175.0117492675781,0.324967143,0.3214080333709717,-4.081009101,-4.075454711914062
75,1_Ni_Cu,binary,train,213.4384067,211.2174530029297,140.4891033,141.1744384765625,95.9841,98.66346740722656,65.11600342,65.09619903564453,164.8055378,164.4691619873047,172.6142476,172.5818176269531,0.325436441,0.3243478238582611,-4.076893261,-4.065770626068115
76,1_Ni_Cu,binary,train,208.9651533,210.6489105224609,142.8957433,141.0498657226562,95.95522667,99.2970199584961,62.61291551,65.24307250976562,164.91888,164.1469879150391,166.7376092,172.8173522949219,0.33149533,0.3237323760986328,-4.073341739,-4.043550968170166
77,1_Ni_Cu,binary,train,211.7438433,213.8432922363281,141.0607667,141.4762573242188,97.99817,101.7269973754883,65.1310622,67.25274658203125,164.6217922,165.5881500244141,172.627092,177.5046081542969,0.325228594,0.3199208378791809,-4.080629036,-4.102189540863037
78,1_Ni_Cu,binary,train,214.9445867,210.7735595703125,139.3559533,139.5624542236328,98.80447333,101.4282608032227,67.20473192,66.74713897705078,164.5521644,163.4640197753906,177.4559417,176.0810394287109,0.320263742,0.3193356692790985,-4.085536144,-4.062541484832764
79,1_Ni_Cu,binary,train,212.4053767,213.9492492675781,141.0759167,140.3446197509766,97.44398,103.3264007568359,65.14359995,68.50611877441406,164.8524033,164.9800109863281,172.6846011,180.3809814453125,0.325414939,0.3167504370212555,-4.079997052,-4.109708786010742
80,1_Ni_Cu,binary,train,209.50662,212.5211334228516,142.9856533,141.8328094482422,97.25276333,99.548583984375,63.30002362,65.72035217285156,165.1593089,165.2860717773438,168.3876276,173.7162017822266,0.330075551,0.3232392072677612,-4.072279613,-4.087234020233154
81,1_Ni_Cu,binary,test,212.1809667,210.3136901855469,141.43833,140.1815948486328,97.86740667,100.1028366088867,65.09659653,65.7674331665039,165.0192089,163.5430908203125,172.5947886,173.8960266113281,0.325682123,0.321757584810257,-4.077042569,-4.052413940429688
82,1_Ni_Cu,binary,validation,208.9776633,209.3138275146484,142.9085067,140.3746643066406,95.95451667,99.18157958984375,62.61270952,64.9434585571289,164.9315589,163.32177734375,166.7385621,171.9084167480469,0.33150732,0.323234885931015,-4.073345669,-4.028356552124023
83,1_Ni_Cu,binary,train,213.5600433,211.9415740966797,140.5669833,140.6554565429688,98.85431667,100.8691482543945,66.31393885,66.59941864013672,164.8980033,164.3941192626953,175.4259012,175.9143371582031,0.322692515,0.3211228847503662,-4.083854561,-4.078123569488525
84,1_Ni_Cu,binary,test,211.8797367,209.7252655029297,140.58379,140.80322265625,98.33080333,97.56327819824219,65.45702368,64.15911102294922,164.3491056,163.6929321289062,173.3562708,170.2977752685547,0.324199154,0.3253998160362244,-4.084171148,-4.051772594451904
85,1_Ni_Cu,binary,train,214.1908833,211.3307342529297,139.84468,140.4173431396484,97.36983,100.0731430053711,66.1789342,65.99102020263672,164.6267478,164.1725616455078,175.0768639,174.4563446044922,0.322753728,0.32201287150383,-4.083269423,-4.095268249511719
86,1_Ni_Cu,binary,train,213.9473967,213.3791809082031,141.8623633,141.2359771728516,97.29104,101.92236328125,65.30855999,67.28597259521484,165.8907078,165.3158111572266,173.1973264,177.6248626708984,0.325992538,0.3195736110210419,-4.080779625,-4.092931270599365
87,1_Ni_Cu,binary,train,208.52913,209.0626525878906,138.4536233,140.7729187011719,95.6092,97.57398223876953,63.93509011,64.07349395751953,161.8121256,163.4741363525391,169.4832387,169.6428527832031,0.325432078,0.3254058957099915,-4.001160749,-4.035330295562744
88,1_Ni_Cu,binary,train,207.79983,202.4668273925781,139.0415667,137.8937683105469,94.61203333,95.07931518554688,63.04982899,61.68750762939453,161.9609878,159.2935638427734,167.4239807,163.9155426025391,0.327711616,0.3271423280239105,-3.996078174,-3.928530216217041
89,1_Ni_Cu,binary,train,205.36245,205.1075592041016,140.0216433,138.3239440917969,92.50354,97.6382827758789,60.94601462,63.56671142578125,161.8019122,160.3956298828125,162.4423005,168.5625610351562,0.332673691,0.3240025639533997,-3.991675483,-3.964149236679077
90,1_Ni_Cu,binary,train,207.5835567,206.0473480224609,139.1484467,137.5807952880859,94.95956667,98.31256866455078,63.01577812,64.38613891601562,161.96015,160.2460174560547,167.3438424,170.3743438720703,0.327793192,0.3218323290348053,-4.002716514,-3.98631739616394
91,1_Ni_Cu,binary,train,205.7637733,209.0638122558594,139.34281,138.8096618652344,92.70007333,101.5486831665039,61.42745625,66.5729751586914,161.4831311,162.2994079589844,163.545096,175.6017608642578,0.33120518,0.3187488317489624,-3.993526046,-4.027457237243652
92,1_Ni_Cu,binary,train,207.3389833,206.0179748535156,139.5334767,138.8267059326172,94.43195,96.55432891845703,62.63116908,63.22739410400391,162.1353122,161.1635589599609,166.4596371,167.9414825439453,0.328888152,0.3256927132606506,-3.995752644,-3.986505031585693
93,1_Ni_Cu,binary,train,208.2020033,206.5557098388672,138.0775567,138.6607971191406,95.58519667,97.37808990478516,63.92692284,63.99847030639648,161.4523722,161.3661499023438,169.4201789,169.6270751953125,0.325108197,0.3239890933036804,-4.001797935,-4.006455898284912
94,1_Ni_Cu,binary,train,206.5968433,207.0066833496094,138.98315,139.0938873291016,92.38220333,97.84521484375,61.6912009,63.9875602722168,161.5210478,161.6478271484375,164.1723267,169.5257263183594,0.330597592,0.3240703940391541,-3.995128085,-4.008069038391113
95,1_Ni_Cu,binary,train,208.4314,206.1849975585938,138.79888,138.8444366455078,93.78749,97.4979248046875,63.00878102,63.78583526611328,162.00972,161.0898590087891,167.3332713,168.9137878417969,0.327856757,0.3242977261543274,-3.996493819,-3.984315633773804
96,1_Ni_Cu,binary,train,205.9026433,205.3131713867188,139.57707,138.3241882324219,91.74858,97.70294952392578,60.96668621,63.79318237304688,161.6855944,160.6986083984375,162.4782066,168.8828582763672,0.332516303,0.3235267996788025,-3.993026315,-3.979582071304321
97,1_Ni_Cu,binary,train,207.6969967,208.9934234619141,139.4230967,140.2851257324219,95.84600333,97.93936920166016,63.35198606,64.40381622314453,162.1810633,163.1027679443359,168.160108,170.5735321044922,0.32718892,0.3241298794746399,-4.000975988,-4.034226417541504
98,1_Ni_Cu,binary,train,209.3999633,208.8705139160156,137.5397567,140.2731170654297,96.27274667,97.26299285888672,64.83790065,64.05009460449219,161.4931589,163.0945892333984,171.5545519,169.5113372802734,0.322949619,0.3248704075813293,-4.002185576,-4.041699409484863
99,1_Ni_Cu,binary,train,203.0860733,200.5641021728516,136.3810533,136.4934692382812,90.65875667,94.73147583007812,60.70542256,61.53611755371094,158.61606,157.6089782714844,161.5117187,163.3126068115234,0.330290705,0.3264813125133514,-3.913860782,-3.886926174163818
100,1_Ni_Cu,binary,train,204.3892667,201.4389038085938,136.33374,136.5218505859375,93.56718667,95.29143524169922,62.39365063,62.08749389648438,159.0189156,157.9369506835938,165.5313193,164.5806427001953,0.326507726,0.3246928155422211,-3.916834881,-3.905855178833008
101,1_Ni_Cu,binary,validation,203.5224733,200.3504180908203,136.2862933,137.0998382568359,93.45687333,93.71966552734375,62.03236051,60.80135726928711,158.6983533,157.9094543457031,164.6448366,161.4891052246094,0.327088275,0.3280085623264313,-3.91484386,-3.893294095993042
102,1_Ni_Cu,binary,train,202.1049933,199.3221282958984,136.8575667,135.8173217773438,89.89071,94.42723846435547,59.77598773,61.28029632568359,158.6067089,156.8158874511719,159.3138036,162.4875335693359,0.332590306,0.325817734003067,-3.913671998,-3.877102613449097
103,1_Ni_Cu,binary,test,203.1842067,205.3163452148438,136.5689633,137.5855865478516,93.93734667,98.15168762207031,62.00228684,64.12464904785156,158.7740444,159.9769287109375,164.5832537,169.8230743408203,0.32723535,0.3223749399185181,-3.916168263,-3.964591979980469
104,1_Ni_Cu,binary,train,205.5336667,202.0997467041016,135.67961,137.0739288330078,94.84908,94.74169921875,63.54443957,61.76746368408203,158.9642956,158.5116882324219,168.218717,163.8965454101562,0.323630503,0.326159656047821,-3.916643054,-3.926291227340698
105,1_Ni_Cu,binary,train,202.1394367,199.0758056640625,136.89456,136.4574432373047,89.88741333,93.33050537109375,59.77366588,60.47439193725586,158.6428522,157.0114440917969,159.3123567,160.8253479003906,0.332629967,0.3282949328422546,-3.913671364,-3.87061619758606
106,1_Ni_Cu,binary,test,205.0818433,199.6728515625,135.96367,135.8777008056641,94.07507667,94.42167663574219,62.97775935,61.30132675170898,159.0030611,156.8216400146484,166.898311,162.8071441650391,0.325057549,0.3261650204658508,-3.914823734,-3.873293399810791
107,1_Ni_Cu,binary,train,204.7987833,202.3084106445312,135.93882,136.8967437744141,94.20810667,95.66886901855469,62.92670862,62.36069869995117,158.8921411,158.5298919677734,166.7652203,165.2994079589844,0.325075028,0.3252385258674622,-3.919009691,-3.936527967453003
108,1_Ni_Cu,binary,train,205.0058167,202.2574768066406,135.5848733,137.1384124755859,93.76941333,95.69888305664062,62.92523172,62.23407745361328,158.7251878,158.6522064208984,166.7413104,165.1826782226562,0.324916141,0.3256058990955353,-3.914063181,-3.933063507080078
