Structure,directory,type,split,c11,c11_pred,c12,c12_pred,c44,c44_pred,G,G_pred,B,B_pred,E_VRH,E_VRH_pred,nu,nu_pred,Cohesive_energy,Cohesive_energy_pred
13,1_Ni_Cu,binary,train,239.4235733,223.9795989990234,151.9270433,148.8778991699219,113.0368,102.0685119628906,77.25291985,70.5521240234375,181.0925533,174.9174957275391,202.9059657,187.0625305175781,0.313257584,0.3199740648269653,-4.511810516,-4.28197193145752
14,1_Ni_Cu,binary,train,238.44028,223.8851623535156,151.3174167,149.0808563232422,112.13071,101.6986236572266,76.67703654,70.34341430664062,180.3583711,175.0012664794922,201.4790377,186.6672821044922,0.313816019,0.3212769031524658,-4.514005053,-4.259271621704102
15,1_Ni_Cu,binary,train,239.7980167,229.1737976074219,151.0777933,151.4418792724609,113.3568567,102.8645553588867,77.81075984,71.94407653808594,180.6512011,178.1498565673828,204.1251039,190.5651397705078,0.311676588,0.3208744823932648,-4.517193121,-4.35529088973999
16,1_Ni_Cu,binary,train,239.3970233,223.9444732666016,151.9057967,149.2991180419922,113.03477,101.4124069213867,77.2501869,70.103759765625,181.0695389,175.0878295898438,202.8964707,185.9456939697266,0.313242588,0.3208053410053253,-4.511806121,-4.291889190673828
17,1_Ni_Cu,binary,train,238.53419,222.2220306396484,151.3883767,148.2389526367188,114.4595,101.6539840698242,77.71717698,69.93082427978516,180.4369811,173.9680786132812,203.8800355,185.6732025146484,0.31167937,0.3203296661376953,-4.509642576,-4.254469394683838
18,1_Ni_Cu,binary,train,238.13038,226.0337219238281,152.0927133,149.9773559570312,113.0844367,102.0969772338867,76.76029794,70.90572357177734,180.7719356,176.2097473144531,201.7279746,188.0377197265625,0.314012452,0.3201443552970886,-4.51159164,-4.332943916320801
19,1_Ni_Cu,binary,train,238.1362733,223.1611480712891,152.1016767,148.8139953613281,113.0902333,101.8245315551758,76.76157722,70.24504852294922,180.7798756,174.6265258789062,201.7320183,186.3437957763672,0.314016892,0.3203921020030975,-4.511591703,-4.263151168823242
20,1_Ni_Cu,binary,train,239.87928,226.8750610351562,150.83748,150.58984375,112.5338667,102.4496002197266,77.53540168,71.24440002441406,180.51808,177.0282897949219,203.4743729,188.9648284912109,0.31213851,0.3215546607971191,-4.516274996,-4.302618026733398
21,1_Ni_Cu,binary,train,233.1276167,221.0211029052734,150.1323333,148.4735107421875,111.28753,99.91690063476562,74.94582004,68.73091888427734,177.7974278,173.7156677246094,197.1380151,182.8523406982422,0.315203537,0.322687566280365,-4.418890259,-4.243337154388428
22,1_Ni_Cu,binary,train,233.8548167,221.2011566162109,149.4552033,148.6160430908203,110.0450133,99.11723327636719,74.93614719,68.37562561035156,177.5884078,173.7814636230469,197.0871309,181.8994293212891,0.315033788,0.3230566084384918,-4.423989626,-4.252444744110107
23,1_Ni_Cu,binary,train,232.6235033,224.9533386230469,149.2475467,149.5462951660156,109.8667233,102.7921142578125,74.48565633,71.06168365478516,177.0395322,175.6053161621094,195.9731148,188.4667205810547,0.315509082,0.3200459778308868,-4.423759019,-4.285106182098389
24,1_Ni_Cu,binary,train,235.48257,220.1661224365234,147.4481867,147.7884826660156,107.8486467,99.59172058105469,75.26079402,68.61773681640625,176.7929811,173.0762939453125,197.725172,182.1655426025391,0.313600092,0.3222492933273315,-4.429394724,-4.222061157226562
25,1_Ni_Cu,binary,train,234.3780767,221.8863830566406,148.9549667,148.4250946044922,110.28309,100.3001708984375,75.3746651,69.1517333984375,177.4293367,173.9838409423828,198.0755054,183.6643524169922,0.313939539,0.3211096227169037,-4.424736848,-4.268552780151367
26,1_Ni_Cu,binary,validation,232.38782,217.7902984619141,150.6545267,146.8710327148438,109.1467533,99.29563903808594,73.58622974,67.84471130371094,177.8989578,171.6246490478516,194.0087277,180.5354461669922,0.318240712,0.3219279944896698,-4.420657673,-4.195173740386963
27,1_Ni_Cu,binary,train,230.5370667,220.3299713134766,150.2239867,147.7463226318359,109.7612,100.4903335571289,73.36166117,68.96044921875,176.9950133,173.0551147460938,193.3688619,183.4078369140625,0.317914962,0.3212575614452362,-4.42015767,-4.223091602325439
28,1_Ni_Cu,binary,train,232.5827767,222.0744018554688,149.8674133,148.3642425537109,109.7528833,100.4633407592773,74.21309153,69.33999633789062,177.4392011,174.0124206542969,195.3978687,184.1229400634766,0.316464957,0.3207668662071228,-4.42313826,-4.273603439331055
29,1_Ni_Cu,binary,train,233.4735367,223.4508666992188,149.1824,148.7947235107422,109.22531,101.6299362182617,74.55258374,70.20038604736328,177.2794456,174.7573547363281,196.1602036,186.1997833251953,0.315582866,0.3199205994606018,-4.425124515,-4.280810356140137
30,1_Ni_Cu,binary,train,234.37088,224.4873657226562,148.9489,149.6919555664062,110.28736,100.8561477661133,75.3760001,69.96910095214844,177.4228933,175.5037078857422,198.0776861,185.7292938232422,0.313930733,0.3215444087982178,-4.424742731,-4.301270008087158
31,1_Ni_Cu,binary,train,226.16277,216.1785736083984,147.7548033,146.3098449707031,107.0392167,98.05452728271484,71.54477367,67.02857971191406,173.8907922,170.7583923339844,188.7484141,178.4282073974609,0.319092957,0.3231599628925323,-4.333093964,-4.161949634552002
32,1_Ni_Cu,binary,train,226.62749,214.0071868896484,147.38255,145.6374816894531,106.36931,96.16587829589844,71.59056898,65.63220977783203,173.79753,169.6255645751953,188.842423,175.0098571777344,0.318905728,0.3249926269054413,-4.331721929,-4.146655559539795
33,1_Ni_Cu,binary,train,227.2533533,215.4181823730469,147.4159867,146.2813568115234,107.4153433,97.70687103271484,72.20035082,66.55094909667969,174.0284422,170.5590362548828,190.2859778,177.3524322509766,0.317763526,0.3234069347381592,-4.333533196,-4.160882949829102
34,1_Ni_Cu,binary,train,228.18782,219.4075469970703,148.0077533,147.0780944824219,106.6129167,100.9713973999023,72.0256766,69.03682708740234,174.7344422,172.2899475097656,189.974485,183.5205383300781,0.318796948,0.3204802274703979,-4.332452018,-4.206611156463623
35,1_Ni_Cu,binary,train,228.42203,216.2863311767578,147.6489033,146.3940277099609,109.06594,98.42494201660156,73.24544569,67.17012023925781,174.5732789,170.8696441650391,192.7754963,178.7130737304688,0.315955514,0.3228629231452942,-4.331355108,-4.166889190673828
36,1_Ni_Cu,binary,train,227.92334,218.0375671386719,146.42794,147.73291015625,107.85194,97.00528717041016,72.98783498,66.8066177368164,173.5930733,172.1849975585938,192.0477776,177.9655151367188,0.315614976,0.3252140283584595,-4.337101138,-4.202036380767822
37,1_Ni_Cu,binary,train,226.62355,213.6894226074219,148.5674867,145.5115356445312,107.3855,96.35685729980469,71.56889208,65.68218231201172,174.5861744,169.4232330322266,188.8951337,175.1532745361328,0.319673451,0.3245427012443542,-4.330854359,-4.144077777862549
38,1_Ni_Cu,binary,train,229.4997333,219.9889678955078,146.1361367,147.7600860595703,107.0238067,99.46910858154297,73.28707096,68.42675018310547,173.9240022,172.940673828125,192.7832556,181.9560699462891,0.315261021,0.3220928907394409,-4.339903619,-4.228555679321289
39,1_Ni_Cu,binary,train,228.49703,213.4532318115234,147.75322,145.3660583496094,107.9616467,97.0060043334961,72.76259428,65.9358901977539,174.6678233,169.3168792724609,191.6723529,175.704833984375,0.317107745,0.3240937292575836,-4.333165229,-4.118773460388184
40,1_Ni_Cu,binary,train,230.88506,221.3957977294922,145.0149067,148.5277862548828,106.1928467,99.35433197021484,73.81662311,68.59329986572266,173.6382911,173.8005828857422,193.9640516,182.346923828125,0.313823658,0.3220691978931427,-4.342282686,-4.256523609161377
41,1_Ni_Cu,binary,train,229.23393,215.1741333007812,146.9724967,145.8045501708984,106.7908533,97.45767211914062,72.83760656,66.53492736816406,174.3929744,170.0906219482422,191.8089449,177.2445831298828,0.31668896,0.3233216404914856,-4.337044674,-4.157788753509521
42,1_Ni_Cu,binary,train,229.4311633,218.7185974121094,146.9245233,147.5946960449219,107.6829967,98.47051239013672,73.28225503,67.57788848876953,174.4267367,172.3886260986328,192.8405962,179.9712524414062,0.315738688,0.3229526579380035,-4.338019705,-4.217152118682861
43,1_Ni_Cu,binary,train,219.93165,207.3428955078125,146.3056833,143.2769622802734,103.62235,93.56233215332031,68.43389999,63.03826904296875,170.8476722,165.9660186767578,181.1189905,168.4817962646484,0.323313376,0.3270703256130219,-4.243654209,-4.039448261260986
44,1_Ni_Cu,binary,train,222.2527867,209.7845306396484,145.2457633,143.9278869628906,104.6445533,95.2454605102539,70.07311202,64.41386413574219,170.9147711,167.2129364013672,184.9443143,171.9262084960938,0.319652496,0.3256539106369019,-4.24731918,-4.064919948577881
45,1_Ni_Cu,binary,train,224.4536267,214.2160034179688,143.02788,145.5247344970703,103.34991,96.75032043457031,71.12075851,66.01826477050781,170.1697956,169.7170562744141,187.2726944,175.6999664306641,0.316582516,0.3242237567901611,-4.256017871,-4.133384704589844
46,1_Ni_Cu,binary,validation,222.4373033,216.5081329345703,144.5159533,146.1435699462891,103.93521,98.91699981689453,70.10564765,67.47807312011719,170.4897367,170.7715759277344,184.9643932,179.4944458007812,0.319183257,0.3223268389701843,-4.248171505,-4.163793563842773
47,1_Ni_Cu,binary,validation,223.96764,208.2930603027344,145.53861,143.5123443603516,104.06827,93.76702117919922,70.37901393,63.41878509521484,171.68162,166.3962707519531,185.754379,169.4045257568359,0.319671651,0.3266980946063995,-4.243911944,-4.052606105804443
48,1_Ni_Cu,binary,train,224.3094967,216.481201171875,144.49318,146.9273834228516,104.3558267,97.01789855957031,70.97961444,66.43727111816406,171.0986189,171.1615447998047,187.0703656,177.0115661621094,0.317775301,0.324071079492569,-4.252930679,-4.186527252197266
49,1_Ni_Cu,binary,train,222.0665233,212.6017913818359,145.53976,145.0459899902344,104.8948833,95.99005889892578,70.01754422,65.273193359375,171.0486811,168.8583831787109,184.8326604,174.1515502929688,0.319902479,0.3249706029891968,-4.247653314,-4.11726713180542
50,1_Ni_Cu,binary,train,221.9629233,209.6600341796875,144.2619433,144.3234405517578,103.1745067,93.311767578125,69.72313753,63.43304061889648,170.16227,167.3763122558594,184.0337737,169.4947052001953,0.319746789,0.3273776769638062,-4.250383419,-4.087722301483154
51,1_Ni_Cu,binary,train,219.3878167,209.7953948974609,145.90237,143.9983825683594,103.3153633,95.21863555908203,68.2905138,64.32133483886719,170.3975189,167.1990356445312,180.7279839,171.7131652832031,0.323229054,0.3250018656253815,-4.242864125,-4.08275318145752
52,1_Ni_Cu,binary,validation,222.8042733,210.1294555664062,144.78151,144.2335205078125,104.6233333,94.27902221679688,70.44399863,64.00516510009766,170.7890978,167.4999389648438,185.7884434,170.8893432617188,0.318696035,0.3265082538127899,-4.249811691,-4.07673168182373
53,1_Ni_Cu,binary,train,223.93777,213.4721832275391,143.5149733,145.3297882080078,103.0615533,95.91010284423828,70.63672001,65.46942138671875,170.3225722,169.2746887207031,186.1733573,174.4715118408203,0.317822779,0.324981153011322,-4.253616147,-4.124765396118164
54,1_Ni_Cu,binary,validation,223.96655,216.1195068359375,143.8933033,145.9004211425781,103.0346067,98.46623992919922,70.50871161,67.28804016113281,170.5843856,170.4513397216797,185.9114826,179.0587310791016,0.318358245,0.3225765824317932,-4.251747954,-4.148289203643799
55,1_Ni_Cu,binary,train,223.4310933,215.29443359375,144.87666,145.95703125,104.60933,97.87779235839844,70.64482609,66.70296478271484,171.0614711,170.3409729003906,186.2898662,177.5723724365234,0.318496177,0.3234445154666901,-4.252325364,-4.145132541656494
56,1_Ni_Cu,binary,train,221.72629,209.9735107421875,145.7443467,144.1859741210938,103.8893533,94.8387451171875,69.41524847,64.22899627685547,171.0716611,167.5085296630859,183.4351033,171.3897705078125,0.321288242,0.3258571028709412,-4.244758067,-4.074121952056885
57,1_Ni_Cu,binary,validation,219.56594,206.6990966796875,140.6529267,143.6140747070312,100.68555,91.24359130859375,69.12989124,61.80694961547852,166.9572644,165.9213714599609,182.2374225,165.1385498046875,0.318079771,0.3296652138233185,-4.169536819,-4.045773983001709
58,1_Ni_Cu,binary,train,217.4498867,207.1459808349609,142.0664,143.0144195556641,100.0407033,92.7601089477539,67.64507988,62.76665115356445,167.1942289,165.6966857910156,178.8191102,167.76416015625,0.321745133,0.3281347453594208,-4.164949086,-4.026415824890137
59,1_Ni_Cu,binary,validation,216.2560767,208.4636840820312,142.7400433,143.3888092041016,101.69573,93.93354034423828,67.64935517,63.56087112426758,167.2453878,166.3026580810547,178.83557,169.8692932128906,0.321783257,0.3263466060161591,-4.163628303,-4.058982372283936
60,1_Ni_Cu,binary,train,218.6668133,211.1311492919922,142.8003167,143.8705444335938,101.0508233,96.95696258544922,68.22738742,65.59184265136719,168.0891489,167.6227874755859,180.2890528,174.7547149658203,0.321236673,0.3234604001045227,-4.165222756,-4.072422504425049
61,1_Ni_Cu,binary,validation,218.8104,209.28125,142.2681133,143.7267456054688,100.2004,94.7940673828125,68.12108474,64.11507415771484,167.7822089,166.9087371826172,180.0023913,171.1188354492188,0.3211944,0.3259203732013702,-4.160887545,-4.055890083312988
62,1_Ni_Cu,binary,train,214.2984367,204.0449981689453,142.8556033,141.9511108398438,100.71406,91.52589416503906,66.49353419,61.542236328125,166.6698811,163.9381256103516,176.0664881,164.7647705078125,0.323936908,0.3286039233207703,-4.161190943,-3.991955280303955
63,1_Ni_Cu,binary,train,219.1847367,210.619873046875,141.4834333,144.5422515869141,100.80893,94.87261199951172,68.78218582,64.2684097290039,167.3838678,167.8939056396484,181.4873399,171.6740570068359,0.319290291,0.3254646062850952,-4.167318686,-4.100961685180664
65,1_Ni_Cu,binary,train,216.20439,207.1099395751953,143.4333933,143.0003814697266,100.7533667,93.77085876464844,67.0040274,63.1523551940918,167.6903922,165.7067413330078,177.3860431,168.7357177734375,0.323696873,0.3264552056789398,-4.161584435,-4.037729740142822
66,1_Ni_Cu,binary,train,217.09307,207.4635772705078,143.4932733,143.4444885253906,101.23944,93.41424560546875,67.48549692,62.97869110107422,168.0265389,166.1389465332031,178.5521681,168.3645629882812,0.32289289,0.3273909986019135,-4.162320648,-4.040579795837402
67,1_Ni_Cu,binary,train,213.0878267,203.7422485351562,144.4388,141.3076019287109,99.06096667,92.84605407714844,64.80836881,62.19761276245117,167.3218089,163.3447418212891,172.1933552,166.3193664550781,0.328480861,0.3270906805992126,-4.154495003,-3.969826459884644
68,1_Ni_Cu,binary,train,216.9126767,207.7255554199219,142.4944633,143.3284606933594,100.7356,93.61567687988281,67.56798679,63.25857162475586,167.3005344,166.1063385009766,178.652986,168.9735412597656,0.322023894,0.3270438611507416,-4.162524783,-4.037478923797607
69,1_Ni_Cu,binary,train,213.1492367,205.3511352539062,144.4955067,142.1043243408203,99.04889333,92.79122161865234,64.80531774,62.45702362060547,167.3800833,164.4067840576172,172.1930304,166.9911956787109,0.3285409,0.3272561132907867,-4.154495781,-4.00163745880127
70,1_Ni_Cu,binary,train,215.4919133,203.6290130615234,143.27114,141.4727478027344,100.4954067,91.94922637939453,66.69354043,61.7104606628418,167.3447311,163.4918365478516,176.6175752,165.0264892578125,0.324098062,0.3280138075351715,-4.160031364,-3.975428581237793
71,1_Ni_Cu,binary,train,215.0727433,207.7837829589844,142.1974667,143.4580841064453,100.2248767,93.50959014892578,66.81681226,63.15681457519531,166.4892256,166.2589721679688,176.7989693,168.7281951904297,0.323012602,0.3268273770809174,-4.16413235,-4.051631927490234
72,1_Ni_Cu,binary,train,218.2462967,205.5236511230469,143.26966,142.6552886962891,99.23127333,92.17146301269531,67.17324735,62.08299255371094,168.2618722,164.8969573974609,177.8524185,166.0734710693359,0.32383371,0.3280234932899475,-4.159363125,-4.019091606140137
73,1_Ni_Cu,binary,train,214.27953,207.1805419921875,138.9409267,143.2662200927734,98.86012,92.62030029296875,67.13272918,62.59142684936523,164.0537944,165.9033355712891,177.2241266,167.3450164794922,0.319953238,0.3273381292819977,-4.085124699,-4.053595066070557
74,1_Ni_Cu,binary,validation,212.4257167,203.2628173828125,140.8258767,141.5580139160156,97.52022667,91.16825866699219,65.26938526,61.27467346191406,164.69249,163.4975891113281,172.9595819,164.0751342773438,0.324967143,0.3291352093219757,-4.081009101,-3.963289737701416
75,1_Ni_Cu,binary,train,213.4384067,204.3662567138672,140.4891033,141.8346405029297,95.9841,92.30488586425781,65.11600342,61.99942779541016,164.8055378,163.9376068115234,172.6142476,165.7816772460938,0.325436441,0.3276177048683167,-4.076893261,-3.988851547241211
76,1_Ni_Cu,binary,train,208.9651533,202.3375396728516,142.8957433,140.9324035644531,95.95522667,91.57172393798828,62.61291551,61.32515335083008,164.91888,162.6543884277344,166.7376092,164.2225494384766,0.33149533,0.3283707201480865,-4.073341739,-3.949810743331909
77,1_Ni_Cu,binary,train,211.7438433,203.5239410400391,141.0607667,141.3233642578125,97.99817,92.2593765258789,65.1310622,61.88276290893555,164.6217922,163.3761749267578,172.627092,165.5541381835938,0.325228594,0.3275004625320435,-4.080629036,-3.969540119171143
78,1_Ni_Cu,binary,train,214.9445867,203.2518310546875,139.3559533,141.5379333496094,98.80447333,90.93063354492188,67.20473192,61.17366027832031,164.5521644,163.5177612304688,177.4559417,163.8213500976562,0.320263742,0.3293216228485107,-4.085536144,-3.971408843994141
79,1_Ni_Cu,binary,train,212.4053767,206.5596313476562,141.0759167,142.6974334716797,97.44398,92.85114288330078,65.14359995,62.68145370483398,164.8524033,165.3254547119141,172.6846011,167.5863494873047,0.325414939,0.3274933099746704,-4.079997052,-4.017150402069092
80,1_Ni_Cu,binary,train,209.50662,200.6831817626953,142.9856533,140.6646575927734,97.25276333,89.80784606933594,63.30002362,60.0965461730957,165.1593089,161.9715118408203,168.3876276,161.1538696289062,0.330075551,0.3299715220928192,-4.072279613,-3.940973281860352
81,1_Ni_Cu,binary,train,212.1809667,202.7434844970703,141.43833,141.3045501708984,97.86740667,91.19567108154297,65.09659653,61.21824645996094,165.0192089,163.1788024902344,172.5947886,163.8719482421875,0.325682123,0.3288471102714539,-4.077042569,-3.957752466201782
82,1_Ni_Cu,binary,validation,208.9776633,201.1166534423828,142.9085067,140.5795440673828,95.95451667,90.58533477783203,62.61270952,60.64323806762695,164.9315589,162.0311737060547,166.7385621,162.5797882080078,0.33150732,0.3295509517192841,-4.073345669,-3.930463790893555
83,1_Ni_Cu,binary,train,213.5600433,204.2773895263672,140.5669833,141.9825897216797,98.85431667,91.7684326171875,66.31393885,61.70592880249023,164.8980033,164.2070617675781,175.4259012,165.10302734375,0.322692515,0.3282462656497955,-4.083854561,-3.992961406707764
84,1_Ni_Cu,binary,train,211.8797367,202.6216583251953,140.58379,141.2405242919922,98.33080333,91.0489501953125,65.45702368,61.11137390136719,164.3491056,163.0261383056641,173.3562708,163.6183319091797,0.324199154,0.3287680745124817,-4.084171148,-3.961576223373413
85,1_Ni_Cu,binary,validation,214.1908833,209.5611724853516,139.84468,144.0600128173828,97.36983,93.91584014892578,66.1789342,63.77672958374023,164.6267478,167.1764221191406,175.0768639,170.2737579345703,0.322753728,0.3269877731800079,-4.083269423,-4.059583187103271
86,1_Ni_Cu,binary,train,213.9473967,203.3231811523438,141.8623633,141.2828674316406,97.29104,92.1207275390625,65.30855999,61.75143051147461,165.8907078,163.3090972900391,173.1973264,165.1747131347656,0.325992538,0.3277031779289246,-4.080779625,-3.971865653991699
87,1_Ni_Cu,binary,train,208.52913,199.6576690673828,138.4536233,140.3485565185547,95.6092,88.9052734375,63.93509011,59.48701858520508,161.8121256,161.4590606689453,169.4832387,159.6898345947266,0.325432078,0.3310078680515289,-4.001160749,-3.920953035354614
88,1_Ni_Cu,binary,train,207.79983,196.5181579589844,139.0415667,138.6561279296875,94.61203333,87.99720001220703,63.04982899,58.66697692871094,161.9609878,159.2465667724609,167.4239807,157.3877258300781,0.327711616,0.3313746452331543,-3.996078174,-3.853522539138794
89,1_Ni_Cu,binary,train,205.36245,196.8243408203125,140.0216433,138.7098236083984,92.50354,87.8911361694336,60.94601462,58.69381713867188,161.8019122,159.3583984375,162.4423005,157.5260162353516,0.332673691,0.3315972983837128,-3.991675483,-3.855232000350952
90,1_Ni_Cu,binary,validation,207.5835567,202.1005096435547,139.1484467,140.5624389648438,94.95956667,91.47989654541016,63.01577812,61.33186340332031,161.96015,162.355712890625,167.3438424,164.0731506347656,0.327793192,0.3276466727256775,-4.002716514,-3.955170631408691
91,1_Ni_Cu,binary,train,205.7637733,198.4350128173828,139.34281,139.7162475585938,92.70007333,88.12477111816406,61.42745625,58.98940658569336,161.4831311,160.6636047363281,163.545096,158.3148193359375,0.33120518,0.3317804038524628,-3.993526046,-3.889833688735962
92,1_Ni_Cu,binary,train,207.3389833,200.4324798583984,139.5334767,140.1495056152344,94.43195,90.37462615966797,62.63116908,60.47592926025391,162.1353122,161.5727691650391,166.4596371,161.91943359375,0.328888152,0.3295395970344543,-3.995752644,-3.90734338760376
93,1_Ni_Cu,binary,train,208.2020033,199.9052734375,138.0775567,140.0943756103516,95.58519667,89.73007202148438,63.92692284,60.06488418579102,161.4523722,161.3976745605469,169.4201789,160.9638366699219,0.325108197,0.3304150104522705,-4.001797935,-3.895036935806274
94,1_Ni_Cu,binary,train,206.5968433,202.0666656494141,138.98315,141.0564727783203,92.38220333,90.78002166748047,61.6912009,60.85230255126953,161.5210478,162.7562561035156,164.1723267,163.0319213867188,0.330597592,0.3292762637138367,-3.995128085,-3.94743275642395
95,1_Ni_Cu,binary,train,208.4314,197.5064392089844,138.79888,139.0874633789062,93.78749,88.71131896972656,63.00878102,59.10519409179688,162.00972,159.8310394287109,167.3332713,158.5677795410156,0.327856757,0.3305641710758209,-3.996493819,-3.879586696624756
96,1_Ni_Cu,binary,train,205.9026433,199.3386383056641,139.57707,139.6616668701172,91.74858,89.96182250976562,60.96668621,60.08320617675781,161.6855944,160.8802185058594,162.4782066,161.0194244384766,0.332516303,0.3294601738452911,-3.993026315,-3.903040885925293
97,1_Ni_Cu,binary,train,207.6969967,199.5255584716797,139.4230967,139.5531768798828,95.84600333,90.51385498046875,63.35198606,60.38679122924805,162.1810633,160.8046112060547,168.160108,161.7830200195312,0.32718892,0.3288349807262421,-4.000975988,-3.897842884063721
98,1_Ni_Cu,binary,train,209.3999633,202.4700012207031,137.5397567,141.34326171875,96.27274667,90.53897094726562,64.83790065,60.72601318359375,161.4931589,162.9953002929688,171.5545519,162.7056884765625,0.322949619,0.3289482593536377,-4.002185576,-3.974090814590454
99,1_Ni_Cu,binary,train,203.0860733,196.782470703125,136.3810533,138.3723297119141,90.65875667,88.12945556640625,60.70542256,58.89775085449219,158.61606,159.19384765625,161.5117187,157.9163360595703,0.330290705,0.3310779631137848,-3.913860782,-3.848947763442993
100,1_Ni_Cu,binary,train,204.3892667,193.2732238769531,136.33374,136.9065704345703,93.56718667,86.62969207763672,62.39365063,57.60322952270508,159.0189156,156.9798736572266,165.5313193,154.5522155761719,0.326507726,0.3322335183620453,-3.916834881,-3.787549495697021
101,1_Ni_Cu,binary,train,203.5224733,196.1403350830078,136.2862933,138.5930938720703,93.45687333,87.37165069580078,62.03236051,58.28215789794922,158.6983533,159.1177215576172,164.6448366,156.4597625732422,0.327088275,0.332008421421051,-3.91484386,-3.854924201965332
102,1_Ni_Cu,binary,train,202.1049933,191.3695526123047,136.8575667,136.1958312988281,89.89071,85.00402069091797,59.77598773,56.49307632446289,158.6067089,155.9682769775391,159.3138036,151.5788116455078,0.332590306,0.3339598178863525,-3.913671998,-3.754410743713379
103,1_Ni_Cu,binary,train,203.1842067,195.7335510253906,136.5689633,138.0313415527344,93.93734667,87.5756607055664,62.00228684,58.42185592651367,158.7740444,158.5385131835938,164.5832537,156.6279144287109,0.32723535,0.3316242098808289,-3.916168263,-3.832753419876099
104,1_Ni_Cu,binary,train,205.5336667,193.1541442871094,135.67961,136.96875,94.84908,86.1963882446289,63.54443957,57.33882522583008,158.9642956,156.9511260986328,168.218717,153.8725433349609,0.323630503,0.3326777517795563,-3.916643054,-3.788264036178589
105,1_Ni_Cu,binary,validation,202.1394367,194.7097320556641,136.89456,137.6161041259766,89.88741333,87.38872528076172,59.77366588,58.16602325439453,158.6428522,157.97314453125,159.3123567,155.9797973632812,0.332629967,0.331523060798645,-3.913671364,-3.820643424987793
106,1_Ni_Cu,binary,train,205.0818433,194.7395172119141,135.96367,137.4511413574219,94.07507667,87.3973159790039,62.97775935,58.23109436035156,159.0030611,157.8357086181641,166.898311,156.1362609863281,0.325057549,0.3317075669765472,-3.914823734,-3.806194067001343
107,1_Ni_Cu,binary,train,204.7987833,199.3120574951172,135.93882,139.6923675537109,94.20810667,89.28755950927734,62.92670862,59.73297500610352,158.8921411,160.8905181884766,166.7652203,160.1116333007812,0.325075028,0.32977494597435,-3.919009691,-3.915071249008179
108,1_Ni_Cu,binary,train,205.0058167,193.6920623779297,135.5848733,136.9385375976562,93.76941333,87.12852478027344,62.92523172,57.85937881469727,158.7251878,157.177978515625,166.7413104,155.1908416748047,0.324916141,0.3313744068145752,-3.914063181,-3.800430059432983
