Structure,directory,type,split,c11,c11_pred,c12,c12_pred,c44,c44_pred,G,G_pred,B,B_pred,E_VRH,E_VRH_pred,nu,nu_pred,Cohesive_energy,Cohesive_energy_pred
48,1_Ni_Cu,binary,train,224.3094967,222.722900390625,144.49318,142.1457977294922,104.3558267,104.2266006469727,70.97961444,71.77777862548828,171.0986189,170.1757354736328,187.0703656,188.3875885009766,0.317775301,0.313170850276947,-4.252930679,-4.240855693817139
49,1_Ni_Cu,binary,train,222.0665233,223.4159393310547,145.53976,143.4237823486328,104.8948833,102.5453720092773,70.01754422,70.66236877441406,171.0486811,171.091796875,184.8326604,186.4761962890625,0.319902479,0.3168275654315948,-4.247653314,-4.222770690917969
50,1_Ni_Cu,binary,test,221.9629233,223.8690643310547,144.2619433,142.55078125,103.1745067,105.2967529296875,69.72313753,72.45045471191406,170.16227,170.7241516113281,184.0337737,190.1439819335938,0.319746789,0.3124637603759766,-4.250383419,-4.234605312347412
51,1_Ni_Cu,binary,train,219.3878167,224.4478149414062,145.90237,144.0433959960938,103.3153633,103.9481582641602,68.2905138,71.6552734375,170.3975189,171.8630676269531,180.7279839,188.3981475830078,0.323229054,0.3152077198028564,-4.242864125,-4.251132488250732
52,1_Ni_Cu,binary,train,222.8042733,221.6730041503906,144.78151,142.0495300292969,104.6233333,102.8976058959961,70.44399863,70.85182189941406,170.7890978,169.8852081298828,185.7884434,186.2847900390625,0.318696035,0.315012514591217,-4.249811691,-4.227269172668457
53,1_Ni_Cu,binary,train,223.93777,226.8537139892578,143.5149733,143.9635314941406,103.0615533,103.299446105957,70.63672001,71.89163208007812,170.3225722,173.0184936523438,186.1733573,188.9532470703125,0.317822779,0.31465744972229,-4.253616147,-4.310027599334717
54,1_Ni_Cu,binary,test,223.96655,227.8800964355469,143.8933033,144.5228118896484,103.0346067,103.9023513793945,70.50871161,72.36498260498047,170.5843856,173.6766357421875,185.9114826,190.1756286621094,0.318358245,0.3142748177051544,-4.251747954,-4.32733678817749
55,1_Ni_Cu,binary,test,223.4310933,224.7297973632812,144.87666,143.8793182373047,104.60933,103.098030090332,70.64482609,71.19294738769531,171.0614711,172.0630798339844,186.2898662,187.5372467041016,0.318496177,0.3159210383892059,-4.252325364,-4.263433456420898
56,1_Ni_Cu,binary,train,221.72629,224.5531616210938,145.7443467,143.2120056152344,103.8893533,104.715461730957,69.41524847,72.140625,171.0716611,171.3739013671875,183.4351033,189.6917724609375,0.321288242,0.3139151036739349,-4.244758067,-4.246113300323486
57,1_Ni_Cu,binary,test,219.56594,226.1976623535156,140.6529267,144.6371765136719,100.68555,102.0232620239258,69.12989124,70.76994323730469,166.9572644,173.12451171875,182.2374225,186.5483093261719,0.318079771,0.3173191547393799,-4.169536819,-4.323459625244141
58,1_Ni_Cu,binary,train,217.4498867,221.4063110351562,142.0664,143.3442535400391,100.0407033,100.6421890258789,67.64507988,69.36276245117188,167.1942289,170.3663787841797,178.8191102,182.8166046142578,0.321745133,0.3190445303916931,-4.164949086,-4.208437919616699
59,1_Ni_Cu,binary,test,216.2560767,225.5216064453125,142.7400433,144.5654449462891,101.69573,104.2278137207031,67.64935517,71.89020538330078,167.2453878,172.4990997314453,178.83557,189.3108367919922,0.321783257,0.3153625726699829,-4.163628303,-4.247206211090088
60,1_Ni_Cu,binary,validation,218.6668133,219.5388946533203,142.8003167,140.8839263916016,101.0508233,102.7875366210938,68.22738742,70.48651885986328,168.0891489,168.2765960693359,180.2890528,185.3391876220703,0.321236673,0.3145821094512939,-4.165222756,-4.17952299118042
61,1_Ni_Cu,binary,test,218.8104,225.4235382080078,142.2681133,143.1954803466797,100.2004,105.3889465332031,68.12108474,72.60101318359375,167.7822089,171.5526123046875,180.0023913,190.8875427246094,0.3211944,0.3130486011505127,-4.160887545,-4.256070137023926
62,1_Ni_Cu,binary,test,214.2984367,217.9370422363281,142.8556033,141.2252044677734,100.71406,101.8938903808594,66.49353419,69.5807113647461,166.6698811,167.5812072753906,176.0664881,183.2507629394531,0.323936908,0.3170900344848633,-4.161190943,-4.114736080169678
63,1_Ni_Cu,binary,test,219.1847367,221.4822387695312,141.4834333,142.3025970458984,100.80893,102.4605407714844,68.78218582,70.40367126464844,167.3838678,169.6612396240234,181.4873399,185.3544464111328,0.319290291,0.3157922327518463,-4.167318686,-4.21830940246582
65,1_Ni_Cu,binary,train,216.20439,220.2395935058594,143.4333933,141.5133819580078,100.7533667,103.7768707275391,67.0040274,70.96208190917969,167.6903922,168.6834869384766,177.3860431,186.6093597412109,0.323696873,0.3147765696048737,-4.161584435,-4.169720649719238
66,1_Ni_Cu,binary,train,217.09307,220.9969024658203,143.4932733,141.8051147460938,101.23944,104.1584777832031,67.48549692,71.36322784423828,168.0265389,169.1337127685547,178.5521681,187.5099029541016,0.32289289,0.3145463764667511,-4.162320648,-4.174074172973633
67,1_Ni_Cu,binary,train,213.0878267,214.7718658447266,144.4388,140.4737701416016,99.06096667,98.40966796875,64.80836881,67.22081756591797,167.3218089,166.2294158935547,172.1933552,177.5086822509766,0.328480861,0.3204211890697479,-4.154495003,-4.098183155059814
68,1_Ni_Cu,binary,test,216.9126767,221.1060791015625,142.4944633,142.1104888916016,100.7356,102.3304443359375,67.56798679,70.42345428466797,167.3005344,169.4521026611328,178.652986,185.3655395507812,0.322023894,0.3161841034889221,-4.162524783,-4.199217319488525
69,1_Ni_Cu,binary,test,213.1492367,217.4745330810547,144.4955067,141.482666015625,99.04889333,100.0739212036133,64.80531774,68.44261169433594,167.3800833,167.6281890869141,172.1930304,180.5623321533203,0.3285409,0.3191598653793335,-4.154495781,-4.134156703948975
70,1_Ni_Cu,binary,validation,215.4919133,218.8072814941406,143.27114,140.9912261962891,100.4954067,103.1080780029297,66.69354043,70.5637435913086,167.3447311,167.8358001708984,176.6175752,185.5018615722656,0.324098062,0.3147364854812622,-4.160031364,-4.140853881835938
71,1_Ni_Cu,binary,train,215.0727433,216.2179565429688,142.1974667,139.8278503417969,100.2248767,101.2039794921875,66.81681226,69.12811279296875,166.4892256,166.4210357666016,176.7989693,181.8569641113281,0.323012602,0.3167285919189453,-4.16413235,-4.135295867919922
72,1_Ni_Cu,binary,test,218.2462967,222.2465972900391,143.26966,142.8771057128906,99.23127333,103.2517013549805,67.17324735,70.8651123046875,168.2618722,170.2067413330078,177.8524185,186.5571899414062,0.32383371,0.3161572217941284,-4.159363125,-4.199772357940674
73,1_Ni_Cu,binary,validation,214.27953,215.9417419433594,138.9409267,139.6683959960938,98.86012,100.1328887939453,67.13272918,68.33816528320312,164.0537944,166.1711273193359,177.2241266,180.1289825439453,0.319953238,0.3178209662437439,-4.085124699,-4.135127067565918
74,1_Ni_Cu,binary,train,212.4257167,209.2244110107422,140.8258767,137.649658203125,97.52022667,97.20488739013672,65.26938526,66.0130844116211,164.69249,162.5976867675781,172.9595819,173.8460845947266,0.324967143,0.3202232718467712,-4.081009101,-4.021391868591309
75,1_Ni_Cu,binary,validation,213.4384067,215.5008544921875,140.4891033,140.4671325683594,95.9841,99.02945709228516,65.11600342,67.68830108642578,164.8055378,166.4511413574219,172.6142476,178.50146484375,0.325436441,0.3195919990539551,-4.076893261,-4.114399909973145
76,1_Ni_Cu,binary,train,208.9651533,209.9757385253906,142.8957433,138.6104431152344,95.95522667,96.58323669433594,62.61291551,65.68487548828125,164.91888,163.2488708496094,166.7376092,173.4340667724609,0.33149533,0.3223807811737061,-4.073341739,-4.003098964691162
77,1_Ni_Cu,binary,validation,211.7438433,216.1610870361328,141.0607667,140.5855560302734,97.99817,100.4699478149414,65.1310622,68.64048767089844,164.6217922,166.7592315673828,172.627092,180.7503967285156,0.325228594,0.317780464887619,-4.080629036,-4.11459493637085
78,1_Ni_Cu,binary,train,214.9445867,210.7845001220703,139.3559533,137.6015319824219,98.80447333,98.89197540283203,67.20473192,67.14879608154297,164.5521644,163.1683349609375,177.4559417,176.8722686767578,0.320263742,0.3180502951145172,-4.085536144,-4.04376220703125
79,1_Ni_Cu,binary,train,212.4053767,215.21435546875,141.0759167,139.2434387207031,97.44398,100.9037322998047,65.14359995,68.93156433105469,164.8524033,165.8028259277344,172.6846011,181.2979736328125,0.325414939,0.3162229359149933,-4.079997052,-4.120298385620117
80,1_Ni_Cu,binary,train,209.50662,211.7916412353516,142.9856533,139.0553436279297,97.25276333,98.39977264404297,63.30002362,66.85098266601562,165.1593089,164.1913604736328,168.3876276,176.1564483642578,0.330075551,0.3201529979705811,-4.072279613,-4.036403656005859
81,1_Ni_Cu,binary,train,212.1809667,211.9170227050781,141.43833,138.5889587402344,97.86740667,98.94125366210938,65.09659653,67.16680908203125,165.0192089,163.9604034423828,172.5947886,177.1360015869141,0.325682123,0.3191672563552856,-4.077042569,-4.044011116027832
82,1_Ni_Cu,binary,validation,208.9776633,207.10205078125,142.9085067,137.4123229980469,95.95451667,95.39627075195312,62.61270952,64.59797668457031,164.9315589,161.5261077880859,166.7385621,170.7463226318359,0.33150732,0.3233059942722321,-4.073345669,-3.957660913467407
83,1_Ni_Cu,binary,test,213.5600433,215.3324432373047,140.5669833,139.2063751220703,98.85431667,101.7048034667969,66.31393885,69.41201782226562,164.8980033,165.8644104003906,175.4259012,182.534423828125,0.322692515,0.315470814704895,-4.083854561,-4.11269998550415
84,1_Ni_Cu,binary,train,211.8797367,211.3570556640625,140.58379,138.7573394775391,98.33080333,97.75313568115234,65.45702368,66.41999053955078,164.3491056,163.9917602539062,173.3562708,175.5348358154297,0.324199154,0.3204090893268585,-4.084171148,-4.039271354675293
85,1_Ni_Cu,binary,train,214.1908833,210.3565979003906,139.84468,137.3343658447266,97.36983,98.1369857788086,66.1789342,66.71348571777344,164.6267478,163.0009002685547,175.0768639,175.8272552490234,0.322753728,0.3187383115291595,-4.083269423,-4.057066440582275
86,1_Ni_Cu,binary,train,213.9473967,212.7935638427734,141.8623633,139.1580505371094,97.29104,99.63345336914062,65.30855999,67.71309661865234,165.8907078,164.5670928955078,173.1973264,178.3284301757812,0.325992538,0.3185164332389832,-4.080779625,-4.049059391021729
87,1_Ni_Cu,binary,test,208.52913,209.8587951660156,138.4536233,138.4425048828125,95.6092,97.11248779296875,63.93509011,65.94656372070312,161.8121256,163.2279510498047,169.4832387,173.7976531982422,0.325432078,0.3212335705757141,-4.001160749,-4.012346744537354
88,1_Ni_Cu,binary,train,207.79983,204.1705627441406,139.0415667,136.0013580322266,94.61203333,93.91973876953125,63.04982899,63.41449737548828,161.9609878,159.6478424072266,167.4239807,167.5903015136719,0.327711616,0.3238931596279144,-3.996078174,-3.922589778900146
89,1_Ni_Cu,binary,test,205.36245,208.3269958496094,140.0216433,137.1092376708984,92.50354,97.01254272460938,60.94601462,65.70352172851562,161.8019122,161.6886444091797,162.4423005,173.3927764892578,0.332673691,0.3208467960357666,-3.991675483,-3.980029344558716
90,1_Ni_Cu,binary,train,207.5835567,203.6336669921875,139.1484467,134.5484466552734,94.95956667,94.79105377197266,63.01577812,64.11382293701172,161.96015,158.6904754638672,167.3438424,169.4278564453125,0.327793192,0.3216066956520081,-4.002716514,-3.914242506027222
91,1_Ni_Cu,binary,train,205.7637733,205.8864440917969,139.34281,135.7145233154297,92.70007333,96.84516906738281,61.42745625,65.46017456054688,161.4831311,160.2939910888672,163.545096,172.3882446289062,0.33120518,0.3195347785949707,-3.993526046,-3.966588258743286
92,1_Ni_Cu,binary,test,207.3389833,207.8420104980469,139.5334767,137.2671813964844,94.43195,94.54289245605469,62.63116908,64.38150024414062,162.1353122,161.8694305419922,166.4596371,170.2779083251953,0.328888152,0.3234248161315918,-3.995752644,-4.004234313964844
93,1_Ni_Cu,binary,train,208.2020033,206.7671203613281,138.0775567,136.8283996582031,95.58519667,93.66107940673828,63.92692284,63.88011932373047,161.4523722,161.38623046875,169.4201789,168.8124237060547,0.325108197,0.3237675428390503,-4.001797935,-4.010107040405273
94,1_Ni_Cu,binary,test,206.5968433,206.5628204345703,138.98315,136.1032409667969,92.38220333,96.75528717041016,61.6912009,65.35557556152344,161.5210478,160.7308349609375,164.1723267,172.6117248535156,0.330597592,0.3204260766506195,-3.995128085,-3.964788913726807
95,1_Ni_Cu,binary,test,208.4314,211.8660125732422,138.79888,138.4664306640625,93.78749,99.25090789794922,63.00878102,67.41026306152344,162.00972,163.8363494873047,167.3332713,177.523681640625,0.327856757,0.3186292052268982,-3.996493819,-4.041428089141846
96,1_Ni_Cu,binary,train,205.9026433,205.1732482910156,139.57707,136.2974243164062,91.74858,93.98663330078125,60.96668621,63.77084732055664,161.6855944,160.3021392822266,162.4782066,168.3076171875,0.332516303,0.3232378661632538,-3.993026315,-3.9610276222229
97,1_Ni_Cu,binary,test,207.6969967,211.9565124511719,139.4230967,139.2036590576172,95.84600333,97.96598052978516,63.35198606,66.69290161132812,162.1810633,164.3585815429688,168.160108,175.8615112304688,0.32718892,0.3202906847000122,-4.000975988,-4.049840450286865
98,1_Ni_Cu,binary,train,209.3999633,210.5308227539062,137.5397567,138.6671295166016,96.27274667,96.26741790771484,64.83790065,65.60144805908203,161.4931589,163.578125,171.5545519,172.9992980957031,0.322949619,0.3218018710613251,-4.002185576,-4.044151306152344
99,1_Ni_Cu,binary,validation,203.0860733,200.1614685058594,136.3810533,134.6429901123047,90.65875667,90.46622467041016,60.70542256,61.19824981689453,158.61606,157.2957763671875,161.5117187,161.8299865722656,0.330290705,0.3275391161441803,-3.913860782,-3.857410907745361
100,1_Ni_Cu,binary,test,204.3892667,201.8268890380859,136.33374,134.8471832275391,93.56718667,93.00153350830078,62.39365063,62.80258560180664,159.0189156,158.0158081054688,165.5313193,166.0267944335938,0.326507726,0.3243818581104279,-3.916834881,-3.876460313796997
101,1_Ni_Cu,binary,test,203.5224733,201.518310546875,136.2862933,134.6573486328125,93.45687333,93.62380981445312,62.03236051,63.04641723632812,158.6983533,157.8495330810547,164.6448366,166.4559936523438,0.327088275,0.3239696025848389,-3.91484386,-3.86150050163269
102,1_Ni_Cu,binary,test,202.1049933,198.2084503173828,136.8575667,133.3420104980469,89.89071,91.30325317382812,59.77598773,61.44124984741211,158.6067089,155.9337463378906,159.3138036,162.4806976318359,0.332590306,0.3258013725280762,-3.913671998,-3.822363138198853
103,1_Ni_Cu,binary,train,203.1842067,206.6581726074219,136.5689633,136.0481414794922,93.93734667,96.3188247680664,62.00228684,65.31404113769531,158.7740444,160.4454803466797,164.5832537,172.3130950927734,0.32723535,0.3207280039787292,-3.916168263,-3.957876920700073
104,1_Ni_Cu,binary,validation,205.5336667,202.5866088867188,135.67961,134.8772888183594,94.84908,93.61170196533203,63.54443957,63.20895385742188,158.9642956,158.3467864990234,168.218717,167.0594024658203,0.323630503,0.3234902024269104,-3.916643054,-3.898427963256836
105,1_Ni_Cu,binary,test,202.1394367,202.3397064208984,136.89456,134.7820434570312,89.88741333,94.18159484863281,59.77366588,63.41680526733398,158.6428522,158.2531433105469,159.3123567,167.4555969238281,0.332629967,0.3230542838573456,-3.913671364,-3.892348766326904
106,1_Ni_Cu,binary,train,205.0818433,201.8798828125,135.96367,134.6842041015625,94.07507667,92.79369354248047,62.97775935,62.74583435058594,159.0030611,157.9127044677734,166.898311,165.8782958984375,0.325057549,0.3245412409305573,-3.914823734,-3.882956266403198
107,1_Ni_Cu,binary,train,204.7987833,201.9286346435547,135.93882,134.2366790771484,94.20810667,93.5791244506836,62.92670862,63.21337890625,158.8921411,157.9091033935547,166.7652203,166.9475250244141,0.325075028,0.3230076432228088,-3.919009691,-3.895540475845337
108,1_Ni_Cu,binary,test,205.0058167,203.5970306396484,135.5848733,134.6727905273438,93.76941333,95.68838500976562,62.92523172,64.45923614501953,158.7251878,158.7816314697266,166.7413104,170.1743774414062,0.324916141,0.3208731412887573,-3.914063181,-3.915749549865723
