Structure,directory,type,split,c11,c11_pred,c12,c12_pred,c44,c44_pred,G,G_pred,B,B_pred,E_VRH,E_VRH_pred,nu,nu_pred,Cohesive_energy,Cohesive_energy_pred
14,1_Ni_Cu,binary,test,238.44028,233.9842376708984,151.3174167,150.8891143798828,112.13071,106.8428039550781,76.67703654,76.54226684570312,180.3583711,180.6965637207031,201.4790377,201.1979522705078,0.313816019,0.3149135112762451,-4.514005053,-4.406854629516602
15,1_Ni_Cu,binary,test,239.7980167,248.4690856933594,151.0777933,159.1025695800781,113.3568567,113.2258605957031,77.81075984,82.35448455810547,180.6512011,190.7048645019531,204.1251039,216.2040100097656,0.311676588,0.3123902976512909,-4.517193121,-4.610795497894287
16,1_Ni_Cu,binary,train,239.3970233,242.0833282470703,151.9057967,155.5908355712891,113.03477,110.8610916137695,77.2501869,80.06717681884766,181.0695389,186.7576751708984,202.8964707,209.9295043945312,0.313242588,0.3135522603988647,-4.511806121,-4.538631439208984
17,1_Ni_Cu,binary,train,238.53419,248.5093078613281,151.3883767,157.8444976806641,114.4595,116.8147201538086,77.71717698,84.54733276367188,180.4369811,190.3046417236328,203.8800355,221.0692138671875,0.31167937,0.3088784515857697,-4.509642576,-4.565614700317383
18,1_Ni_Cu,binary,test,238.13038,246.9902954101562,152.0927133,157.2411651611328,113.0844367,116.7028503417969,76.76029794,84.16466522216797,180.7719356,189.2619171142578,201.7279746,220.5261688232422,0.314012452,0.3094601631164551,-4.51159164,-4.527369022369385
19,1_Ni_Cu,binary,train,238.1362733,240.9612884521484,152.1016767,154.2991027832031,113.0902333,112.0394515991211,76.76157722,80.55914306640625,180.7798756,185.208740234375,201.7320183,211.3330535888672,0.314016892,0.3119008839130402,-4.511591703,-4.487513542175293
20,1_Ni_Cu,binary,test,239.87928,244.5115203857422,150.83748,156.7609252929688,112.5338667,110.7085418701172,77.53540168,80.46150970458984,180.51808,188.2409057617188,203.4743729,210.6143035888672,0.31213851,0.313174694776535,-4.516274996,-4.598808288574219
21,1_Ni_Cu,binary,test,233.1276167,234.946533203125,150.1323333,152.2194671630859,111.28753,108.4370651245117,74.94582004,77.55455780029297,177.7974278,181.9087371826172,197.1380151,203.7960510253906,0.315203537,0.3148981630802155,-4.418890259,-4.410042762756348
22,1_Ni_Cu,binary,train,233.8548167,238.3923645019531,149.4552033,153.6236267089844,110.0450133,108.7381286621094,74.93614719,78.35892486572266,177.5884078,184.4153289794922,197.0871309,205.28857421875,0.315033788,0.3143983781337738,-4.423989626,-4.507368564605713
23,1_Ni_Cu,binary,test,232.6235033,241.4596862792969,149.2475467,156.1047210693359,109.8667233,108.0064010620117,74.48565633,78.50405883789062,177.0395322,186.7907409667969,195.9731148,205.9287261962891,0.315509082,0.3150562942028046,-4.423759019,-4.57174015045166
24,1_Ni_Cu,binary,test,235.48257,234.8330535888672,147.4481867,151.7140350341797,107.8486467,105.3418807983398,75.26079402,75.62899017333984,176.7929811,181.5435180664062,197.725172,199.6919403076172,0.313600092,0.3167455792427063,-4.429394724,-4.434995651245117
25,1_Ni_Cu,binary,test,234.3780767,243.34521484375,148.9549667,156.8321228027344,110.28309,111.7515563964844,75.3746651,80.7819595336914,177.4293367,187.9101867675781,198.0755054,211.7637939453125,0.313939539,0.3133889436721802,-4.424736848,-4.547553539276123
26,1_Ni_Cu,binary,train,232.38782,239.1681976318359,150.6545267,154.1390838623047,109.1467533,111.1485366821289,73.58622974,79.8023452758789,177.8989578,184.6861419677734,194.0087277,209.5181121826172,0.318240712,0.3128242790699005,-4.420657673,-4.46704626083374
27,1_Ni_Cu,binary,test,230.5370667,237.9438323974609,150.2239867,154.4056701660156,109.7612,107.4391479492188,73.36166117,77.35215759277344,176.9950133,184.5193786621094,193.3688619,203.8195648193359,0.317914962,0.3159565627574921,-4.42015767,-4.482610702514648
28,1_Ni_Cu,binary,test,232.5827767,242.2378387451172,149.8674133,155.5200042724609,109.7528833,113.3630752563477,74.21309153,81.46768188476562,177.4392011,186.5200653076172,195.3978687,213.9966125488281,0.316464957,0.3116059303283691,-4.42313826,-4.485316753387451
29,1_Ni_Cu,binary,test,233.4735367,238.8504180908203,149.1824,153.5362396240234,109.22531,111.5069808959961,74.55258374,79.9591293334961,177.2794456,183.9988708496094,196.1602036,209.8795776367188,0.315582866,0.3128795325756073,-4.425124515,-4.449913024902344
30,1_Ni_Cu,binary,test,234.37088,245.3575897216797,148.9489,156.9111785888672,110.28736,111.3752670288086,75.3760001,80.96852111816406,177.4228933,188.3728332519531,198.0776861,211.9543609619141,0.313930733,0.3124919235706329,-4.424742731,-4.595096111297607
31,1_Ni_Cu,binary,test,226.16277,233.5460968017578,147.7548033,150.2429962158203,107.0392167,109.1615905761719,71.54477367,77.79015350341797,173.8907922,179.9518127441406,188.7484141,204.1838073730469,0.319092957,0.3133477568626404,-4.333093964,-4.366308689117432
32,1_Ni_Cu,binary,test,226.62749,227.8475799560547,147.38255,147.7568969726562,106.36931,106.7871246337891,71.59056898,75.58333587646484,173.79753,176.3387603759766,188.842423,198.5052337646484,0.318905728,0.3151824772357941,-4.331721929,-4.266025543212891
33,1_Ni_Cu,binary,validation,227.2533533,234.7570648193359,147.4159867,152.2825469970703,107.4153433,105.4186630249023,72.20035082,75.96286010742188,174.0284422,182.1942291259766,190.2859778,199.0194091796875,0.317763526,0.3163944482803345,-4.333533196,-4.477394104003906
34,1_Ni_Cu,binary,test,228.18782,233.7015838623047,148.0077533,150.5870666503906,106.6129167,110.6438217163086,72.0256766,78.70966339111328,174.7344422,180.0805053710938,189.974485,206.49609375,0.318796948,0.3122826218605042,-4.332452018,-4.349459648132324
35,1_Ni_Cu,binary,test,228.42203,234.8172760009766,147.6489033,151.4947662353516,109.06594,108.3531494140625,73.24544569,77.61260986328125,174.5732789,181.4176025390625,192.7754963,203.4008178710938,0.315955514,0.3139539361000061,-4.331355108,-4.432109355926514
36,1_Ni_Cu,binary,test,227.92334,236.9143218994141,146.42794,153.218017578125,107.85194,107.8088912963867,72.98783498,77.54495239257812,173.5930733,183.1618194580078,192.0477776,204.3202362060547,0.315614976,0.3153318762779236,-4.337101138,-4.458786010742188
37,1_Ni_Cu,binary,test,226.62355,229.0929870605469,148.5674867,148.0865325927734,107.3855,108.2419662475586,71.56889208,76.62590789794922,174.5861744,176.9672546386719,188.8951337,201.2352905273438,0.319673451,0.3141627907752991,-4.330854359,-4.270702838897705
38,1_Ni_Cu,binary,test,229.4997333,235.2389984130859,146.1361367,151.6213226318359,107.0238067,106.9177703857422,73.28707096,76.74588775634766,173.9240022,181.4088592529297,192.7832556,202.1442413330078,0.315261021,0.3145140707492828,-4.339903619,-4.43414306640625
39,1_Ni_Cu,binary,test,228.49703,231.7449645996094,147.75322,149.4876556396484,107.9616467,107.7802581787109,72.76259428,76.90270233154297,174.6678233,179.2119140625,191.6723529,201.6062469482422,0.317107745,0.3136637210845947,-4.333165229,-4.366937160491943
40,1_Ni_Cu,binary,test,230.88506,236.9319305419922,145.0149067,154.0124664306641,106.1928467,107.2724609375,73.81662311,77.39601135253906,173.6382911,183.8644256591797,193.9640516,203.1026763916016,0.313823658,0.3159718811511993,-4.342282686,-4.486260414123535
41,1_Ni_Cu,binary,test,229.23393,231.4802856445312,146.9724967,149.4359893798828,106.7908533,108.4054794311523,72.83760656,77.11134338378906,174.3929744,178.9791870117188,191.8089449,202.4681701660156,0.31668896,0.3140014708042145,-4.337044674,-4.331427097320557
42,1_Ni_Cu,binary,train,229.4311633,237.9101409912109,146.9245233,154.3162841796875,107.6829967,107.2385559082031,73.28225503,77.36432647705078,174.4267367,184.6089935302734,192.8405962,203.3763885498047,0.315738688,0.3161965012550354,-4.338019705,-4.509676933288574
43,1_Ni_Cu,binary,test,219.93165,225.8412475585938,146.3056833,147.536376953125,103.62235,103.7748718261719,68.43389999,73.6785659790039,170.8476722,175.5362854003906,181.1189905,193.5654754638672,0.323313376,0.3179391920566559,-4.243654209,-4.275004863739014
44,1_Ni_Cu,binary,test,222.2527867,229.4052276611328,145.2457633,149.3919067382812,104.6445533,105.4386520385742,70.07311202,75.0782699584961,170.9147711,178.0048217773438,184.9443143,197.2887115478516,0.319652496,0.3166346251964569,-4.24731918,-4.340276718139648
45,1_Ni_Cu,binary,test,224.4536267,222.1442718505859,143.02788,144.1165771484375,103.34991,103.1426696777344,71.12075851,72.78153991699219,170.1697956,172.5395050048828,187.2726944,190.7473297119141,0.316582516,0.3176229596138,-4.256017871,-4.199503898620605
46,1_Ni_Cu,binary,train,222.4373033,226.119873046875,144.5159533,147.4818572998047,103.93521,103.4487380981445,70.10564765,73.57747650146484,170.4897367,175.9069061279297,184.9643932,193.5290222167969,0.319183257,0.3176969289779663,-4.248171505,-4.2816481590271
47,1_Ni_Cu,binary,test,223.96764,231.9373016357422,145.53861,149.3526611328125,104.06827,109.6206283569336,70.37901393,77.91030883789062,171.68162,178.8812713623047,185.754379,204.0516510009766,0.319671651,0.3127104341983795,-4.243911944,-4.336973190307617
48,1_Ni_Cu,binary,validation,224.3094967,232.8611297607422,144.49318,151.2009429931641,104.3558267,105.9403915405273,70.97961444,75.99517822265625,171.0986189,180.5836944580078,187.0703656,199.5276489257812,0.317775301,0.316183477640152,-4.252930679,-4.420324802398682
49,1_Ni_Cu,binary,test,222.0665233,225.6233215332031,145.53976,146.9636077880859,104.8948833,103.8623504638672,70.01754422,73.69851684570312,171.0486811,175.2605285644531,184.8326604,193.7976989746094,0.319902479,0.3177446722984314,-4.247653314,-4.255792140960693
50,1_Ni_Cu,binary,test,221.9629233,229.1327972412109,144.2619433,148.4356079101562,103.1745067,106.7761001586914,69.72313753,75.8951644897461,170.16227,177.0450134277344,184.0337737,199.3278198242188,0.319746789,0.3149974942207336,-4.250383419,-4.308517456054688
51,1_Ni_Cu,binary,test,219.3878167,227.9164886474609,145.90237,147.6304626464844,103.3153633,106.7058639526367,68.2905138,75.73680877685547,170.3975189,176.5534515380859,180.7279839,198.2967834472656,0.323229054,0.3153284192085266,-4.242864125,-4.283316135406494
52,1_Ni_Cu,binary,test,222.8042733,225.2283630371094,144.78151,146.0797271728516,104.6233333,104.6148529052734,70.44399863,74.09817504882812,170.7890978,174.6411285400391,185.7884434,194.0492706298828,0.318696035,0.3165641129016876,-4.249811691,-4.253064632415771
53,1_Ni_Cu,binary,test,223.93777,222.0063781738281,143.5149733,144.9625244140625,103.0615533,101.6660003662109,70.63672001,71.9889907836914,170.3225722,172.9780120849609,186.1733573,189.0601959228516,0.317822779,0.3190423548221588,-4.253616147,-4.213812351226807
54,1_Ni_Cu,binary,train,223.96655,225.498291015625,143.8933033,146.185791015625,103.0346067,104.3437347412109,70.50871161,74.03598022460938,170.5843856,174.9359436035156,185.9114826,194.1766662597656,0.318358245,0.3166726231575012,-4.251747954,-4.2541184425354
55,1_Ni_Cu,binary,test,223.4310933,231.8708190917969,144.87666,150.1273956298828,104.60933,106.4052581787109,70.64482609,76.00904083251953,171.0614711,179.5850524902344,186.2898662,199.7347259521484,0.318496177,0.3154736757278442,-4.252325364,-4.384454727172852
56,1_Ni_Cu,binary,test,221.72629,225.6146850585938,145.7443467,146.7479858398438,103.8893533,104.4012603759766,69.41524847,74.09114837646484,171.0716611,175.1915893554688,183.4351033,194.3905792236328,0.321288242,0.3163952231407166,-4.244758067,-4.272594451904297
57,1_Ni_Cu,binary,train,219.56594,221.8209686279297,140.6529267,146.0835113525391,100.68555,98.39627838134766,69.12989124,70.12049102783203,166.9572644,174.0749206542969,182.2374225,183.6790008544922,0.318079771,0.3229023218154907,-4.169536819,-4.28118371963501
58,1_Ni_Cu,binary,test,217.4498867,213.3948669433594,142.0664,140.2407379150391,100.0407033,99.71332550048828,67.64507988,69.69035339355469,167.1942289,167.4003448486328,178.8191102,182.0373229980469,0.321745133,0.3210496008396149,-4.164949086,-4.050446510314941
59,1_Ni_Cu,binary,test,216.2560767,224.2142181396484,142.7400433,146.0420989990234,101.69573,104.7693023681641,67.64935517,74.02935791015625,167.2453878,174.2116851806641,178.83557,193.9616851806641,0.321783257,0.3170174956321716,-4.163628303,-4.221620082855225
60,1_Ni_Cu,binary,test,218.6668133,223.9621429443359,142.8003167,145.1136322021484,101.0508233,104.5587463378906,68.22738742,73.93150329589844,168.0891489,173.5483093261719,180.2890528,193.6937866210938,0.321236673,0.3157621920108795,-4.165222756,-4.223972320556641
61,1_Ni_Cu,binary,test,218.8104,219.7984619140625,142.2681133,145.2184143066406,100.2004,98.96173858642578,68.12108474,70.2562484741211,167.7822089,172.3863830566406,180.0023913,184.7109375,0.3211944,0.3221399486064911,-4.160887545,-4.204158306121826
62,1_Ni_Cu,binary,test,214.2984367,219.8816375732422,142.8556033,143.7866516113281,100.71406,103.2744445800781,66.49353419,72.63091278076172,166.6698811,171.3188323974609,176.0664881,190.4196472167969,0.323936908,0.3185054659843445,-4.161190943,-4.134093761444092
63,1_Ni_Cu,binary,validation,219.1847367,226.5142517089844,141.4834333,148.9898071289062,100.80893,102.1319580078125,68.78218582,73.1048583984375,167.3838678,177.4130859375,181.4873399,191.7630157470703,0.319290291,0.3196758925914764,-4.167318686,-4.332611083984375
65,1_Ni_Cu,binary,train,216.20439,224.7466430664062,143.4333933,146.7927551269531,100.7533667,103.6840057373047,67.0040274,73.5854263305664,167.6903922,175.0158386230469,177.3860431,192.7724609375,0.323696873,0.3171544969081879,-4.161584435,-4.277576446533203
66,1_Ni_Cu,binary,test,217.09307,226.0682067871094,143.4932733,147.446533203125,101.23944,103.6117095947266,67.48549692,73.67118835449219,168.0265389,175.8157958984375,178.5521681,193.4199523925781,0.32289289,0.3172618448734283,-4.162320648,-4.294112205505371
67,1_Ni_Cu,binary,test,213.0878267,222.9590454101562,144.4388,145.3270568847656,99.06096667,104.0556182861328,64.80836881,73.38030242919922,167.3218089,173.288818359375,172.1933552,191.9841613769531,0.328480861,0.3174642324447632,-4.154495003,-4.212588787078857
68,1_Ni_Cu,binary,train,216.9126767,217.4031524658203,142.4944633,142.4778900146484,100.7356,100.5667266845703,67.56798679,70.780517578125,167.3005344,169.9453277587891,178.652986,185.5076751708984,0.322023894,0.3195573389530182,-4.162524783,-4.135195255279541
69,1_Ni_Cu,binary,train,213.1492367,221.1444549560547,144.4955067,144.4727783203125,99.04889333,103.1510848999023,64.80531774,72.69081115722656,167.3800833,172.3184204101562,172.1930304,190.4415435791016,0.3285409,0.3183152675628662,-4.154495781,-4.176008224487305
70,1_Ni_Cu,binary,test,215.4919133,219.5517883300781,143.27114,143.0105590820312,100.4954067,103.4504699707031,66.69354043,72.70018768310547,167.3447311,170.8560028076172,176.6175752,190.2073059082031,0.324098062,0.3167707920074463,-4.160031364,-4.145341396331787
71,1_Ni_Cu,binary,test,215.0727433,219.6882019042969,142.1974667,145.1766204833984,100.2248767,98.28801727294922,66.81681226,69.98213195800781,166.4892256,172.6354064941406,176.7989693,183.0446166992188,0.323012602,0.3218032419681549,-4.16413235,-4.25693416595459
72,1_Ni_Cu,binary,test,218.2462967,217.6366729736328,143.26966,143.9841613769531,99.23127333,99.0370101928711,67.17324735,70.00457763671875,168.2618722,171.0979919433594,177.8524185,183.6945648193359,0.32383371,0.3225741684436798,-4.159363125,-4.154781341552734
73,1_Ni_Cu,binary,test,214.27953,216.7066955566406,138.9409267,144.6187744140625,98.86012,95.80126190185547,67.13272918,68.04358673095703,164.0537944,170.9199066162109,177.2241266,178.7308349609375,0.319953238,0.3257189393043518,-4.085124699,-4.180250644683838
74,1_Ni_Cu,binary,test,212.4257167,220.3043212890625,140.8258767,143.9708099365234,97.52022667,102.9904098510742,65.26938526,72.51456451416016,164.69249,171.6133880615234,172.9595819,189.8995361328125,0.324967143,0.3184311389923096,-4.081009101,-4.17501974105835
75,1_Ni_Cu,binary,test,213.4384067,220.2253265380859,140.4891033,144.9213409423828,95.9841,100.2767333984375,65.11600342,71.12921142578125,164.8055378,172.6328735351562,172.6142476,186.178466796875,0.325436441,0.3209832608699799,-4.076893261,-4.205836296081543
76,1_Ni_Cu,binary,test,208.9651533,218.5938262939453,142.8957433,142.914306640625,95.95522667,102.8235931396484,62.61291551,72.17935943603516,164.91888,170.5172576904297,166.7376092,188.8180084228516,0.33149533,0.3184199929237366,-4.073341739,-4.126230239868164
77,1_Ni_Cu,binary,validation,211.7438433,219.734619140625,141.0607667,143.4154815673828,97.99817,103.3998336791992,65.1310622,72.63957214355469,164.6217922,171.2704772949219,172.627092,189.8977508544922,0.325228594,0.3177708089351654,-4.080629036,-4.149312019348145
78,1_Ni_Cu,binary,test,214.9445867,216.1708221435547,139.3559533,141.9490051269531,98.80447333,99.82817077636719,67.20473192,70.15714263916016,164.5521644,168.9145050048828,177.4559417,183.8090057373047,0.320263742,0.3203406035900116,-4.085536144,-4.119007110595703
79,1_Ni_Cu,binary,test,212.4053767,220.7952270507812,141.0759167,143.2367553710938,97.44398,103.2173233032227,65.14359995,72.75051879882812,164.8524033,171.5079498291016,172.6846011,190.1591186523438,0.325414939,0.3166645467281342,-4.079997052,-4.177213191986084
80,1_Ni_Cu,binary,test,209.50662,221.2768859863281,142.9856533,144.4197387695312,97.25276333,104.4532089233398,63.30002362,73.50057220458984,165.1593089,172.3263244628906,168.3876276,192.2469177246094,0.330075551,0.3170713782310486,-4.072279613,-4.169188022613525
81,1_Ni_Cu,binary,test,212.1809667,213.3891143798828,141.43833,141.4975128173828,97.86740667,97.25546264648438,65.09659653,68.39691925048828,165.0192089,168.0472717285156,172.5947886,179.1094360351562,0.325682123,0.3231801390647888,-4.077042569,-4.095838069915771
82,1_Ni_Cu,binary,test,208.9776633,217.3231811523438,142.9085067,141.9479522705078,95.95451667,103.1760711669922,62.61270952,72.16095733642578,164.9315589,169.2196655273438,166.7385621,188.6854400634766,0.33150732,0.3185552358627319,-4.073345669,-4.084307193756104
83,1_Ni_Cu,binary,validation,213.5600433,223.5530395507812,140.5669833,145.8677062988281,98.85431667,102.2002868652344,66.31393885,72.51068878173828,164.8980033,173.9062652587891,175.4259012,189.63525390625,0.322692515,0.318060964345932,-4.083854561,-4.272562980651855
84,1_Ni_Cu,binary,test,211.8797367,225.6743469238281,140.58379,147.0499267578125,98.33080333,105.2289505004883,65.45702368,74.49156951904297,164.3491056,175.0749816894531,173.3562708,195.2583160400391,0.324199154,0.3166702389717102,-4.084171148,-4.254183292388916
85,1_Ni_Cu,binary,train,214.1908833,223.7378082275391,139.84468,146.1700439453125,97.36983,101.505973815918,66.1789342,72.03404235839844,164.6267478,173.8084259033203,175.0768639,189.0680541992188,0.322753728,0.3187212646007538,-4.083269423,-4.2836594581604
86,1_Ni_Cu,binary,test,213.9473967,216.1317443847656,141.8623633,141.6970825195312,97.29104,101.7804260253906,65.30855999,71.2858657836914,165.8907078,168.8912963867188,173.1973264,186.3081207275391,0.325992538,0.3194120526313782,-4.080779625,-4.083853244781494
87,1_Ni_Cu,binary,test,208.52913,219.9692077636719,138.4536233,143.8463134765625,95.6092,103.8641510009766,63.93509011,73.02677154541016,161.8121256,171.5221710205078,169.4832387,190.7281799316406,0.325432078,0.31828773021698,-4.001160749,-4.146698951721191
88,1_Ni_Cu,binary,validation,207.79983,211.8442993164062,139.0415667,140.5755767822266,94.61203333,97.6468505859375,63.04982899,68.41463470458984,161.9609878,167.01953125,167.4239807,178.8199615478516,0.327711616,0.3232084810733795,-3.996078174,-4.056741237640381
89,1_Ni_Cu,binary,test,205.36245,211.6272125244141,140.0216433,140.5674743652344,92.50354,97.0648422241211,60.94601462,68.0207290649414,161.8019122,166.9654388427734,162.4423005,178.2085418701172,0.332673691,0.3236542344093323,-3.991675483,-4.047349452972412
90,1_Ni_Cu,binary,test,207.5835567,209.5057525634766,139.1484467,139.314697265625,94.95956667,94.8233871459961,63.01577812,66.43932342529297,161.96015,165.2752838134766,167.3438424,174.0133819580078,0.327793192,0.3245976865291595,-4.002716514,-4.039560794830322
91,1_Ni_Cu,binary,test,205.7637733,213.0256042480469,139.34281,139.5477294921875,92.70007333,100.1039886474609,61.42745625,69.96306610107422,161.4831311,166.4814758300781,163.545096,182.5401000976562,0.33120518,0.3199343383312225,-3.993526046,-4.043702125549316
92,1_Ni_Cu,binary,train,207.3389833,211.3694610595703,139.5334767,139.7724609375,94.43195,96.74361419677734,62.63116908,67.81997680664062,162.1353122,166.4608459472656,166.4596371,177.2183380126953,0.328888152,0.3230992257595062,-3.995752644,-4.057077884674072
93,1_Ni_Cu,binary,test,208.2020033,210.8498840332031,138.0775567,139.3245849609375,95.58519667,95.7402114868164,63.92692284,67.19637298583984,161.4523722,166.0760650634766,169.4201789,175.2759552001953,0.325108197,0.3234639465808868,-4.001797935,-4.07593297958374
94,1_Ni_Cu,binary,train,206.5968433,214.8028717041016,138.98315,142.1545562744141,92.38220333,98.09405517578125,61.6912009,69.04732513427734,161.5210478,168.7830352783203,164.1723267,180.7463226318359,0.330597592,0.3223294317722321,-3.995128085,-4.12356424331665
95,1_Ni_Cu,binary,test,208.4314,218.2225952148438,138.79888,143.7348785400391,93.78749,100.2550506591797,63.00878102,70.722412109375,162.00972,170.9873504638672,167.3332713,185.0089416503906,0.327856757,0.3205758631229401,-3.996493819,-4.16457462310791
96,1_Ni_Cu,binary,test,205.9026433,218.1852416992188,139.57707,142.15673828125,91.74858,102.6745910644531,60.96668621,72.02410888671875,161.6855944,169.8296661376953,162.4782066,187.9501647949219,0.332516303,0.3178704977035522,-3.993026315,-4.130940914154053
97,1_Ni_Cu,binary,train,207.6969967,213.6247863769531,139.4230967,141.0368347167969,95.84600333,99.4359359741211,63.35198606,69.67290496826172,162.1810633,167.9852142333984,168.160108,181.9677734375,0.32718892,0.3215408027172089,-4.000975988,-4.069656372070312
98,1_Ni_Cu,binary,test,209.3999633,215.3226776123047,137.5397567,142.0787200927734,96.27274667,99.78260040283203,64.83790065,70.1409912109375,161.4931589,169.2359771728516,171.5545519,183.0476837158203,0.322949619,0.3216602206230164,-4.002185576,-4.109167575836182
99,1_Ni_Cu,binary,test,203.0860733,206.5896148681641,136.3810533,137.0289611816406,90.65875667,96.60867309570312,60.70542256,66.88204956054688,158.61606,163.1902923583984,161.5117187,174.7947082519531,0.330290705,0.3234197497367859,-3.913860782,-3.942274808883667
100,1_Ni_Cu,binary,train,204.3892667,208.3853912353516,136.33374,137.3406524658203,93.56718667,98.50952911376953,62.39365063,68.25618743896484,159.0189156,163.9002075195312,165.5313193,178.1161193847656,0.326507726,0.3217811286449432,-3.916834881,-3.955123662948608
101,1_Ni_Cu,binary,validation,203.5224733,210.7647399902344,136.2862933,139.4794921875,93.45687333,98.51777648925781,62.03236051,68.74385070800781,158.6983533,165.8718414306641,164.6448366,179.4418487548828,0.327088275,0.3224742710590363,-3.91484386,-4.010262966156006
102,1_Ni_Cu,binary,test,202.1049933,203.4539031982422,136.8575667,135.4251861572266,89.89071,95.39257049560547,59.77598773,65.8669204711914,158.6067089,161.2511444091797,159.3138036,171.8405303955078,0.332590306,0.3244893550872803,-3.913671998,-3.895312309265137
103,1_Ni_Cu,binary,test,203.1842067,207.7021026611328,136.5689633,138.1198272705078,93.93734667,95.14630889892578,62.00228684,66.24664306640625,158.7740444,164.056884765625,164.5832537,173.5218048095703,0.32723535,0.3243026733398438,-3.916168263,-3.992812633514404
104,1_Ni_Cu,binary,test,205.5336667,206.8578948974609,135.67961,138.0819396972656,94.84908,95.07757568359375,63.54443957,66.30921936035156,158.9642956,164.1388549804688,168.218717,172.9691619873047,0.323630503,0.3249954879283905,-3.916643054,-3.986006736755371
105,1_Ni_Cu,binary,validation,202.1394367,204.4609680175781,136.89456,137.7255706787109,89.88741333,92.20586395263672,59.77366588,64.32805633544922,158.6428522,163.0002593994141,159.3123567,168.0106964111328,0.332629967,0.32793790102005,-3.913671364,-3.976765871047974
106,1_Ni_Cu,binary,train,205.0818433,208.5070495605469,135.96367,137.7589416503906,94.07507667,97.61302947998047,62.97775935,67.83834075927734,159.0030611,164.2651214599609,166.898311,176.8724060058594,0.325057549,0.3220911026000977,-3.914823734,-3.980292797088623
107,1_Ni_Cu,binary,train,204.7987833,208.3192138671875,135.93882,138.9275360107422,94.20810667,94.41780090332031,62.92670862,66.0903091430664,158.8921411,164.8600006103516,166.7652203,172.8535003662109,0.325075028,0.3249914348125458,-3.919009691,-4.030235767364502
108,1_Ni_Cu,binary,train,205.0058167,211.6387786865234,135.5848733,140.88427734375,93.76941333,96.02693176269531,62.92523172,67.4281005859375,158.7251878,167.016845703125,166.7413104,176.4521179199219,0.324916141,0.3238351345062256,-3.914063181,-4.093767642974854
