Structure,directory,type,split,c11,c11_pred,c12,c12_pred,c44,c44_pred,G,G_pred,B,B_pred,E_VRH,E_VRH_pred,nu,nu_pred,Cohesive_energy,Cohesive_energy_pred
26,1_Ni_Cu,binary,validation,232.38782,237.2501373291016,150.6545267,149.3290252685547,109.1467533,110.5562210083008,73.58622974,76.7161636352539,177.8989578,182.0096282958984,194.0087277,193.4359130859375,0.318240712,0.3157986700534821,-4.420657673,-4.381594657897949
27,1_Ni_Cu,binary,train,230.5370667,244.8929443359375,150.2239867,152.3958892822266,109.7612,108.278694152832,73.36166117,75.63987731933594,176.9950133,182.4088134765625,193.3688619,191.6133117675781,0.317914962,0.3181641697883606,-4.42015767,-4.52681303024292
28,1_Ni_Cu,binary,train,232.5827767,242.9152679443359,149.8674133,153.6887359619141,109.7528833,107.5849456787109,74.21309153,76.07463073730469,177.4392011,183.5710906982422,195.3978687,193.6660308837891,0.316464957,0.3152765035629272,-4.42313826,-4.584348678588867
29,1_Ni_Cu,binary,train,233.4735367,244.5066070556641,149.1824,155.0030975341797,109.22531,110.7431488037109,74.55258374,76.30831146240234,177.2794456,182.7164611816406,196.1602036,194.2836761474609,0.315582866,0.3160172402858734,-4.425124515,-4.58788537979126
30,1_Ni_Cu,binary,train,234.37088,243.9250335693359,148.9489,154.8144378662109,110.28736,109.7583847045898,75.3760001,75.15203857421875,177.4228933,183.6660614013672,198.0776861,195.9547576904297,0.313930733,0.3148135542869568,-4.424742731,-4.577714920043945
31,1_Ni_Cu,binary,train,226.16277,228.5239410400391,147.7548033,149.6300201416016,107.0392167,106.3451461791992,71.54477367,71.27417755126953,173.8907922,173.1060943603516,188.7484141,191.9880218505859,0.319092957,0.3164892792701721,-4.333093964,-4.340108871459961
32,1_Ni_Cu,binary,validation,226.62749,228.0796051025391,147.38255,146.0137329101562,106.36931,107.1555633544922,71.59056898,72.97044372558594,173.79753,176.2785186767578,188.842423,191.3573608398438,0.318905728,0.3179330825805664,-4.331721929,-4.304776191711426
33,1_Ni_Cu,binary,train,227.2533533,236.8348693847656,147.4159867,149.6728363037109,107.4153433,109.6875152587891,72.20035082,73.3934555053711,174.0284422,177.0315551757812,190.2859778,195.0516662597656,0.317763526,0.317505955696106,-4.333533196,-4.411142826080322
34,1_Ni_Cu,binary,train,228.18782,229.2828521728516,148.0077533,145.5006561279297,106.6129167,108.9565658569336,72.0256766,74.21200561523438,174.7344422,178.7924041748047,189.974485,189.5409698486328,0.318796948,0.3173382878303528,-4.332452018,-4.309045791625977
35,1_Ni_Cu,binary,train,228.42203,237.9624786376953,147.6489033,152.7547302246094,109.06594,109.6062622070312,73.24544569,75.31787109375,174.5732789,177.9811553955078,192.7754963,195.9051971435547,0.315955514,0.3154328763484955,-4.331355108,-4.433308124542236
36,1_Ni_Cu,binary,train,227.92334,236.3751678466797,146.42794,150.4053344726562,107.85194,105.9047241210938,72.98783498,71.060791015625,173.5930733,176.7139739990234,192.0477776,185.4346923828125,0.315614976,0.321073591709137,-4.337101138,-4.424073696136475
37,1_Ni_Cu,binary,train,226.62355,229.7167053222656,148.5674867,145.5969848632812,107.3855,105.5042419433594,71.56889208,73.0700454711914,174.5861744,175.5876159667969,188.8951337,184.0815124511719,0.319673451,0.3168456554412842,-4.330854359,-4.333178997039795
38,1_Ni_Cu,binary,train,229.4997333,234.110595703125,146.1361367,153.6966094970703,107.0238067,104.7202072143555,73.28707096,70.78429412841797,173.9240022,174.5736846923828,192.7832556,188.9015350341797,0.315261021,0.3190603852272034,-4.339903619,-4.439537048339844
39,1_Ni_Cu,binary,train,228.49703,232.5587768554688,147.75322,148.7634735107422,107.9616467,108.4515762329102,72.76259428,73.61007690429688,174.6678233,178.8402862548828,191.6723529,177.6922607421875,0.317107745,0.3148033618927002,-4.333165229,-4.374939918518066
40,1_Ni_Cu,binary,train,230.88506,239.0337371826172,145.0149067,154.9080657958984,106.1928467,109.9301147460938,73.81662311,73.10405731201172,173.6382911,178.6312866210938,193.9640516,191.9917297363281,0.313823658,0.3149678409099579,-4.342282686,-4.442196369171143
41,1_Ni_Cu,binary,train,229.23393,235.8463134765625,146.9724967,151.0605163574219,106.7908533,107.0019073486328,72.83760656,74.01123809814453,174.3929744,179.7434692382812,191.8089449,189.4955139160156,0.31668896,0.3146988749504089,-4.337044674,-4.458523273468018
42,1_Ni_Cu,binary,train,229.4311633,238.9398193359375,146.9245233,153.1693420410156,107.6829967,107.8844909667969,73.28225503,72.92686462402344,174.4267367,175.7638244628906,192.8405962,186.3617401123047,0.315738688,0.315058559179306,-4.338019705,-4.457921981811523
43,1_Ni_Cu,binary,train,219.93165,226.9947662353516,146.3056833,145.4778594970703,103.62235,103.5772094726562,68.43389999,70.21905517578125,170.8476722,170.5242462158203,181.1189905,181.0999145507812,0.323313376,0.3215491473674774,-4.243654209,-4.222458362579346
44,1_Ni_Cu,binary,train,222.2527867,227.6412811279297,145.2457633,145.7857513427734,104.6445533,104.4124221801758,70.07311202,70.0246810913086,170.9147711,172.0442962646484,184.9443143,174.9272613525391,0.319652496,0.3205950856208801,-4.24731918,-4.26092004776001
45,1_Ni_Cu,binary,train,224.4536267,230.0506439208984,143.02788,152.2983703613281,103.34991,105.6475601196289,71.12075851,71.49173736572266,170.1697956,174.4883270263672,187.2726944,190.7993011474609,0.316582516,0.3163512349128723,-4.256017871,-4.409919738769531
46,1_Ni_Cu,binary,validation,222.4373033,231.3895416259766,144.5159533,148.7418365478516,103.93521,106.681755065918,70.10564765,72.80870056152344,170.4897367,175.4908599853516,184.9643932,190.4533081054688,0.319183257,0.318596363067627,-4.248171505,-4.382017135620117
47,1_Ni_Cu,binary,validation,223.96764,227.2578887939453,145.53861,145.3694763183594,104.06827,107.923469543457,70.37901393,72.80416870117188,171.68162,175.6585845947266,185.754379,179.5981597900391,0.319671651,0.3156567811965942,-4.243911944,-4.309177875518799
48,1_Ni_Cu,binary,train,224.3094967,230.507080078125,144.49318,149.1689605712891,104.3558267,105.2236480712891,70.97961444,70.28207397460938,171.0986189,172.1604461669922,187.0703656,181.9338684082031,0.317775301,0.3156342506408691,-4.252930679,-4.324614524841309
49,1_Ni_Cu,binary,train,222.0665233,222.494140625,145.53976,144.2554473876953,104.8948833,102.3824844360352,70.01754422,68.7605972290039,171.0486811,172.1980590820312,184.8326604,180.0729370117188,0.319902479,0.315154492855072,-4.247653314,-4.28338098526001
50,1_Ni_Cu,binary,train,221.9629233,229.3106231689453,144.2619433,149.5012359619141,103.1745067,103.7796859741211,69.72313753,70.94001007080078,170.16227,174.0222625732422,184.0337737,182.415771484375,0.319746789,0.3218612968921661,-4.250383419,-4.257364273071289
51,1_Ni_Cu,binary,train,219.3878167,230.5758819580078,145.90237,145.7069702148438,103.3153633,105.3992233276367,68.2905138,73.0290756225586,170.3975189,177.1473236083984,180.7279839,184.37158203125,0.323229054,0.3163957595825195,-4.242864125,-4.312596797943115
52,1_Ni_Cu,binary,validation,222.8042733,225.6548614501953,144.78151,146.1610412597656,104.6233333,103.4318542480469,70.44399863,70.08883666992188,170.7890978,173.6838531494141,185.7884434,178.5426788330078,0.318696035,0.3194835484027863,-4.249811691,-4.261463642120361
53,1_Ni_Cu,binary,train,223.93777,227.0155029296875,143.5149733,152.0046539306641,103.0615533,104.56884765625,70.63672001,69.37381744384766,170.3225722,172.5631713867188,186.1733573,185.7612152099609,0.317822779,0.3165473937988281,-4.253616147,-4.290643692016602
54,1_Ni_Cu,binary,validation,223.96655,229.3839263916016,143.8933033,151.4722595214844,103.0346067,105.071662902832,70.50871161,71.0411376953125,170.5843856,175.6220092773438,185.9114826,185.9800415039062,0.318358245,0.3157749772071838,-4.251747954,-4.381560325622559
55,1_Ni_Cu,binary,train,223.4310933,230.8871002197266,144.87666,149.0432434082031,104.60933,106.1936111450195,70.64482609,71.4897689819336,171.0614711,172.2486419677734,186.2898662,184.9276733398438,0.318496177,0.3167935609817505,-4.252325364,-4.367668628692627
56,1_Ni_Cu,binary,train,221.72629,225.6702728271484,145.7443467,146.68603515625,103.8893533,106.173469543457,69.41524847,71.23855590820312,171.0716611,169.3031158447266,183.4351033,190.7333679199219,0.321288242,0.3149221241474152,-4.244758067,-4.271442890167236
57,1_Ni_Cu,binary,train,219.56594,229.2616119384766,140.6529267,148.2715911865234,100.68555,104.2247695922852,69.12989124,69.18724822998047,166.9572644,169.8757781982422,182.2374225,181.0873107910156,0.318079771,0.3178138136863708,-4.169536819,-4.254310607910156
58,1_Ni_Cu,binary,train,217.4498867,218.9741821289062,142.0664,142.1785888671875,100.0407033,101.0100631713867,67.64507988,67.4700927734375,167.1942289,169.6461486816406,178.8191102,172.8602600097656,0.321745133,0.3155070841312408,-4.164949086,-4.182287216186523
59,1_Ni_Cu,binary,train,216.2560767,222.1552124023438,142.7400433,143.0707855224609,101.69573,100.2299041748047,67.64935517,69.92135620117188,167.2453878,170.3191223144531,178.83557,172.6182708740234,0.321783257,0.3171656429767609,-4.163628303,-4.227870941162109
60,1_Ni_Cu,binary,train,218.6668133,222.1439514160156,142.8003167,146.8898468017578,101.0508233,103.247428894043,68.22738742,69.18877410888672,168.0891489,170.4681091308594,180.2890528,179.6386871337891,0.321236673,0.3149662911891937,-4.165222756,-4.304216861724854
61,1_Ni_Cu,binary,train,218.8104,226.9451751708984,142.2681133,146.0098114013672,100.2004,102.7289962768555,68.12108474,68.9706802368164,167.7822089,170.9364929199219,180.0023913,178.8649291992188,0.3211944,0.3214793801307678,-4.160887545,-4.295475959777832
62,1_Ni_Cu,binary,validation,214.2984367,218.5823974609375,142.8556033,140.7594146728516,100.71406,100.6917495727539,66.49353419,67.74198913574219,166.6698811,167.7214813232422,176.0664881,171.7539367675781,0.323936908,0.3164061009883881,-4.161190943,-4.150673866271973
63,1_Ni_Cu,binary,train,219.1847367,230.4777069091797,141.4834333,148.5844268798828,100.80893,104.9574127197266,68.78218582,73.01406860351562,167.3838678,177.9896697998047,181.4873399,186.9248352050781,0.319290291,0.3186128735542297,-4.167318686,-4.263250827789307
65,1_Ni_Cu,binary,train,216.20439,223.3322143554688,143.4333933,143.205322265625,100.7533667,103.7807922363281,67.0040274,70.71109771728516,167.6903922,171.5475463867188,177.3860431,182.2265319824219,0.323696873,0.3172844350337982,-4.161584435,-4.132614612579346
66,1_Ni_Cu,binary,train,217.09307,223.0365905761719,143.4932733,142.3319854736328,101.23944,105.259391784668,67.48549692,70.82152557373047,168.0265389,171.1633148193359,178.5521681,174.3242645263672,0.32289289,0.3187111616134644,-4.162320648,-4.158663272857666
67,1_Ni_Cu,binary,train,213.0878267,219.0886840820312,144.4388,141.2903442382812,99.06096667,99.96601104736328,64.80836881,67.21685028076172,167.3218089,165.6571197509766,172.1933552,170.2955780029297,0.328480861,0.318884402513504,-4.154495003,-4.066598892211914
68,1_Ni_Cu,binary,train,216.9126767,222.1621398925781,142.4944633,145.1767272949219,100.7356,102.9761962890625,67.56798679,69.88116455078125,167.3005344,167.9505462646484,178.652986,190.03857421875,0.322023894,0.3211685121059418,-4.162524783,-4.227292537689209
69,1_Ni_Cu,binary,validation,213.1492367,218.2193603515625,144.4955067,140.5731964111328,99.04889333,98.92163848876953,64.80531774,67.62210083007812,167.3800833,168.3420257568359,172.1930304,174.1224060058594,0.3285409,0.3178895115852356,-4.154495781,-4.120554447174072
70,1_Ni_Cu,binary,train,215.4919133,220.5640716552734,143.27114,142.1944274902344,100.4954067,102.1053314208984,66.69354043,70.4985580444336,167.3447311,170.9792785644531,176.6175752,174.5577697753906,0.324098062,0.3184021413326263,-4.160031364,-4.168793201446533
71,1_Ni_Cu,binary,validation,215.0727433,223.2149505615234,142.1974667,141.9833068847656,100.2248767,104.8187942504883,66.81681226,69.59630584716797,166.4892256,170.2118377685547,176.7989693,178.1581115722656,0.323012602,0.3184631764888763,-4.16413235,-4.089503288269043
72,1_Ni_Cu,binary,train,218.2462967,223.5925598144531,143.26966,143.0931091308594,99.23127333,104.2377395629883,67.17324735,69.90155029296875,168.2618722,168.1806335449219,177.8524185,181.461181640625,0.32383371,0.3204902410507202,-4.159363125,-4.196756362915039
73,1_Ni_Cu,binary,train,214.27953,224.2546539306641,138.9409267,145.8857269287109,98.86012,103.2177200317383,67.13272918,68.1358413696289,164.0537944,168.055419921875,177.2241266,175.5908355712891,0.319953238,0.3230459094047546,-4.085124699,-4.161046028137207
74,1_Ni_Cu,binary,validation,212.4257167,215.3011169433594,140.8258767,142.0809020996094,97.52022667,101.9829406738281,65.26938526,66.70882415771484,164.69249,166.6132354736328,172.9595819,169.1230316162109,0.324967143,0.3238109052181244,-4.081009101,-4.07717227935791
75,1_Ni_Cu,binary,train,213.4384067,222.4760589599609,140.4891033,141.6798248291016,95.9841,101.5826950073242,65.11600342,68.19123840332031,164.8055378,168.4691925048828,172.6142476,177.7630310058594,0.325436441,0.3176508545875549,-4.076893261,-4.17697286605835
76,1_Ni_Cu,binary,train,208.9651533,215.35107421875,142.8957433,138.3767395019531,95.95522667,102.6714553833008,62.61291551,68.27523803710938,164.91888,167.7963104248047,166.7376092,170.0471801757812,0.33149533,0.3211178779602051,-4.073341739,-4.064507484436035
77,1_Ni_Cu,binary,train,211.7438433,219.0150604248047,141.0607667,141.1566925048828,97.99817,100.8247756958008,65.1310622,67.60801696777344,164.6217922,166.3067016601562,172.627092,171.7450561523438,0.325228594,0.3168110549449921,-4.080629036,-4.158034324645996
78,1_Ni_Cu,binary,train,214.9445867,216.0870208740234,139.3559533,144.1683502197266,98.80447333,99.87561798095703,67.20473192,65.1051025390625,164.5521644,165.9924774169922,177.4559417,167.2976837158203,0.320263742,0.3215139806270599,-4.085536144,-4.097295761108398
79,1_Ni_Cu,binary,train,212.4053767,220.0209503173828,141.0759167,144.73583984375,97.44398,103.151741027832,65.14359995,69.85591888427734,164.8524033,171.1726226806641,172.6846011,169.2632141113281,0.325414939,0.3179862201213837,-4.079997052,-4.207025051116943
80,1_Ni_Cu,binary,validation,209.50662,217.2764739990234,142.9856533,140.0895233154297,97.25276333,103.5535888671875,63.30002362,70.04812622070312,165.1593089,168.5804595947266,168.3876276,165.7149963378906,0.330075551,0.3177806437015533,-4.072279613,-4.049187660217285
81,1_Ni_Cu,binary,train,212.1809667,215.1817474365234,141.43833,140.5127716064453,97.86740667,97.71533203125,65.09659653,64.82625579833984,165.0192089,162.2543182373047,172.5947886,168.3472900390625,0.325682123,0.3225889503955841,-4.077042569,-4.067415237426758
82,1_Ni_Cu,binary,validation,208.9776633,212.8330383300781,142.9085067,138.4499816894531,95.95451667,101.2474822998047,62.61270952,66.87691497802734,164.9315589,165.7000732421875,166.7385621,172.1072845458984,0.33150732,0.321782261133194,-4.073345669,-4.041706562042236
83,1_Ni_Cu,binary,train,213.5600433,219.1506042480469,140.5669833,141.9581756591797,98.85431667,101.5705947875977,66.31393885,67.4117202758789,164.8980033,169.6735992431641,175.4259012,167.5838165283203,0.322692515,0.3179490566253662,-4.083854561,-4.119266510009766
84,1_Ni_Cu,binary,train,211.8797367,215.1273040771484,140.58379,141.3571014404297,98.33080333,99.71285247802734,65.45702368,64.72203826904297,164.3491056,162.4762420654297,173.3562708,172.8522033691406,0.324199154,0.3223734796047211,-4.084171148,-4.031838417053223
85,1_Ni_Cu,binary,train,214.1908833,216.4798278808594,139.84468,142.3761901855469,97.36983,101.0681991577148,66.1789342,64.2806625366211,164.6267478,164.5952606201172,175.0768639,175.1473693847656,0.322753728,0.3248172998428345,-4.083269423,-4.018979072570801
86,1_Ni_Cu,binary,train,213.9473967,217.4835052490234,141.8623633,140.8847503662109,97.29104,100.33154296875,65.30855999,68.4407958984375,165.8907078,167.0364379882812,173.1973264,175.0787048339844,0.325992538,0.3211507201194763,-4.080779625,-4.016463279724121
87,1_Ni_Cu,binary,train,208.52913,212.71826171875,138.4536233,140.3632965087891,95.6092,98.56114959716797,63.93509011,66.44807434082031,161.8121256,164.6968231201172,169.4832387,169.5910491943359,0.325432078,0.3222883343696594,-4.001160749,-4.064938068389893
88,1_Ni_Cu,binary,train,207.79983,209.0614471435547,139.0415667,137.5052032470703,94.61203333,96.25431823730469,63.04982899,63.86601257324219,161.9609878,160.4295959472656,167.4239807,164.2585754394531,0.327711616,0.3214631378650665,-3.996078174,-3.951087474822998
89,1_Ni_Cu,binary,train,205.36245,212.7479705810547,140.0216433,138.5213012695312,92.50354,99.33014678955078,60.94601462,66.130615234375,161.8019122,163.5791473388672,162.4423005,168.0753479003906,0.332673691,0.3191661238670349,-3.991675483,-4.036856174468994
90,1_Ni_Cu,binary,train,207.5835567,212.5713195800781,139.1484467,139.1047973632812,94.95956667,97.94517517089844,63.01577812,64.37178039550781,161.96015,162.9050598144531,167.3438424,174.9040374755859,0.327793192,0.3259640336036682,-4.002716514,-4.012646198272705
91,1_Ni_Cu,binary,train,205.7637733,211.98583984375,139.34281,139.7183990478516,92.70007333,100.3069229125977,61.42745625,66.032470703125,161.4831311,165.9216766357422,163.545096,157.4546508789062,0.33120518,0.3235453367233276,-3.993526046,-4.04743480682373
92,1_Ni_Cu,binary,train,207.3389833,211.9725494384766,139.5334767,139.7320251464844,94.43195,99.2517318725586,62.63116908,65.7526626586914,162.1353122,161.7141571044922,166.4596371,172.3458862304688,0.328888152,0.3207070231437683,-3.995752644,-4.016914367675781
93,1_Ni_Cu,binary,train,208.2020033,212.0996704101562,138.0775567,140.9623718261719,95.58519667,99.392822265625,63.92692284,64.9805908203125,161.4523722,161.9680023193359,169.4201789,167.5415344238281,0.325108197,0.3179634809494019,-4.001797935,-4.037594795227051
94,1_Ni_Cu,binary,train,206.5968433,211.8857269287109,138.98315,138.5196228027344,92.38220333,98.34371948242188,61.6912009,64.54051208496094,161.5210478,163.7118835449219,164.1723267,167.2557220458984,0.330597592,0.3251409828662872,-3.995128085,-3.958103656768799
95,1_Ni_Cu,binary,train,208.4314,219.0330810546875,138.79888,140.6935729980469,93.78749,102.0142364501953,63.00878102,69.4617691040039,162.00972,167.943603515625,167.3332713,173.8306427001953,0.327856757,0.3158996999263763,-3.996493819,-4.136672019958496
96,1_Ni_Cu,binary,train,205.9026433,213.2767028808594,139.57707,140.0608215332031,91.74858,98.81844329833984,60.96668621,66.12466430664062,161.6855944,162.4687957763672,162.4782066,169.1258697509766,0.332516303,0.316739410161972,-3.993026315,-4.019047737121582
97,1_Ni_Cu,binary,train,207.6969967,214.2355804443359,139.4230967,139.2122955322266,95.84600333,100.0076522827148,63.35198606,66.73942565917969,162.1810633,163.2701110839844,168.160108,163.3846893310547,0.32718892,0.3186603188514709,-4.000975988,-4.0796799659729
98,1_Ni_Cu,binary,train,209.3999633,217.8875274658203,137.5397567,140.6315612792969,96.27274667,99.41157531738281,64.83790065,67.64898681640625,161.4931589,167.5113067626953,171.5545519,167.3046569824219,0.322949619,0.3160021007061005,-4.002185576,-4.108781337738037
99,1_Ni_Cu,binary,train,203.0860733,206.3825073242188,136.3810533,137.1188507080078,90.65875667,97.2107162475586,60.70542256,64.95478820800781,158.61606,160.7094879150391,161.5117187,163.2309875488281,0.330290705,0.3217006921768188,-3.913860782,-3.961683750152588
100,1_Ni_Cu,binary,train,204.3892667,207.4779968261719,136.33374,136.9541778564453,93.56718667,96.41210174560547,62.39365063,63.62852096557617,159.0189156,160.9342651367188,165.5313193,164.9940795898438,0.326507726,0.3213650286197662,-3.916834881,-3.968775033950806
101,1_Ni_Cu,binary,train,203.5224733,206.8206176757812,136.2862933,136.7027130126953,93.45687333,96.9567642211914,62.03236051,64.12227630615234,158.6983533,160.2873077392578,164.6448366,160.5084533691406,0.327088275,0.3258045613765717,-3.91484386,-3.944998502731323
102,1_Ni_Cu,binary,train,202.1049933,205.7608337402344,136.8575667,136.413330078125,89.89071,96.0241928100586,59.77598773,63.02059555053711,158.6067089,159.4109649658203,159.3138036,157.983642578125,0.332590306,0.319949597120285,-3.913671998,-3.882262945175171
103,1_Ni_Cu,binary,train,203.1842067,208.9106597900391,136.5689633,138.0607452392578,93.93734667,98.90900421142578,62.00228684,66.05411529541016,158.7740444,162.1864318847656,164.5832537,169.674072265625,0.32723535,0.3243088722229004,-3.916168263,-3.957875728607178
104,1_Ni_Cu,binary,train,205.5336667,209.7517852783203,135.67961,136.1271362304688,94.84908,96.916015625,63.54443957,65.3548812866211,158.9642956,161.5612335205078,168.218717,164.4287109375,0.323630503,0.3226986229419708,-3.916643054,-3.935428619384766
105,1_Ni_Cu,binary,train,202.1394367,207.4197540283203,136.89456,136.2962799072266,89.88741333,97.36656188964844,59.77366588,63.44908905029297,158.6428522,159.1352233886719,159.3123567,159.5238800048828,0.332629967,0.3239509165287018,-3.913671364,-3.865036487579346
106,1_Ni_Cu,binary,train,205.0818433,205.5326385498047,135.96367,134.8097839355469,94.07507667,97.50662994384766,62.97775935,64.25242614746094,159.0030611,159.1085205078125,166.898311,162.1858978271484,0.325057549,0.3243746757507324,-3.914823734,-3.897531509399414
107,1_Ni_Cu,binary,train,204.7987833,209.8338012695312,135.93882,137.6586303710938,94.20810667,98.2017593383789,62.92670862,64.11572265625,158.8921411,160.7062835693359,166.7652203,167.955322265625,0.325075028,0.3267382681369781,-3.919009691,-3.865982294082642
108,1_Ni_Cu,binary,train,205.0058167,210.7923583984375,135.5848733,137.7690582275391,93.76941333,98.3023681640625,62.92523172,65.06056213378906,158.7251878,161.9860687255859,166.7413104,162.0113525390625,0.324916141,0.3263766765594482,-3.914063181,-3.85686993598938
109,1_Ni_Cu,binary,train,192.0530567,200.2828521728516,136.5641,134.01513671875,87.07060333,95.85484313964844,55.12061991,63.21730422973633,155.0604189,158.6514739990234,147.8434754,155.2028656005859,0.341090464,0.3291370868682861,-3.83122722,-3.765265941619873
