Structure,directory,type,split,c11,c11_pred,c12,c12_pred,c44,c44_pred,G,G_pred,B,B_pred,E_VRH,E_VRH_pred,nu,nu_pred,Cohesive_energy,Cohesive_energy_pred
17,1_Ni_Cu,binary,train,238.53419,238.53419,151.3883767,151.3883767,114.4595,114.4595,77.71717698,77.71717698,180.4369811,180.4369811,203.8800355,203.8800355,0.31167937,0.31167937,-4.509642576,-4.509642576
18,1_Ni_Cu,binary,train,238.13038,238.13038,152.0927133,152.0927133,113.0844367,113.0844367,76.76029794,76.76029794,180.7719356,180.7719356,201.7279746,201.7279746,0.314012452,0.314012452,-4.51159164,-4.51159164
19,1_Ni_Cu,binary,validation,238.1362733,238.1362733,152.1016767,152.1016767,113.0902333,113.0902333,76.76157722,76.76157722,180.7798756,180.7798756,201.7320183,201.7320183,0.314016892,0.314016892,-4.511591703,-4.511591703
20,1_Ni_Cu,binary,train,239.87928,239.87928,150.83748,150.83748,112.5338667,112.5338667,77.53540168,77.53540168,180.51808,180.51808,203.4743729,203.4743729,0.31213851,0.31213851,-4.516274996,-4.516274996
21,1_Ni_Cu,binary,validation,233.1276167,233.1276167,150.1323333,150.1323333,111.28753,111.28753,74.94582004,74.94582004,177.7974278,177.7974278,197.1380151,197.1380151,0.315203537,0.315203537,-4.418890259,-4.418890259
22,1_Ni_Cu,binary,train,233.8548167,233.8548167,149.4552033,149.4552033,110.0450133,110.0450133,74.93614719,74.93614719,177.5884078,177.5884078,197.0871309,197.0871309,0.315033788,0.315033788,-4.423989626,-4.423989626
23,1_Ni_Cu,binary,validation,232.6235033,232.6235033,149.2475467,149.2475467,109.8667233,109.8667233,74.48565633,74.48565633,177.0395322,177.0395322,195.9731148,195.9731148,0.315509082,0.315509082,-4.423759019,-4.423759019
24,1_Ni_Cu,binary,train,235.48257,235.48257,147.4481867,147.4481867,107.8486467,107.8486467,75.26079402,75.26079402,176.7929811,176.7929811,197.725172,197.725172,0.313600092,0.313600092,-4.429394724,-4.429394724
25,1_Ni_Cu,binary,train,234.3780767,234.3780767,148.9549667,148.9549667,110.28309,110.28309,75.3746651,75.3746651,177.4293367,177.4293367,198.0755054,198.0755054,0.313939539,0.313939539,-4.424736848,-4.424736848
26,1_Ni_Cu,binary,validation,232.38782,232.38782,150.6545267,150.6545267,109.1467533,109.1467533,73.58622974,73.58622974,177.8989578,177.8989578,194.0087277,194.0087277,0.318240712,0.318240712,-4.420657673,-4.420657673
27,1_Ni_Cu,binary,train,230.5370667,230.5370667,150.2239867,150.2239867,109.7612,109.7612,73.36166117,73.36166117,176.9950133,176.9950133,193.3688619,193.3688619,0.317914962,0.317914962,-4.42015767,-4.42015767
28,1_Ni_Cu,binary,train,232.5827767,232.5827767,149.8674133,149.8674133,109.7528833,109.7528833,74.21309153,74.21309153,177.4392011,177.4392011,195.3978687,195.3978687,0.316464957,0.316464957,-4.42313826,-4.42313826
29,1_Ni_Cu,binary,test,233.4735367,233.4735367,149.1824,149.1824,109.22531,109.22531,74.55258374,74.55258374,177.2794456,177.2794456,196.1602036,196.1602036,0.315582866,0.315582866,-4.425124515,-4.425124515
30,1_Ni_Cu,binary,validation,234.37088,234.37088,148.9489,148.9489,110.28736,110.28736,75.3760001,75.3760001,177.4228933,177.4228933,198.0776861,198.0776861,0.313930733,0.313930733,-4.424742731,-4.424742731
31,1_Ni_Cu,binary,validation,226.16277,226.16277,147.7548033,147.7548033,107.0392167,107.0392167,71.54477367,71.54477367,173.8907922,173.8907922,188.7484141,188.7484141,0.319092957,0.319092957,-4.333093964,-4.333093964
32,1_Ni_Cu,binary,validation,226.62749,226.62749,147.38255,147.38255,106.36931,106.36931,71.59056898,71.59056898,173.79753,173.79753,188.842423,188.842423,0.318905728,0.318905728,-4.331721929,-4.331721929
33,1_Ni_Cu,binary,train,227.2533533,227.2533533,147.4159867,147.4159867,107.4153433,107.4153433,72.20035082,72.20035082,174.0284422,174.0284422,190.2859778,190.2859778,0.317763526,0.317763526,-4.333533196,-4.333533196
34,1_Ni_Cu,binary,test,228.18782,228.18782,148.0077533,148.0077533,106.6129167,106.6129167,72.0256766,72.0256766,174.7344422,174.7344422,189.974485,189.974485,0.318796948,0.318796948,-4.332452018,-4.332452018
35,1_Ni_Cu,binary,train,228.42203,228.42203,147.6489033,147.6489033,109.06594,109.06594,73.24544569,73.24544569,174.5732789,174.5732789,192.7754963,192.7754963,0.315955514,0.315955514,-4.331355108,-4.331355108
36,1_Ni_Cu,binary,train,227.92334,227.92334,146.42794,146.42794,107.85194,107.85194,72.98783498,72.98783498,173.5930733,173.5930733,192.0477776,192.0477776,0.315614976,0.315614976,-4.337101138,-4.337101138
37,1_Ni_Cu,binary,train,226.62355,226.62355,148.5674867,148.5674867,107.3855,107.3855,71.56889208,71.56889208,174.5861744,174.5861744,188.8951337,188.8951337,0.319673451,0.319673451,-4.330854359,-4.330854359
38,1_Ni_Cu,binary,train,229.4997333,229.4997333,146.1361367,146.1361367,107.0238067,107.0238067,73.28707096,73.28707096,173.9240022,173.9240022,192.7832556,192.7832556,0.315261021,0.315261021,-4.339903619,-4.339903619
39,1_Ni_Cu,binary,validation,228.49703,228.49703,147.75322,147.75322,107.9616467,107.9616467,72.76259428,72.76259428,174.6678233,174.6678233,191.6723529,191.6723529,0.317107745,0.317107745,-4.333165229,-4.333165229
40,1_Ni_Cu,binary,test,230.88506,230.88506,145.0149067,145.0149067,106.1928467,106.1928467,73.81662311,73.81662311,173.6382911,173.6382911,193.9640516,193.9640516,0.313823658,0.313823658,-4.342282686,-4.342282686
41,1_Ni_Cu,binary,train,229.23393,229.23393,146.9724967,146.9724967,106.7908533,106.7908533,72.83760656,72.83760656,174.3929744,174.3929744,191.8089449,191.8089449,0.31668896,0.31668896,-4.337044674,-4.337044674
42,1_Ni_Cu,binary,train,229.4311633,229.4311633,146.9245233,146.9245233,107.6829967,107.6829967,73.28225503,73.28225503,174.4267367,174.4267367,192.8405962,192.8405962,0.315738688,0.315738688,-4.338019705,-4.338019705
43,1_Ni_Cu,binary,train,219.93165,219.93165,146.3056833,146.3056833,103.62235,103.62235,68.43389999,68.43389999,170.8476722,170.8476722,181.1189905,181.1189905,0.323313376,0.323313376,-4.243654209,-4.243654209
44,1_Ni_Cu,binary,test,222.2527867,222.2527867,145.2457633,145.2457633,104.6445533,104.6445533,70.07311202,70.07311202,170.9147711,170.9147711,184.9443143,184.9443143,0.319652496,0.319652496,-4.24731918,-4.24731918
45,1_Ni_Cu,binary,train,224.4536267,224.4536267,143.02788,143.02788,103.34991,103.34991,71.12075851,71.12075851,170.1697956,170.1697956,187.2726944,187.2726944,0.316582516,0.316582516,-4.256017871,-4.256017871
46,1_Ni_Cu,binary,train,222.4373033,222.4373033,144.5159533,144.5159533,103.93521,103.93521,70.10564765,70.10564765,170.4897367,170.4897367,184.9643932,184.9643932,0.319183257,0.319183257,-4.248171505,-4.248171505
47,1_Ni_Cu,binary,train,223.96764,223.96764,145.53861,145.53861,104.06827,104.06827,70.37901393,70.37901393,171.68162,171.68162,185.754379,185.754379,0.319671651,0.319671651,-4.243911944,-4.243911944
48,1_Ni_Cu,binary,train,224.3094967,224.3094967,144.49318,144.49318,104.3558267,104.3558267,70.97961444,70.97961444,171.0986189,171.0986189,187.0703656,187.0703656,0.317775301,0.317775301,-4.252930679,-4.252930679
49,1_Ni_Cu,binary,validation,222.0665233,222.0665233,145.53976,145.53976,104.8948833,104.8948833,70.01754422,70.01754422,171.0486811,171.0486811,184.8326604,184.8326604,0.319902479,0.319902479,-4.247653314,-4.247653314
50,1_Ni_Cu,binary,train,221.9629233,221.9629233,144.2619433,144.2619433,103.1745067,103.1745067,69.72313753,69.72313753,170.16227,170.16227,184.0337737,184.0337737,0.319746789,0.319746789,-4.250383419,-4.250383419
51,1_Ni_Cu,binary,train,219.3878167,219.3878167,145.90237,145.90237,103.3153633,103.3153633,68.2905138,68.2905138,170.3975189,170.3975189,180.7279839,180.7279839,0.323229054,0.323229054,-4.242864125,-4.242864125
52,1_Ni_Cu,binary,train,222.8042733,222.8042733,144.78151,144.78151,104.6233333,104.6233333,70.44399863,70.44399863,170.7890978,170.7890978,185.7884434,185.7884434,0.318696035,0.318696035,-4.249811691,-4.249811691
53,1_Ni_Cu,binary,validation,223.93777,223.93777,143.5149733,143.5149733,103.0615533,103.0615533,70.63672001,70.63672001,170.3225722,170.3225722,186.1733573,186.1733573,0.317822779,0.317822779,-4.253616147,-4.253616147
54,1_Ni_Cu,binary,train,223.96655,223.96655,143.8933033,143.8933033,103.0346067,103.0346067,70.50871161,70.50871161,170.5843856,170.5843856,185.9114826,185.9114826,0.318358245,0.318358245,-4.251747954,-4.251747954
55,1_Ni_Cu,binary,validation,223.4310933,223.4310933,144.87666,144.87666,104.60933,104.60933,70.64482609,70.64482609,171.0614711,171.0614711,186.2898662,186.2898662,0.318496177,0.318496177,-4.252325364,-4.252325364
56,1_Ni_Cu,binary,validation,221.72629,221.72629,145.7443467,145.7443467,103.8893533,103.8893533,69.41524847,69.41524847,171.0716611,171.0716611,183.4351033,183.4351033,0.321288242,0.321288242,-4.244758067,-4.244758067
57,1_Ni_Cu,binary,train,219.56594,219.56594,140.6529267,140.6529267,100.68555,100.68555,69.12989124,69.12989124,166.9572644,166.9572644,182.2374225,182.2374225,0.318079771,0.318079771,-4.169536819,-4.169536819
58,1_Ni_Cu,binary,validation,217.4498867,217.4498867,142.0664,142.0664,100.0407033,100.0407033,67.64507988,67.64507988,167.1942289,167.1942289,178.8191102,178.8191102,0.321745133,0.321745133,-4.164949086,-4.164949086
59,1_Ni_Cu,binary,train,216.2560767,216.2560767,142.7400433,142.7400433,101.69573,101.69573,67.64935517,67.64935517,167.2453878,167.2453878,178.83557,178.83557,0.321783257,0.321783257,-4.163628303,-4.163628303
60,1_Ni_Cu,binary,train,218.6668133,218.6668133,142.8003167,142.8003167,101.0508233,101.0508233,68.22738742,68.22738742,168.0891489,168.0891489,180.2890528,180.2890528,0.321236673,0.321236673,-4.165222756,-4.165222756
61,1_Ni_Cu,binary,train,218.8104,218.8104,142.2681133,142.2681133,100.2004,100.2004,68.12108474,68.12108474,167.7822089,167.7822089,180.0023913,180.0023913,0.3211944,0.3211944,-4.160887545,-4.160887545
62,1_Ni_Cu,binary,train,214.2984367,214.2984367,142.8556033,142.8556033,100.71406,100.71406,66.49353419,66.49353419,166.6698811,166.6698811,176.0664881,176.0664881,0.323936908,0.323936908,-4.161190943,-4.161190943
63,1_Ni_Cu,binary,train,219.1847367,219.1847367,141.4834333,141.4834333,100.80893,100.80893,68.78218582,68.78218582,167.3838678,167.3838678,181.4873399,181.4873399,0.319290291,0.319290291,-4.167318686,-4.167318686
65,1_Ni_Cu,binary,train,216.20439,216.20439,143.4333933,143.4333933,100.7533667,100.7533667,67.0040274,67.0040274,167.6903922,167.6903922,177.3860431,177.3860431,0.323696873,0.323696873,-4.161584435,-4.161584435
66,1_Ni_Cu,binary,train,217.09307,217.09307,143.4932733,143.4932733,101.23944,101.23944,67.48549692,67.48549692,168.0265389,168.0265389,178.5521681,178.5521681,0.32289289,0.32289289,-4.162320648,-4.162320648
67,1_Ni_Cu,binary,train,213.0878267,213.0878267,144.4388,144.4388,99.06096667,99.06096667,64.80836881,64.80836881,167.3218089,167.3218089,172.1933552,172.1933552,0.328480861,0.328480861,-4.154495003,-4.154495003
68,1_Ni_Cu,binary,validation,216.9126767,216.9126767,142.4944633,142.4944633,100.7356,100.7356,67.56798679,67.56798679,167.3005344,167.3005344,178.652986,178.652986,0.322023894,0.322023894,-4.162524783,-4.162524783
69,1_Ni_Cu,binary,train,213.1492367,213.1492367,144.4955067,144.4955067,99.04889333,99.04889333,64.80531774,64.80531774,167.3800833,167.3800833,172.1930304,172.1930304,0.3285409,0.3285409,-4.154495781,-4.154495781
70,1_Ni_Cu,binary,train,215.4919133,215.4919133,143.27114,143.27114,100.4954067,100.4954067,66.69354043,66.69354043,167.3447311,167.3447311,176.6175752,176.6175752,0.324098062,0.324098062,-4.160031364,-4.160031364
71,1_Ni_Cu,binary,train,215.0727433,215.0727433,142.1974667,142.1974667,100.2248767,100.2248767,66.81681226,66.81681226,166.4892256,166.4892256,176.7989693,176.7989693,0.323012602,0.323012602,-4.16413235,-4.16413235
72,1_Ni_Cu,binary,train,218.2462967,218.2462967,143.26966,143.26966,99.23127333,99.23127333,67.17324735,67.17324735,168.2618722,168.2618722,177.8524185,177.8524185,0.32383371,0.32383371,-4.159363125,-4.159363125
73,1_Ni_Cu,binary,train,214.27953,214.27953,138.9409267,138.9409267,98.86012,98.86012,67.13272918,67.13272918,164.0537944,164.0537944,177.2241266,177.2241266,0.319953238,0.319953238,-4.085124699,-4.085124699
74,1_Ni_Cu,binary,train,212.4257167,212.4257167,140.8258767,140.8258767,97.52022667,97.52022667,65.26938526,65.26938526,164.69249,164.69249,172.9595819,172.9595819,0.324967143,0.324967143,-4.081009101,-4.081009101
75,1_Ni_Cu,binary,validation,213.4384067,213.4384067,140.4891033,140.4891033,95.9841,95.9841,65.11600342,65.11600342,164.8055378,164.8055378,172.6142476,172.6142476,0.325436441,0.325436441,-4.076893261,-4.076893261
76,1_Ni_Cu,binary,train,208.9651533,208.9651533,142.8957433,142.8957433,95.95522667,95.95522667,62.61291551,62.61291551,164.91888,164.91888,166.7376092,166.7376092,0.33149533,0.33149533,-4.073341739,-4.073341739
77,1_Ni_Cu,binary,train,211.7438433,211.7438433,141.0607667,141.0607667,97.99817,97.99817,65.1310622,65.1310622,164.6217922,164.6217922,172.627092,172.627092,0.325228594,0.325228594,-4.080629036,-4.080629036
78,1_Ni_Cu,binary,train,214.9445867,214.9445867,139.3559533,139.3559533,98.80447333,98.80447333,67.20473192,67.20473192,164.5521644,164.5521644,177.4559417,177.4559417,0.320263742,0.320263742,-4.085536144,-4.085536144
79,1_Ni_Cu,binary,train,212.4053767,212.4053767,141.0759167,141.0759167,97.44398,97.44398,65.14359995,65.14359995,164.8524033,164.8524033,172.6846011,172.6846011,0.325414939,0.325414939,-4.079997052,-4.079997052
80,1_Ni_Cu,binary,test,209.50662,209.50662,142.9856533,142.9856533,97.25276333,97.25276333,63.30002362,63.30002362,165.1593089,165.1593089,168.3876276,168.3876276,0.330075551,0.330075551,-4.072279613,-4.072279613
81,1_Ni_Cu,binary,train,212.1809667,212.1809667,141.43833,141.43833,97.86740667,97.86740667,65.09659653,65.09659653,165.0192089,165.0192089,172.5947886,172.5947886,0.325682123,0.325682123,-4.077042569,-4.077042569
82,1_Ni_Cu,binary,train,208.9776633,208.9776633,142.9085067,142.9085067,95.95451667,95.95451667,62.61270952,62.61270952,164.9315589,164.9315589,166.7385621,166.7385621,0.33150732,0.33150732,-4.073345669,-4.073345669
83,1_Ni_Cu,binary,train,213.5600433,213.5600433,140.5669833,140.5669833,98.85431667,98.85431667,66.31393885,66.31393885,164.8980033,164.8980033,175.4259012,175.4259012,0.322692515,0.322692515,-4.083854561,-4.083854561
84,1_Ni_Cu,binary,train,211.8797367,211.8797367,140.58379,140.58379,98.33080333,98.33080333,65.45702368,65.45702368,164.3491056,164.3491056,173.3562708,173.3562708,0.324199154,0.324199154,-4.084171148,-4.084171148
85,1_Ni_Cu,binary,train,214.1908833,214.1908833,139.84468,139.84468,97.36983,97.36983,66.1789342,66.1789342,164.6267478,164.6267478,175.0768639,175.0768639,0.322753728,0.322753728,-4.083269423,-4.083269423
86,1_Ni_Cu,binary,train,213.9473967,213.9473967,141.8623633,141.8623633,97.29104,97.29104,65.30855999,65.30855999,165.8907078,165.8907078,173.1973264,173.1973264,0.325992538,0.325992538,-4.080779625,-4.080779625
87,1_Ni_Cu,binary,train,208.52913,208.52913,138.4536233,138.4536233,95.6092,95.6092,63.93509011,63.93509011,161.8121256,161.8121256,169.4832387,169.4832387,0.325432078,0.325432078,-4.001160749,-4.001160749
88,1_Ni_Cu,binary,validation,207.79983,207.79983,139.0415667,139.0415667,94.61203333,94.61203333,63.04982899,63.04982899,161.9609878,161.9609878,167.4239807,167.4239807,0.327711616,0.327711616,-3.996078174,-3.996078174
89,1_Ni_Cu,binary,validation,205.36245,205.36245,140.0216433,140.0216433,92.50354,92.50354,60.94601462,60.94601462,161.8019122,161.8019122,162.4423005,162.4423005,0.332673691,0.332673691,-3.991675483,-3.991675483
90,1_Ni_Cu,binary,train,207.5835567,207.5835567,139.1484467,139.1484467,94.95956667,94.95956667,63.01577812,63.01577812,161.96015,161.96015,167.3438424,167.3438424,0.327793192,0.327793192,-4.002716514,-4.002716514
91,1_Ni_Cu,binary,train,205.7637733,205.7637733,139.34281,139.34281,92.70007333,92.70007333,61.42745625,61.42745625,161.4831311,161.4831311,163.545096,163.545096,0.33120518,0.33120518,-3.993526046,-3.993526046
92,1_Ni_Cu,binary,test,207.3389833,207.3389833,139.5334767,139.5334767,94.43195,94.43195,62.63116908,62.63116908,162.1353122,162.1353122,166.4596371,166.4596371,0.328888152,0.328888152,-3.995752644,-3.995752644
93,1_Ni_Cu,binary,train,208.2020033,208.2020033,138.0775567,138.0775567,95.58519667,95.58519667,63.92692284,63.92692284,161.4523722,161.4523722,169.4201789,169.4201789,0.325108197,0.325108197,-4.001797935,-4.001797935
94,1_Ni_Cu,binary,train,206.5968433,206.5968433,138.98315,138.98315,92.38220333,92.38220333,61.6912009,61.6912009,161.5210478,161.5210478,164.1723267,164.1723267,0.330597592,0.330597592,-3.995128085,-3.995128085
95,1_Ni_Cu,binary,validation,208.4314,208.4314,138.79888,138.79888,93.78749,93.78749,63.00878102,63.00878102,162.00972,162.00972,167.3332713,167.3332713,0.327856757,0.327856757,-3.996493819,-3.996493819
96,1_Ni_Cu,binary,train,205.9026433,205.9026433,139.57707,139.57707,91.74858,91.74858,60.96668621,60.96668621,161.6855944,161.6855944,162.4782066,162.4782066,0.332516303,0.332516303,-3.993026315,-3.993026315
97,1_Ni_Cu,binary,train,207.6969967,207.6969967,139.4230967,139.4230967,95.84600333,95.84600333,63.35198606,63.35198606,162.1810633,162.1810633,168.160108,168.160108,0.32718892,0.32718892,-4.000975988,-4.000975988
98,1_Ni_Cu,binary,test,209.3999633,209.3999633,137.5397567,137.5397567,96.27274667,96.27274667,64.83790065,64.83790065,161.4931589,161.4931589,171.5545519,171.5545519,0.322949619,0.322949619,-4.002185576,-4.002185576
99,1_Ni_Cu,binary,test,203.0860733,203.0860733,136.3810533,136.3810533,90.65875667,90.65875667,60.70542256,60.70542256,158.61606,158.61606,161.5117187,161.5117187,0.330290705,0.330290705,-3.913860782,-3.913860782
100,1_Ni_Cu,binary,validation,204.3892667,204.3892667,136.33374,136.33374,93.56718667,93.56718667,62.39365063,62.39365063,159.0189156,159.0189156,165.5313193,165.5313193,0.326507726,0.326507726,-3.916834881,-3.916834881
101,1_Ni_Cu,binary,validation,203.5224733,203.5224733,136.2862933,136.2862933,93.45687333,93.45687333,62.03236051,62.03236051,158.6983533,158.6983533,164.6448366,164.6448366,0.327088275,0.327088275,-3.91484386,-3.91484386
102,1_Ni_Cu,binary,train,202.1049933,202.1049933,136.8575667,136.8575667,89.89071,89.89071,59.77598773,59.77598773,158.6067089,158.6067089,159.3138036,159.3138036,0.332590306,0.332590306,-3.913671998,-3.913671998
103,1_Ni_Cu,binary,train,203.1842067,203.1842067,136.5689633,136.5689633,93.93734667,93.93734667,62.00228684,62.00228684,158.7740444,158.7740444,164.5832537,164.5832537,0.32723535,0.32723535,-3.916168263,-3.916168263
104,1_Ni_Cu,binary,train,205.5336667,205.5336667,135.67961,135.67961,94.84908,94.84908,63.54443957,63.54443957,158.9642956,158.9642956,168.218717,168.218717,0.323630503,0.323630503,-3.916643054,-3.916643054
105,1_Ni_Cu,binary,train,202.1394367,202.1394367,136.89456,136.89456,89.88741333,89.88741333,59.77366588,59.77366588,158.6428522,158.6428522,159.3123567,159.3123567,0.332629967,0.332629967,-3.913671364,-3.913671364
106,1_Ni_Cu,binary,test,205.0818433,205.0818433,135.96367,135.96367,94.07507667,94.07507667,62.97775935,62.97775935,159.0030611,159.0030611,166.898311,166.898311,0.325057549,0.325057549,-3.914823734,-3.914823734
107,1_Ni_Cu,binary,test,204.7987833,204.7987833,135.93882,135.93882,94.20810667,94.20810667,62.92670862,62.92670862,158.8921411,158.8921411,166.7652203,166.7652203,0.325075028,0.325075028,-3.919009691,-3.919009691
108,1_Ni_Cu,binary,train,205.0058167,205.0058167,135.5848733,135.5848733,93.76941333,93.76941333,62.92523172,62.92523172,158.7251878,158.7251878,166.7413104,166.7413104,0.324916141,0.324916141,-3.914063181,-3.914063181
109,1_Ni_Cu,binary,validation,192.0530567,192.0530567,136.5641,136.5641,87.07060333,87.07060333,55.12061991,55.12061991,155.0604189,155.0604189,147.8434754,147.8434754,0.341090464,0.341090464,-3.83122722,-3.83122722
110,1_Ni_Cu,binary,train,193.8118,193.8118,136.11277,136.11277,87.45497333,87.45497333,56.04400029,56.04400029,155.34578,155.34578,150.0834916,150.0834916,0.338979113,0.338979113,-3.832976652,-3.832976652
111,1_Ni_Cu,binary,test,195.0284767,195.0284767,135.4780033,135.4780033,88.32617333,88.32617333,57.0851241,57.0851241,155.3281611,155.3281611,152.5654426,152.5654426,0.336297722,0.336297722,-3.833908852,-3.833908852
112,1_Ni_Cu,binary,train,195.3004167,195.3004167,135.1821833,135.1821833,85.08245667,85.08245667,55.87895788,55.87895788,155.2215944,155.2215944,149.6760142,149.6760142,0.33928781,0.33928781,-3.830747128,-3.830747128
113,1_Ni_Cu,binary,test,190.4754767,190.4754767,137.1449733,137.1449733,88.65709667,88.65709667,54.85159638,54.85159638,154.9218078,154.9218078,147.1841247,147.1841247,0.341657622,0.341657622,-3.832506188,-3.832506188
114,1_Ni_Cu,binary,validation,192.14475,192.14475,136.65676,136.65676,87.08239,87.08239,55.12484663,55.12484663,155.1527567,155.1527567,147.8629344,147.8629344,0.341164134,0.341164134,-3.831230408,-3.831230408
115,1_Ni_Cu,binary,train,192.60297,192.60297,136.25583,136.25583,87.33972,87.33972,55.53931552,55.53931552,155.03821,155.03821,148.8444393,148.8444393,0.33999166,0.33999166,-3.83395223,-3.83395223
116,1_Ni_Cu,binary,train,193.0828433,193.0828433,136.3189833,136.3189833,86.59052,86.59052,55.43294382,55.43294382,155.24027,155.24027,148.6103207,148.6103207,0.340451277,0.340451277,-3.832066404,-3.832066404
117,1_Ni_Cu,binary,test,185.9624333,185.9624333,134.4974467,134.4974467,88.15428333,88.15428333,53.44094482,53.44094482,151.6524422,151.6524422,143.4702914,143.4702914,0.342325551,0.342325551,-3.749511593,-3.749511593
118,1_Ni_Cu,binary,train,185.2872367,185.2872367,134.66439,134.66439,89.22936667,89.22936667,53.62759584,53.62759584,151.5386722,151.5386722,143.9071544,143.9071544,0.3417267,0.3417267,-3.749964916,-3.749964916
119,1_Ni_Cu,binary,train,188.7485633,188.7485633,133.2401533,133.2401533,87.97752333,87.97752333,55.19444113,55.19444113,151.7429567,151.7429567,147.6780303,147.6780303,0.33779804,0.33779804,-3.750780639,-3.750780639
120,1_Ni_Cu,binary,train,189.5539933,189.5539933,132.9796833,132.9796833,87.9369,87.9369,55.77091986,55.77091986,151.8377867,151.8377867,149.0622737,149.0622737,0.33637991,0.33637991,-3.749572362,-3.749572362
121,1_Ni_Cu,binary,train,190.0241233,190.0241233,132.4931967,132.4931967,90.85576,90.85576,57.1906544,57.1906544,151.6701722,151.6701722,152.4148167,152.4148167,0.332515062,0.332515062,-3.751592911,-3.751592911
122,1_Ni_Cu,binary,train,196.46469,196.46469,124.63252,124.63252,92.51166333,92.51166333,62.97878466,62.97878466,148.5765767,148.5765767,165.5457843,165.5457843,0.314298023,0.314298023,-3.66779279,-3.66779279
123,1_Ni_Cu,binary,train,196.49696,196.49696,124.66439,124.66439,92.51480333,92.51480333,62.98032025,62.98032025,148.60858,148.60858,165.553735,165.553735,0.314329098,0.314329098,-3.667792737,-3.667792737
124,1_Ni_Cu,binary,validation,199.85734,199.85734,123.2501133,123.2501133,93.06260667,93.06260667,65.00830266,65.00830266,148.7858556,148.7858556,170.232017,170.232017,0.309309812,0.309309812,-3.667399583,-3.667399583
125,1_Ni_Cu,binary,validation,175.5344633,175.5344633,129.2398933,129.2398933,82.48442667,82.48442667,49.68700032,49.68700032,144.6714167,144.6714167,133.7490827,133.7490827,0.345916254,0.345916254,-3.581363767,-3.581363767
