loss,val_loss,lr
1.5114728739717975e-05,1.39760568345082e-05,2.7e-05
1.6336805856553838e-05,1.4158097656036261e-05,2.7e-05
1.4994705452409107e-05,1.3968867278890684e-05,2.7e-05
1.475083172408631e-05,1.3958259842183907e-05,2.7e-05
1.6087153198895976e-05,1.3896904420107603e-05,2.7e-05
1.4821147487964481e-05,1.4273921806307044e-05,2.7e-05
1.483571031712927e-05,1.440156211174326e-05,2.7e-05
1.600475843588356e-05,1.3852704796590842e-05,2.7e-05
1.5779905879753642e-05,1.4206713785824832e-05,2.7e-05
1.5311436072806828e-05,1.5052819435368292e-05,2.7e-05
1.5007617548690178e-05,1.495588912803214e-05,2.7e-05
1.4971357813919894e-05,1.4311508493847214e-05,2.7e-05
1.640490700083319e-05,1.3702246178581845e-05,2.7e-05
1.401580357196508e-05,1.371088728774339e-05,2.7e-05
1.454386074328795e-05,1.3822355867887381e-05,2.7e-05
1.387783504469553e-05,1.3863941603631247e-05,2.7e-05
1.491506554884836e-05,1.4403409295482561e-05,2.7e-05
1.5432116924785078e-05,1.4558477232640143e-05,2.7e-05
1.4552851098414976e-05,1.555188646307215e-05,2.7e-05
1.4959729924157728e-05,1.5179534784692805e-05,2.7e-05
1.403060377924703e-05,1.4865487173665315e-05,2.7e-05
1.4512307643599343e-05,1.4502033081953414e-05,2.7e-05
1.4030729289515875e-05,1.388421151204966e-05,2.7e-05
1.6341815353371203e-05,1.3644746104546357e-05,2.7e-05
1.4733762327523436e-05,1.3587680768978316e-05,2.7e-05
1.4998454389569815e-05,1.4123607797955628e-05,2.7e-05
1.4067268239159603e-05,1.4195103176461998e-05,8.1e-06
1.4275896319304593e-05,1.4133008335193153e-05,8.1e-06
1.4447812645812519e-05,1.39565127028618e-05,8.1e-06
1.3911451787862461e-05,1.3801985005557071e-05,8.1e-06
1.4676493265142199e-05,1.39985259011155e-05,8.1e-06
1.4181082406139467e-05,1.4346067473525181e-05,8.1e-06
1.5973448171280324e-05,1.4419986655411776e-05,8.1e-06
1.4289980754256248e-05,1.433118995919358e-05,8.1e-06
1.4542368262482341e-05,1.4366495634021703e-05,8.1e-06
1.4358767657540739e-05,1.445035286451457e-05,8.1e-06
1.4656585335615091e-05,1.459059876651736e-05,8.1e-06
1.5507690477534197e-05,1.4629311408498324e-05,8.1e-06
1.5847284885239787e-05,1.4812190784141421e-05,8.1e-06
1.376800901198294e-05,1.488895941292867e-05,8.1e-06
1.4889054000377655e-05,1.4758064025954809e-05,8.1e-06
1.38020513986703e-05,1.4611481674364768e-05,8.1e-06
1.4284731150837615e-05,1.4395817743206862e-05,8.1e-06
1.443773271603277e-05,1.4255567293730564e-05,8.1e-06
1.539533695904538e-05,1.4236363313102629e-05,8.1e-06
1.4806262697675265e-05,1.4633896171289962e-05,8.1e-06
1.4217881471267901e-05,1.4951214325265028e-05,8.1e-06
1.4266428479459137e-05,1.5116091162781231e-05,8.1e-06
1.739668550726492e-05,1.4896488210069947e-05,8.1e-06
1.4032716535439249e-05,1.512220023869304e-05,8.1e-06
1.4724169886903837e-05,1.5079142031027004e-05,8.1e-06
1.4551871572621167e-05,1.5329978850786574e-05,8.1e-06
1.5410447304020636e-05,1.535091178084258e-05,8.1e-06
1.5353634807979688e-05,1.5812636775081046e-05,8.1e-06
1.4608595847676042e-05,1.5818965039215982e-05,8.1e-06
1.4513734640786424e-05,1.578095179866068e-05,8.1e-06
1.4981875210651197e-05,1.575836904521566e-05,2.43e-06
1.4323983123176731e-05,1.5682760931667872e-05,2.43e-06
1.4181957340042572e-05,1.5565632565994747e-05,2.43e-06
1.5239242202369496e-05,1.5584006177959964e-05,2.43e-06
1.3671948181581683e-05,1.5613648429280147e-05,2.43e-06
1.4579402886738535e-05,1.566704122524243e-05,2.43e-06
1.4283173186413478e-05,1.5573987184325233e-05,2.43e-06
1.4711836229253095e-05,1.5470937796635553e-05,2.43e-06
1.5909748981357552e-05,1.529699693492148e-05,2.43e-06
1.4563269360223785e-05,1.5107452782103792e-05,2.43e-06
1.472399162594229e-05,1.500259622844169e-05,2.43e-06
1.4790506611461751e-05,1.4942525012884289e-05,2.43e-06
1.4138159713183995e-05,1.4899769666953944e-05,2.43e-06
1.4978072613303084e-05,1.4876130080665462e-05,2.43e-06
1.4595942047890276e-05,1.4900897440384142e-05,2.43e-06
1.4467852452071384e-05,1.4837283742963336e-05,2.43e-06
1.418386455043219e-05,1.4825441212451551e-05,2.43e-06
1.426301332685398e-05,1.4763048966415226e-05,2.43e-06
1.4397014638234396e-05,1.4773570910620037e-05,2.43e-06
1.4565666788257658e-05,1.4818359886703547e-05,2.43e-06
1.5219471606542356e-05,1.4765965715923812e-05,2.43e-06
1.479829279560363e-05,1.4690779607917648e-05,2.43e-06
1.41642731250613e-05,1.4614072824770119e-05,2.43e-06
1.4386912880581804e-05,1.4565332094207406e-05,2.43e-06
1.4888591977069154e-05,1.4552347238350194e-05,2.43e-06
1.4723419553774875e-05,1.4473038390860893e-05,2.43e-06
1.4797165931668133e-05,1.44837631523842e-05,2.43e-06
1.4744061445526313e-05,1.462169620936038e-05,2.43e-06
1.4048247976461425e-05,1.4661834029539023e-05,2.43e-06
1.3879078323952854e-05,1.4604856005462352e-05,2.43e-06
1.4365276001626626e-05,1.4584512427973095e-05,7.29e-07
1.4215016562957317e-05,1.4549207662639674e-05,7.29e-07
1.5168593563430477e-05,1.4509779248328414e-05,7.29e-07
1.4966937669669278e-05,1.4476055184786674e-05,7.29e-07
1.451948264730163e-05,1.4452550203714054e-05,7.29e-07
1.5038452147564385e-05,1.4448510228248779e-05,7.29e-07
1.3796019629808143e-05,1.4403990462596994e-05,7.29e-07
1.5751415048725903e-05,1.4350677702168468e-05,7.29e-07
1.4214204384188633e-05,1.4349028788274154e-05,7.29e-07
1.6081950889201835e-05,1.437020273442613e-05,7.29e-07
1.4477805052592885e-05,1.4390162505151238e-05,7.29e-07
1.4618602108384948e-05,1.4425155313801952e-05,7.29e-07
1.4890863894834183e-05,1.441259155399166e-05,7.29e-07
1.4347941032610834e-05,1.4401409316633362e-05,7.29e-07
1.4516481314785779e-05,1.4372529221873265e-05,7.29e-07
1.5572712072753347e-05,1.4387645933311433e-05,7.29e-07
1.4367332369147334e-05,1.4385071153810713e-05,7.29e-07
1.3994082110002637e-05,1.4397875929716974e-05,7.29e-07
1.365468961012084e-05,1.4408275092137046e-05,7.29e-07
1.481153321947204e-05,1.44349269248778e-05,7.29e-07
1.541625715617556e-05,1.4419029866985511e-05,7.29e-07
1.4962700333853718e-05,1.441529457224533e-05,7.29e-07
1.3774109902442433e-05,1.4461522368947044e-05,7.29e-07
1.4913163795426954e-05,1.4462754734267946e-05,7.29e-07
1.4218386240827385e-05,1.4436742276302539e-05,7.29e-07
1.4036191714694723e-05,1.4409121831704397e-05,7.29e-07
1.3881035556551069e-05,1.4402095985133201e-05,7.29e-07
1.377480111841578e-05,1.4398802704818081e-05,7.29e-07
1.4505650142382365e-05,1.4394038771570195e-05,7.29e-07
1.4562408068741206e-05,1.438964500266593e-05,7.29e-07
1.4623412425862625e-05,1.4377367733686697e-05,2.1870001e-07
1.3977051821711939e-05,1.4374923921423033e-05,2.1870001e-07
1.4111202290223446e-05,1.4378397281689104e-05,2.1870001e-07
1.4751399248780217e-05,1.4377100342244375e-05,2.1870001e-07
1.5637438991689123e-05,1.4382340850715991e-05,2.1870001e-07
1.421912202204112e-05,1.4384779206011444e-05,2.1870001e-07
1.4537044080498163e-05,1.439073821529746e-05,2.1870001e-07
1.390326906403061e-05,1.437161336070858e-05,2.1870001e-07
1.3896485143050086e-05,1.4371656106959563e-05,2.1870001e-07
