index,set_type,c11,c12,c44,G,B,E_VRH,nu,Cohesive_energy
51,test,222.4222412109375,143.2480773925781,101.5923919677734,70.30205535888672,168.1336212158203,185.9253692626953,0.3217490613460541,-4.295068264007568
52,training,219.4380493164062,143.4283905029297,99.03103637695312,68.05801391601562,167.2509460449219,180.5148010253906,0.3252642154693604,-4.265612125396729
53,test,217.9628448486328,142.6397247314453,100.2560958862305,68.25732421875,166.1908569335938,181.1242370605469,0.3240216076374054,-4.238028049468994
54,training,216.3931427001953,141.8585968017578,97.18038940429688,66.65819549560547,165.2225952148438,177.2303466796875,0.3266850113868713,-4.225016593933105
55,training,213.7369995117188,141.5283966064453,96.10175323486328,65.42669677734375,164.1495361328125,173.8925628662109,0.3278791606426239,-4.174837112426758
56,training,214.622314453125,142.3788146972656,96.9351806640625,65.70655822753906,164.9753570556641,174.9250030517578,0.3276604115962982,-4.188639163970947
57,training,213.8222808837891,140.8704681396484,97.26034545898438,66.04269409179688,163.8275146484375,175.4392547607422,0.3262767195701599,-4.179094791412354
58,training,213.8689575195312,141.1322326660156,96.95321655273438,65.78925323486328,163.9227447509766,175.0224609375,0.3269448578357697,-4.183116436004639
59,training,212.32080078125,141.1261291503906,96.79264831542969,65.22106170654297,163.3872833251953,173.5902557373047,0.3274011611938477,-4.15088939666748
60,test,215.8092193603516,141.7686309814453,96.86151885986328,66.29708862304688,164.9367828369141,176.4859008789062,0.3269588947296143,-4.202521800994873
61,training,213.6750946044922,141.5667266845703,96.9596176147461,65.64970397949219,164.0950012207031,174.7749481201172,0.3273707032203674,-4.176265716552734
62,test,213.6290588378906,141.4442596435547,97.42952728271484,65.94539642333984,164.0277099609375,175.3893890380859,0.3269108235836029,-4.163458824157715
63,training,209.2003936767578,140.7484893798828,94.52198791503906,63.33281707763672,162.1966247558594,169.1502838134766,0.3306899666786194,-4.097772121429443
64,training,213.7854461669922,140.8406829833984,97.82979583740234,66.36425018310547,163.7351837158203,176.3389434814453,0.3257418274879456,-4.178095817565918
65,validation,211.3936157226562,141.2204742431641,95.75140380859375,64.46832275390625,163.2105407714844,172.0742340087891,0.3290063142776489,-4.123584747314453
66,validation,212.4618530273438,141.1368560791016,96.22899627685547,65.096923828125,163.5433044433594,173.2221374511719,0.3275728821754456,-4.158527851104736
67,validation,214.1432189941406,141.2113037109375,97.21342468261719,66.087646484375,164.0225067138672,175.7754669189453,0.3266074657440186,-4.186844825744629
68,training,214.1588287353516,141.6223602294922,97.31016540527344,65.99320983886719,164.2840881347656,175.4675903320312,0.3267744481563568,-4.178816318511963
69,test,211.8792572021484,140.0328979492188,95.7282485961914,64.96338653564453,162.5646209716797,173.0769958496094,0.3275500237941742,-4.160094261169434
70,training,207.8288726806641,139.972900390625,94.3283920288086,63.18733596801758,161.38330078125,168.5382690429688,0.3301782310009003,-4.08991813659668
71,training,208.0655364990234,139.8531341552734,93.62702941894531,62.91684341430664,161.2848510742188,168.1341400146484,0.3308781981468201,-4.07804536819458
72,test,206.7824859619141,139.6103820800781,93.92147064208984,62.68004608154297,160.7138519287109,167.5447998046875,0.3306975066661835,-4.058300495147705
73,training,209.9668273925781,139.9268798828125,95.88619995117188,64.54378509521484,161.9452362060547,171.7196350097656,0.3276311457157135,-4.108912467956543
74,test,208.8487854003906,139.1189727783203,95.17475128173828,64.03169250488281,161.2381439208984,170.4210205078125,0.3282037675380707,-4.102848052978516
75,validation,208.4167327880859,139.0872650146484,94.27352142333984,63.56341934204102,160.9842834472656,169.3719024658203,0.328866720199585,-4.102853298187256
76,training,207.9568328857422,140.580078125,92.99626922607422,62.34317779541016,161.6602020263672,166.4968872070312,0.3321413993835449,-4.093856334686279
77,training,208.4638824462891,139.6728363037109,94.75574493408203,63.54592514038086,161.322998046875,169.3927764892578,0.32932049036026,-4.089205265045166
78,test,207.2091674804688,140.0330505371094,94.22044372558594,62.76767730712891,161.1112213134766,167.6326293945312,0.3305025100708008,-4.075660705566406
79,training,209.7487640380859,139.6398315429688,95.44392395019531,64.3835678100586,161.6409759521484,171.4746398925781,0.3283230066299438,-4.099586963653564
80,test,208.4677429199219,139.9492950439453,92.90363311767578,62.62228012084961,161.3872222900391,167.1875610351562,0.3316248059272766,-4.084610462188721
81,test,210.3236999511719,140.3784942626953,94.48332977294922,63.82468795776367,162.4042816162109,170.0680541992188,0.3299645483493805,-4.14149808883667
82,training,210.1735534667969,140.8413391113281,94.88314819335938,63.79795837402344,162.6636657714844,170.1406707763672,0.3295314908027649,-4.128534317016602
83,training,206.4483489990234,139.3618621826172,92.89531707763672,62.25667572021484,160.3702392578125,166.1524505615234,0.3313335180282593,-4.05488395690918
84,training,202.3127288818359,137.8556060791016,91.22374725341797,60.51290512084961,158.2102966308594,162.1215667724609,0.3329755067825317,-3.990171194076538
85,training,201.1510772705078,137.5975189208984,90.54756927490234,59.88481140136719,157.6059722900391,160.3433227539062,0.3338053822517395,-3.985152959823608
86,training,204.2863922119141,136.9589996337891,92.62702178955078,62.10538482666016,158.2129364013672,165.5927276611328,0.3296236097812653,-4.017996311187744
87,training,203.4323883056641,137.4403533935547,92.83223724365234,61.83860015869141,158.3697662353516,164.9536590576172,0.3302730619907379,-4.022090911865234
88,training,204.0935211181641,137.9492034912109,91.83582305908203,61.40720748901367,158.8285217285156,164.2620086669922,0.3318900167942047,-4.023063182830811
89,test,203.5944671630859,137.2058868408203,91.4319839477539,61.42903137207031,158.2720031738281,164.1576385498047,0.3313904106616974,-4.024662494659424
90,test,205.4604797363281,138.6045989990234,92.31714630126953,61.78523254394531,159.6291351318359,165.1787719726562,0.3317078351974487,-4.05121898651123
91,training,203.8677673339844,137.7683258056641,92.51968383789062,61.72598266601562,158.5264739990234,164.7764129638672,0.3309072852134705,-4.011498928070068
92,training,202.3767242431641,137.239990234375,92.34329223632812,61.44429016113281,157.8049774169922,164.1094818115234,0.3307315707206726,-3.995593070983887
93,training,205.1779632568359,138.7759552001953,92.31475830078125,61.7861328125,159.6736907958984,164.9564208984375,0.3315375745296478,-4.045662403106689
94,test,204.3440551757812,137.8556976318359,91.794921875,61.68733978271484,158.8068084716797,164.6938018798828,0.3312474191188812,-4.019617080688477
95,test,200.2176818847656,136.5751495361328,90.71609497070312,60.10612487792969,156.7269897460938,160.7773590087891,0.3326625525951385,-3.961127519607544
96,validation,199.0035705566406,135.2592620849609,90.59406280517578,60.13996887207031,155.3621368408203,160.5448760986328,0.3310964107513428,-3.932345151901245
97,training,199.8873291015625,136.7560882568359,89.18465423583984,59.19038009643555,156.5882720947266,158.476318359375,0.3343799412250519,-3.958324193954468
98,training,197.0116119384766,135.0369720458984,88.80255126953125,58.72010803222656,154.7033081054688,157.0633850097656,0.3334863185882568,-3.915587425231934
99,training,202.3529663085938,136.6071624755859,92.47175598144531,61.48946762084961,157.3813018798828,164.17822265625,0.3301807641983032,-3.989175319671631
100,training,200.1313629150391,135.9900970458984,90.50334167480469,60.15493011474609,156.2452087402344,160.9417266845703,0.3319597840309143,-3.955914497375488
101,validation,196.8983001708984,135.7629699707031,87.48040771484375,57.75387573242188,155.0538940429688,155.0731506347656,0.3362743258476257,-3.913884878158569
102,training,198.8810882568359,135.0715484619141,90.93402099609375,60.24163818359375,155.2161407470703,161.0231170654297,0.3309377133846283,-3.929535627365112
103,training,199.5989990234375,136.0118560791016,89.53020477294922,59.49587631225586,156.1887969970703,159.2638244628906,0.3333179354667664,-3.971492052078247
104,training,200.4210968017578,135.9302215576172,90.52495574951172,60.17799377441406,156.3428497314453,160.8919830322266,0.332035094499588,-3.974686861038208
105,training,194.6399688720703,134.5527954101562,86.72250366210938,57.13258361816406,153.5993804931641,153.3771362304688,0.3362634181976318,-3.878492116928101
106,test,196.417236328125,131.9676361083984,91.31266784667969,60.76867294311523,152.4612731933594,161.7098388671875,0.3274116218090057,-3.872344017028809
107,test,194.6310729980469,133.8556365966797,86.05317687988281,57.06554794311523,153.1678619384766,153.0048370361328,0.33575639128685,-3.89136528968811
108,test,192.9278106689453,131.7641296386719,86.1517333984375,57.38418579101562,151.309814453125,153.4813842773438,0.3334791660308838,-3.837463140487671
109,training,194.9337768554688,134.0604400634766,85.87577056884766,56.9932975769043,153.3394470214844,152.9567718505859,0.3363171517848969,-3.877474784851074
110,training,191.8972930908203,134.1989135742188,83.91011810302734,55.00602722167969,152.4673614501953,148.1308441162109,0.3401028513908386,-3.842414140701294
111,training,193.6233520507812,133.724853515625,86.12226104736328,56.85821914672852,152.6850280761719,152.5543212890625,0.336234450340271,-3.849328994750977
112,test,192.9058837890625,133.5294494628906,85.46871185302734,56.39444351196289,152.39892578125,151.37109375,0.336831659078598,-3.849578142166138
113,training,188.7226409912109,129.4556579589844,83.28175354003906,55.52954483032227,148.4063262939453,148.5764923095703,0.3353460431098938,-3.741231441497803
114,training,188.5644989013672,130.5413055419922,83.37178802490234,55.01019287109375,149.1940612792969,147.7445068359375,0.3372042775154114,-3.762062549591064
115,test,187.3499298095703,129.4073486328125,81.36228942871094,54.1064567565918,148.0096130371094,145.1319580078125,0.3380081057548523,-3.741020679473877
116,training,188.6077575683594,128.6731109619141,83.46504211425781,55.78522109985352,147.9475402832031,149.1153411865234,0.3342878520488739,-3.74922513961792
117,training,191.6462860107422,130.2131805419922,85.22474670410156,56.98672485351562,150.0199737548828,152.4335021972656,0.3330687284469604,-3.812464952468872
118,training,191.3316345214844,128.5910339355469,87.59912872314453,58.6383056640625,148.7742156982422,156.158203125,0.3289184868335724,-3.783755540847778
119,training,190.2566986083984,128.7327880859375,85.844482421875,57.45721817016602,148.490966796875,153.1718597412109,0.3310468792915344,-3.766222476959229
120,test,187.3236083984375,127.0864791870117,83.57389831542969,56.03366470336914,146.497314453125,149.5999603271484,0.3328781723976135,-3.698156356811523
121,test,179.9459075927734,123.9522171020508,74.21617126464844,50.40881729125977,142.1376495361328,135.5649108886719,0.3428019285202026,-3.571055889129639
122,training,180.8223419189453,124.1428604125977,75.27796173095703,51.10715866088867,142.570068359375,137.2428588867188,0.3413333594799042,-3.585846900939941
123,training,250.4320678710938,151.9951782226562,110.6910247802734,80.89759063720703,182.6186981201172,212.5269775390625,0.3135283291339874,-4.692203998565674
124,validation,237.9089202880859,151.0101318359375,98.89146423339844,71.30741119384766,178.1990966796875,189.7158355712891,0.3265229761600494,-4.631390571594238
125,training,235.5165252685547,150.3026885986328,96.67964935302734,69.75714111328125,176.7926483154297,185.2081909179688,0.3282269537448883,-4.650892734527588
126,training,223.5982055664062,148.2455902099609,84.99856567382812,60.90907287597656,171.6930389404297,163.7330780029297,0.3423463702201843,-4.499067306518555
127,test,222.7193145751953,147.4575347900391,85.42804718017578,61.4379768371582,171.0104217529297,164.7372131347656,0.3415597677230835,-4.449230670928955
128,training,222.7297821044922,147.4610595703125,85.43002319335938,61.43989181518555,171.0154724121094,164.7425384521484,0.3415574431419373,-4.449493885040283
129,training,224.3886871337891,148.2653961181641,84.53474426269531,61.24562835693359,172.1756286621094,164.3834075927734,0.34211465716362,-4.52993631362915
130,training,226.2953796386719,148.9116821289062,85.24881744384766,62.12779235839844,172.7751312255859,166.2227630615234,0.3416736721992493,-4.502834320068359
131,training,214.3231353759766,145.4472198486328,79.02664947509766,56.47239685058594,166.9842834472656,152.7149963378906,0.3494768738746643,-4.33805513381958
132,test,206.6286010742188,144.9090118408203,73.05357360839844,51.01962280273438,164.2418365478516,138.3613891601562,0.3599118590354919,-4.282773017883301
133,validation,216.6676940917969,143.1912384033203,84.44140625,60.28989410400391,166.0270080566406,161.4956665039062,0.340691477060318,-4.360995292663574
134,training,215.2988433837891,146.5410308837891,77.49983978271484,55.7486572265625,167.9956512451172,150.7235870361328,0.3515481352806091,-4.358116626739502
135,training,211.675048828125,145.9276580810547,77.25703430175781,54.29259872436523,166.5182495117188,147.1828460693359,0.3532589375972748,-4.339615821838379
136,training,212.5559844970703,145.9286041259766,78.4925537109375,55.41877365112305,166.8363647460938,149.7337799072266,0.3515945672988892,-4.345118045806885
137,training,214.2081756591797,145.6248321533203,78.0997085571289,56.08904266357422,166.9801483154297,151.3812103271484,0.3490860760211945,-4.360639572143555
138,training,221.1452484130859,145.4574432373047,83.7358169555664,61.00747680664062,169.1017456054688,163.7449035644531,0.3414307832717896,-4.386281490325928
139,training,205.9079284667969,146.0463256835938,69.91799926757812,49.26316070556641,164.6501007080078,134.2991638183594,0.3651816844940186,-4.189844131469727
140,training,202.1736450195312,141.6886901855469,69.55026245117188,48.88520050048828,161.1712036132812,132.8506927490234,0.3617198765277863,-4.199446201324463
141,test,203.4324798583984,146.7030029296875,70.03916931152344,47.33673477172852,164.0971984863281,129.4295959472656,0.3704429566860199,-4.236186504364014
142,training,208.1829833984375,144.6512451171875,74.6602783203125,53.00864791870117,164.4770812988281,143.7633819580078,0.3562575876712799,-4.246161460876465
143,test,201.0476837158203,147.0619354248047,70.01046752929688,46.2277946472168,163.6397552490234,126.6422119140625,0.3728095889091492,-4.194660186767578
144,training,204.5036010742188,145.1963043212891,70.77249908447266,49.28266906738281,163.9215393066406,133.9111480712891,0.3643176853656769,-4.236213684082031
145,training,207.9116973876953,145.3259582519531,73.47286224365234,51.37471389770508,164.7464752197266,139.5545501708984,0.3600353598594666,-4.235906600952148
146,training,204.3387145996094,146.1481475830078,70.93846893310547,48.17866897583008,164.2673034667969,131.5531768798828,0.366536408662796,-4.281795978546143
147,training,207.7110748291016,145.3952178955078,75.51285552978516,53.009765625,164.6261596679688,143.4058227539062,0.3570607602596283,-4.179543495178223
148,training,201.6215362548828,144.2057647705078,71.88335418701172,48.64828109741211,162.1016235351562,132.5320434570312,0.3654551208019257,-4.187717914581299
149,training,199.4318389892578,140.9395599365234,66.36510467529297,47.50543594360352,159.4954071044922,129.9127502441406,0.3639297783374786,-4.099365234375
150,training,196.766845703125,141.2884979248047,66.48664093017578,45.69364929199219,158.7338714599609,125.1889724731445,0.3698824048042297,-4.071008682250977
151,training,198.8898468017578,144.1479034423828,69.48704528808594,47.10018920898438,161.3017120361328,128.90771484375,0.3671085238456726,-4.085370063781738
152,test,201.7279815673828,144.1766357421875,67.3942642211914,47.35464859008789,161.9416046142578,129.7402801513672,0.3676871061325073,-4.138239860534668
153,training,196.6140289306641,143.0075988769531,65.52971649169922,44.90775299072266,159.9598693847656,122.823844909668,0.3719139993190765,-4.110827922821045
154,training,199.3339691162109,144.7785339355469,68.63610076904297,46.7789306640625,161.6361083984375,128.292236328125,0.3688167035579681,-4.100432872772217
155,test,201.7115478515625,140.6598663330078,72.00877380371094,50.68062973022461,159.7653198242188,138.1325225830078,0.3581498563289642,-4.065025329589844
156,test,197.2754974365234,146.635986328125,64.0243148803711,42.26713943481445,162.0790405273438,116.5770721435547,0.3803155720233917,-4.17287540435791
157,training,196.0310974121094,142.9531402587891,63.37211227416992,43.44050979614258,159.1947631835938,120.0750961303711,0.3765817284584045,-4.013168811798096
158,test,200.5041809082031,145.2520751953125,70.35611724853516,47.61169052124023,162.4613800048828,130.1867523193359,0.3678767681121826,-4.122609615325928
159,training,196.2835083007812,143.0578308105469,67.48309326171875,45.11860656738281,159.4786376953125,123.6614761352539,0.3706768751144409,-4.069677352905273
160,test,185.9320068359375,137.8755340576172,56.93360137939453,37.50559616088867,153.0129089355469,104.0487976074219,0.3850967288017273,-3.968199014663696
161,test,198.2032318115234,143.0760345458984,66.63996887207031,45.93265151977539,160.2217407226562,125.9877471923828,0.3693448901176453,-4.110539436340332
162,validation,193.9456634521484,143.151123046875,63.20165634155273,42.90331649780273,158.8325500488281,118.3590469360352,0.3764252662658691,-4.015155792236328
163,training,187.2443389892578,142.6212158203125,54.66923141479492,35.78277206420898,156.3948211669922,99.81611633300781,0.3915233910083771,-3.975301027297974
164,validation,198.9524993896484,145.1475982666016,65.99439239501953,45.57176208496094,161.8191680908203,125.2585220336914,0.3721699714660645,-4.067428588867188
165,training,193.1876373291016,139.9085083007812,63.23043441772461,43.02644729614258,156.3542785644531,118.7283401489258,0.3740945160388947,-4.02261209487915
166,training,189.3357086181641,136.8898620605469,62.53259658813477,43.10847854614258,153.5104827880859,118.2760162353516,0.3711315095424652,-3.915112257003784
167,training,179.2865600585938,142.3741607666016,47.78729248046875,28.82983779907227,153.7813262939453,82.37029266357422,0.4081443250179291,-3.864460229873657
168,test,190.9793395996094,139.7167053222656,61.05392074584961,41.63348007202148,155.8555450439453,114.8396682739258,0.3762685060501099,-4.036395072937012
169,training,188.9270324707031,138.744384765625,59.44901657104492,40.75094985961914,154.5961761474609,112.6884002685547,0.3778997659683228,-3.927812576293945
170,test,194.7058563232422,140.4521331787109,63.0523567199707,43.85356140136719,157.5586395263672,120.4520416259766,0.3719705641269684,-4.017387390136719
171,training,193.716064453125,142.7781066894531,63.63304901123047,43.57401657104492,158.5177612304688,119.8278579711914,0.3744203746318817,-3.964412212371826
172,training,194.1619262695312,142.3360900878906,62.35280227661133,42.67083740234375,158.2717742919922,117.9593734741211,0.3756255805492401,-4.000157833099365
173,test,191.8636932373047,141.6425628662109,62.18364715576172,41.56341552734375,157.1813049316406,114.9926834106445,0.379108726978302,-4.020749092102051
174,training,185.8856964111328,138.3305358886719,58.13930511474609,38.16066360473633,153.2738647460938,104.8972473144531,0.3841952085494995,-3.93680214881897
175,test,185.7728576660156,140.1827545166016,55.20642852783203,35.96396636962891,154.4608306884766,99.88269805908203,0.3888038992881775,-3.988136529922485
176,training,186.7217712402344,138.9365692138672,56.02304840087891,38.16735076904297,153.6622619628906,106.210319519043,0.3838324844837189,-3.918618679046631
177,training,184.0340881347656,138.1408843994141,55.30078125,36.51232528686523,152.3430938720703,101.4307632446289,0.3864157497882843,-3.928555965423584
178,training,187.4446716308594,139.8894958496094,56.96755981445312,39.05438232421875,154.6129913330078,107.9395751953125,0.3828847110271454,-3.865072965621948
179,training,186.4016723632812,139.7935180664062,56.83372116088867,37.81070709228516,154.0770874023438,104.9663467407227,0.3867388963699341,-3.882709503173828
180,validation,184.9210205078125,139.7357788085938,56.24384689331055,36.94155883789062,153.8604888916016,102.4204025268555,0.3865709900856018,-3.919561862945557
181,training,185.7609252929688,136.6700592041016,57.00314331054688,38.8582763671875,152.2452239990234,107.4862823486328,0.3813502490520477,-3.890671968460083
182,training,186.2540283203125,140.0869903564453,57.10437774658203,37.7274055480957,154.3616027832031,104.475227355957,0.385640949010849,-3.922736406326294
183,training,184.109375,137.6365661621094,56.86613082885742,37.97166061401367,152.3791809082031,105.0299911499023,0.3835070431232452,-3.870618343353271
184,test,189.1379547119141,136.7880096435547,62.56092834472656,43.66839218139648,153.098876953125,119.710334777832,0.3698187470436096,-3.804765701293945
185,test,189.0235137939453,137.3473815917969,61.57009887695312,42.14466094970703,153.8079071044922,116.1518936157227,0.3731484413146973,-3.881036281585693
186,training,187.094482421875,137.105224609375,56.37941360473633,39.35187911987305,152.7808685302734,109.1305389404297,0.3795098066329956,-3.892554998397827
187,training,192.4198760986328,141.622314453125,61.76666641235352,42.08075332641602,157.3467559814453,116.090461730957,0.3775678873062134,-3.981344699859619
188,test,187.5446166992188,141.4788970947266,58.08028411865234,38.40354156494141,155.6815185546875,106.1784973144531,0.3849800229072571,-3.943994283676147
189,test,182.4228668212891,138.6753082275391,54.82106018066406,35.22426605224609,152.2576751708984,97.5934829711914,0.3921934962272644,-3.874264717102051
190,test,176.4542083740234,134.9906616210938,49.30746078491211,31.4117603302002,148.4354400634766,88.3933334350586,0.3979515433311462,-3.767767906188965
191,training,183.2014770507812,139.1063995361328,51.04955673217773,35.3834114074707,152.6421508789062,99.22454833984375,0.3908255696296692,-3.750972509384155
192,training,180.8233795166016,137.5437164306641,51.03026962280273,34.63820648193359,151.1710357666016,97.01171875,0.390886664390564,-3.753770351409912
193,training,180.6868896484375,134.3148040771484,51.41486740112305,36.20431900024414,148.8409271240234,100.7186050415039,0.3846060931682587,-3.733651638031006
194,training,179.184326171875,135.1962127685547,51.87698364257812,35.76155853271484,149.0338287353516,99.6557846069336,0.3865986466407776,-3.693212032318115
195,test,181.3316802978516,138.4778442382812,51.48745346069336,34.32656478881836,151.7252655029297,96.06525421142578,0.392994225025177,-3.763367176055908
196,training,181.5151062011719,136.1936340332031,54.23528671264648,36.85185241699219,150.4023590087891,102.5554275512695,0.3840351998806,-3.739787817001343
197,training,173.0959167480469,130.5438232421875,46.20983505249023,30.3876781463623,144.1903228759766,85.20680236816406,0.3970471322536469,-3.680850028991699
198,training,183.7321624755859,136.6994934082031,52.08885192871094,36.85697174072266,151.3800506591797,102.5855102539062,0.3852104544639587,-3.761568546295166
199,test,179.4784088134766,142.32666015625,46.6016845703125,29.6789665222168,153.6378936767578,84.55451965332031,0.4049497246742249,-3.775767803192139
