index,set_type,c11,c12,c44,G,B,E_VRH,nu,Cohesive_energy
35,training,228.0472259521484,144.8375091552734,106.5938491821289,73.94627380371094,173.9659423828125,194.1959228515625,0.3122170269489288,-4.358170986175537
36,training,226.0643615722656,144.5594024658203,107.4888381958008,73.93276977539062,173.1193389892578,193.8938751220703,0.311665266752243,-4.31319522857666
37,training,228.5570678710938,145.5950927734375,106.07958984375,73.71344757080078,174.5220947265625,193.5662841796875,0.3126319944858551,-4.384220600128174
38,training,229.4063110351562,145.7007446289062,107.9360122680664,74.7885513305664,174.9865417480469,196.1362762451172,0.3113183975219727,-4.359803676605225
39,training,228.9839324951172,146.7218933105469,105.5741271972656,73.30604553222656,175.5646057128906,192.7850799560547,0.3145436942577362,-4.378893852233887
40,validation,220.7009429931641,143.1286163330078,104.2498550415039,71.1281967163086,170.0868377685547,187.3118591308594,0.3155898153781891,-4.225614547729492
41,training,219.9460754394531,142.60595703125,104.6549911499023,71.31991577148438,169.5789337158203,187.5512847900391,0.3147833347320557,-4.215889453887939
42,test,229.4245910644531,145.7663116455078,106.8247375488281,74.18724060058594,175.2023315429688,194.7395629882812,0.3124271631240845,-4.368917465209961
43,test,232.2187652587891,146.3823394775391,110.4989395141602,76.6837387084961,176.0239410400391,200.9286651611328,0.3091740608215332,-4.374405860900879
44,test,222.2941436767578,144.2070159912109,104.0038223266602,71.34624481201172,171.5410003662109,187.9019622802734,0.3160142600536346,-4.253998756408691
45,training,222.8125610351562,142.9053192138672,106.2807388305664,72.84133911132812,170.9321136474609,191.2164001464844,0.3119594156742096,-4.279706478118896
46,training,220.1006164550781,143.078857421875,102.5622406005859,70.1808853149414,169.9008483886719,185.2257080078125,0.3173650503158569,-4.217419624328613
47,test,222.7006988525391,142.8020172119141,106.3384094238281,72.83409881591797,170.8002777099609,191.1297760009766,0.3118198215961456,-4.267165660858154
48,training,223.0516052246094,144.3574981689453,104.780876159668,71.91217041015625,171.9003143310547,189.1255493164062,0.3147718012332916,-4.273533821105957
49,training,219.7236785888672,142.8395538330078,102.8563232421875,70.40946960449219,169.895263671875,185.3239135742188,0.3165055811405182,-4.236503124237061
50,training,223.8504638671875,143.5456237792969,104.2029800415039,71.93804168701172,172.0027160644531,189.0174102783203,0.3145965039730072,-4.296768188476562
51,training,224.4209747314453,143.9876708984375,104.5536346435547,72.23947143554688,172.404541015625,189.8223724365234,0.3144218921661377,-4.304172039031982
52,test,222.9082336425781,144.5166015625,103.1312255859375,70.8912124633789,172.0650177001953,186.846435546875,0.3170520067214966,-4.274812698364258
53,training,221.8376312255859,143.6317138671875,104.3480453491211,71.47871398925781,170.9811096191406,188.1767120361328,0.3154110014438629,-4.248688697814941
54,training,222.1005859375,144.3946075439453,101.610221862793,69.93412780761719,171.7368621826172,184.3903961181641,0.3187209069728851,-4.292787075042725
55,training,219.6207580566406,143.407958984375,101.2195205688477,69.37759399414062,170.0014953613281,182.9030914306641,0.3188531696796417,-4.223011493682861
56,test,223.1471099853516,144.6649627685547,103.7194213867188,71.29450225830078,172.0257720947266,187.8771057128906,0.3162509799003601,-4.259811878204346
57,training,218.1087036132812,141.4278106689453,103.3154754638672,70.49760437011719,168.3490753173828,185.3869323730469,0.3148396611213684,-4.204189300537109
58,test,220.8343811035156,142.5877380371094,104.5292434692383,71.4228744506836,169.8183135986328,188.0493621826172,0.3145570456981659,-4.234094142913818
59,test,214.2388305664062,141.201904296875,100.7814712524414,68.31002044677734,166.5880279541016,180.1709747314453,0.318723201751709,-4.121518135070801
60,validation,220.9682464599609,142.9588928222656,103.796028137207,71.08137512207031,170.1242828369141,187.2210083007812,0.3149391114711761,-4.24763011932373
61,training,216.9779663085938,141.7475738525391,102.6628265380859,69.71382141113281,167.9792327880859,183.703125,0.3166896998882294,-4.177944660186768
62,training,217.650146484375,142.1036071777344,103.1930236816406,70.13822174072266,168.398193359375,184.6437683105469,0.3165205121040344,-4.174403190612793
63,training,211.9775238037109,140.9724273681641,98.32015228271484,66.48285675048828,165.7101135253906,175.8524475097656,0.3219650089740753,-4.106880664825439
64,training,219.9505767822266,142.5906982421875,103.2938613891602,70.67396545410156,169.6295318603516,186.2939758300781,0.3157570064067841,-4.22492790222168
65,validation,215.2697601318359,141.8671112060547,100.1921997070312,68.04762268066406,167.4079132080078,179.8680267333984,0.3198264241218567,-4.145302772521973
66,training,217.0069732666016,141.6314544677734,102.9821090698242,70.12071228027344,167.9787139892578,184.6421051025391,0.3155975639820099,-4.161417484283447
67,training,216.51611328125,141.3947601318359,102.4478607177734,69.6725845336914,167.7440490722656,183.4482116699219,0.3166440427303314,-4.184313297271729
68,training,216.9998779296875,142.2522583007812,101.5821380615234,69.0929183959961,168.2890014648438,182.1049652099609,0.3182806074619293,-4.18136739730835
69,training,213.5976715087891,140.2118072509766,100.063720703125,67.82867431640625,165.8511962890625,179.1799621582031,0.3188291490077972,-4.155489444732666
70,training,207.7580871582031,138.7921600341797,97.56023406982422,65.62467193603516,163.0890350341797,173.2273101806641,0.3215465247631073,-4.052612781524658
71,training,210.0099792480469,140.2576446533203,96.80423736572266,65.41915893554688,164.5483245849609,173.2826232910156,0.3231777846813202,-4.083456516265869
72,validation,210.1058197021484,140.1025695800781,98.02838897705078,66.17959594726562,164.5135803222656,175.0986938476562,0.321879118680954,-4.0604248046875
73,training,215.0076904296875,141.1859588623047,101.3742599487305,68.7997817993164,166.9691314697266,181.2230529785156,0.3175967633724213,-4.142065048217773
74,training,210.4557342529297,138.5948028564453,100.6630630493164,67.86943817138672,163.9329071044922,178.638671875,0.3173477351665497,-4.084735870361328
75,training,213.3793640136719,139.7091979980469,101.6334686279297,68.92558288574219,165.6613311767578,181.2969970703125,0.3162536919116974,-4.132742881774902
76,training,210.8372039794922,140.5843048095703,98.074951171875,66.29026794433594,165.079833984375,174.9515838623047,0.3218214213848114,-4.081525325775146
77,training,210.7032775878906,139.6980743408203,99.3090591430664,66.93453979492188,164.4876403808594,176.7294616699219,0.3199628889560699,-4.080674171447754
78,validation,206.0466613769531,138.5417022705078,96.07006072998047,64.44752502441406,162.1764221191406,170.6266937255859,0.323451966047287,-4.008585453033447
79,training,210.7214508056641,139.3627166748047,99.7168197631836,67.36530303955078,164.3838958740234,177.6050262451172,0.319210946559906,-4.09072208404541
80,training,209.1455078125,139.6858367919922,97.00254821777344,65.44849395751953,163.9459075927734,173.2970886230469,0.3225588798522949,-4.065340995788574
81,training,209.2395324707031,138.5615386962891,98.68375396728516,66.58035278320312,163.4723815917969,175.6139678955078,0.3199361562728882,-4.089739799499512
82,training,211.8051452636719,140.0554656982422,100.1269760131836,67.65385437011719,165.1980590820312,178.4120178222656,0.3187855184078217,-4.092004776000977
83,validation,207.4671936035156,139.1213836669922,96.7521743774414,65.11925506591797,163.0324859619141,171.9127655029297,0.3226781785488129,-4.037906646728516
84,training,201.8281555175781,136.5641784667969,93.89732360839844,62.81611633300781,159.4531860351562,166.4247589111328,0.3247182667255402,-3.9496169090271
85,training,204.9816284179688,137.4815673828125,96.32880401611328,64.58326721191406,160.9749145507812,170.85693359375,0.322381466627121,-3.99341344833374
86,training,204.7290649414062,136.30419921875,96.58972930908203,64.98944091796875,160.2318725585938,171.7421722412109,0.3207495808601379,-3.996644735336304
87,training,205.9214782714844,136.9350891113281,98.66455078125,66.1769790649414,161.3000030517578,174.3561706542969,0.3188155591487885,-4.017697811126709
88,test,205.4364624023438,137.8932037353516,95.05653381347656,64.0459213256836,161.5658569335938,169.6705627441406,0.3240007758140564,-4.018928050994873
89,validation,205.7379455566406,137.8309631347656,95.22685241699219,64.31251525878906,161.8091583251953,170.0617218017578,0.3234151303768158,-4.035064220428467
90,training,206.4326934814453,137.8842010498047,97.21894073486328,65.29820251464844,161.9510040283203,172.5855712890625,0.321392834186554,-4.026142597198486
91,training,206.1825256347656,138.0198516845703,96.88801574707031,65.11775970458984,161.7303924560547,172.0654602050781,0.3219117522239685,-4.012191772460938
92,training,203.6571807861328,136.9807586669922,95.50495147705078,64.0782470703125,160.5254211425781,169.3158264160156,0.3226733207702637,-3.993268013000488
93,validation,207.2490386962891,139.1331481933594,96.10342407226562,64.76274871826172,162.9390869140625,171.2399139404297,0.3231255710124969,-4.034910678863525
94,training,207.9463958740234,139.0816650390625,96.41734313964844,65.1427230834961,163.2435150146484,171.9528350830078,0.3223688304424286,-4.060120582580566
95,training,200.0091705322266,135.8066101074219,92.353515625,61.92382049560547,158.2513122558594,164.1684417724609,0.3261809647083282,-3.919054985046387
96,test,199.8401031494141,135.1877593994141,93.48733520507812,62.64559936523438,157.7799530029297,165.8165893554688,0.3237929046154022,-3.911078214645386
97,training,198.6143035888672,135.3003540039062,92.03079986572266,61.55720138549805,157.4151458740234,162.9828796386719,0.3262969255447388,-3.886898040771484
98,test,197.2994995117188,133.9192504882812,92.48458862304688,61.85459136962891,156.2570953369141,163.609130859375,0.3243868350982666,-3.874359846115112
99,training,205.7689666748047,137.0401153564453,97.28663635253906,65.42381286621094,160.9777374267578,172.9851379394531,0.3205843865871429,-3.999796628952026
100,test,201.6492614746094,135.8818206787109,94.16668701171875,63.18495559692383,158.8947906494141,167.2448272705078,0.3234716951847076,-3.94525933265686
101,test,198.8553466796875,135.1180419921875,92.6944580078125,61.99376678466797,157.412353515625,164.2983245849609,0.3253108859062195,-3.896503210067749
102,training,200.3691711425781,135.3588256835938,93.51936340332031,62.68318557739258,157.9981079101562,166.16064453125,0.3242891728878021,-3.918996810913086
103,training,200.6045684814453,135.2892913818359,93.74105072021484,62.89187622070312,158.2868804931641,166.3308715820312,0.3239257037639618,-3.940151453018188
104,validation,202.7636108398438,135.7724304199219,96.50001525878906,64.54739379882812,159.2441253662109,170.7151489257812,0.321109801530838,-3.962388277053833
105,training,196.2573699951172,133.7069244384766,91.82144165039062,61.2777099609375,155.7261962890625,162.2467651367188,0.3253912627696991,-3.851563930511475
106,training,195.1484069824219,132.0355834960938,91.45562744140625,61.33034896850586,154.3805541992188,162.19384765625,0.3239580690860748,-3.846903085708618
107,training,195.9926910400391,133.3783721923828,91.29632568359375,61.10666275024414,155.3490905761719,161.8252105712891,0.3254531025886536,-3.853664875030518
108,training,193.2167358398438,131.8862762451172,88.95462036132812,59.74102401733398,153.4757232666016,158.3258361816406,0.3268988132476807,-3.807323217391968
109,test,198.0568084716797,134.3658752441406,92.18911743164062,61.79706192016602,156.7101440429688,163.6736450195312,0.3250820934772491,-3.885146141052246
110,training,191.0840301513672,131.7039947509766,86.50955963134766,57.92726516723633,152.5924224853516,154.1038970947266,0.3306628167629242,-3.773425340652466
111,training,195.3160858154297,133.4902038574219,89.61967468261719,60.09175872802734,155.0858917236328,159.4613494873047,0.3275937438011169,-3.841290235519409
112,test,193.5698699951172,132.3914489746094,88.8456802368164,59.52442932128906,153.9186859130859,157.8988342285156,0.3278183937072754,-3.818178415298462
113,test,190.0599060058594,130.222900390625,86.22563934326172,58.10271453857422,151.2607116699219,153.9852905273438,0.3292438387870789,-3.744771242141724
114,training,185.0715789794922,128.0525207519531,81.74864959716797,55.1710090637207,148.5111083984375,147.1160278320312,0.3338218331336975,-3.671000480651855
115,test,187.4361877441406,129.005859375,83.56771087646484,56.4656867980957,149.6086883544922,149.9523162841797,0.3317209780216217,-3.71143364906311
116,training,188.1053009033203,128.9604339599609,85.44803619384766,57.63473510742188,149.9344329833984,152.8712463378906,0.3287799656391144,-3.723847389221191
117,training,191.2159423828125,129.8390808105469,87.96227264404297,59.27494049072266,151.6962738037109,157.1011352539062,0.3263940811157227,-3.777873277664185
118,training,189.4285583496094,128.8232421875,87.60221862792969,59.01875305175781,150.4081420898438,156.3838806152344,0.3260338306427002,-3.74273157119751
119,test,188.0304565429688,128.9214782714844,85.26799774169922,57.51534652709961,149.9811706542969,152.3887634277344,0.329179435968399,-3.721671104431152
120,test,184.7414855957031,127.3485794067383,81.8599624633789,55.55435943603516,147.7252044677734,147.6613311767578,0.3322117030620575,-3.653730630874634
121,training,182.0391082763672,125.7329025268555,79.2293930053711,54.04715728759766,145.7113952636719,143.7346954345703,0.334737092256546,-3.596245765686035
122,training,182.5642700195312,125.6983261108398,79.55340576171875,54.31736755371094,145.8836212158203,144.4039916992188,0.3339937031269073,-3.613940954208374
123,training,251.6751098632812,154.0853881835938,116.1963958740234,83.0083236694336,187.6905975341797,216.7120513916016,0.3057842254638672,-4.66895866394043
124,validation,236.8492889404297,151.7533416748047,101.5317916870117,71.77438354492188,181.7084808349609,189.7887268066406,0.3225044012069702,-4.562361717224121
125,training,246.0435485839844,153.7835540771484,106.0082168579102,76.05612182617188,185.8380432128906,199.8887023925781,0.3160899877548218,-4.732461452484131
126,test,237.3227691650391,152.4078826904297,97.98405456542969,69.94342041015625,182.0702819824219,185.2956085205078,0.3256772458553314,-4.609140396118164
127,training,225.9682312011719,149.3748931884766,92.47322082519531,65.14825439453125,176.2918701171875,173.0104370117188,0.3322603404521942,-4.449934005737305
128,validation,225.9859161376953,149.3821105957031,92.47955322265625,65.15372467041016,176.3031616210938,173.0268096923828,0.3322578966617584,-4.450273036956787
129,training,226.5491180419922,151.9375305175781,88.65165710449219,62.59598922729492,178.3334503173828,167.0272369384766,0.3395323157310486,-4.500674247741699
130,training,227.2768859863281,151.1936492919922,89.09298706054688,63.26307678222656,177.6753845214844,167.9263153076172,0.3378600478172302,-4.510134220123291
131,test,225.1911926269531,149.7251892089844,89.84806060791016,63.60900115966797,176.342529296875,169.2920837402344,0.3353626728057861,-4.451180458068848
132,training,211.0610504150391,146.2056121826172,79.1512222290039,55.53114700317383,169.3207244873047,148.1341552734375,0.3489082455635071,-4.306102275848389
133,test,219.1185455322266,144.9135437011719,90.7233657836914,63.48209762573242,170.6672210693359,167.6838073730469,0.3328167796134949,-4.388832092285156
134,training,217.9729156494141,149.7645568847656,81.96727752685547,57.99121475219727,173.7665405273438,155.2708435058594,0.3470085859298706,-4.357812881469727
135,training,211.3724365234375,146.0721282958984,81.02684020996094,56.35802841186523,169.3501434326172,150.7852325439453,0.3467286229133606,-4.292885780334473
136,training,213.7950134277344,145.9904479980469,84.76544189453125,58.98787307739258,169.9103088378906,157.2625885009766,0.3411839604377747,-4.316201686859131
137,training,220.0663757324219,149.0935516357422,84.39026641845703,60.0673713684082,174.0349426269531,160.1000518798828,0.3410485088825226,-4.389846801757812
138,test,231.6541900634766,149.6876373291016,96.66905975341797,68.8624496459961,178.4600219726562,181.5912780761719,0.3251205384731293,-4.538901805877686
139,test,201.5375213623047,141.6873779296875,76.3481216430664,52.98964691162109,163.04443359375,142.6138000488281,0.3515208065509796,-4.036405086517334
140,training,202.9548645019531,143.81591796875,74.22816467285156,51.30915069580078,165.3354644775391,137.99560546875,0.3561853170394897,-4.156267166137695
141,test,193.4862670898438,142.80859375,64.02930450439453,43.67868041992188,161.1018981933594,118.8857498168945,0.3736303448677063,-4.027863502502441
142,training,207.6550750732422,145.6358795166016,77.60311889648438,54.26154327392578,167.9908905029297,145.8657531738281,0.3501036465167999,-4.245495319366455
143,training,202.3503265380859,146.1028900146484,70.86387634277344,48.41227340698242,166.2052917480469,131.172607421875,0.3656828701496124,-4.142000675201416
144,training,208.3362884521484,145.4553985595703,78.97559356689453,54.84541702270508,168.2767486572266,146.8919372558594,0.3498042225837708,-4.237164497375488
145,test,218.8244018554688,145.1404571533203,90.76917266845703,63.44980621337891,170.9311065673828,168.2707977294922,0.3329531848430634,-4.313868522644043
146,validation,202.7452087402344,144.8624877929688,71.8728256225586,49.57757186889648,165.7964935302734,134.2044677734375,0.3613653182983398,-4.172500133514404
147,training,208.0330505371094,147.7918548583984,76.22830200195312,53.27966690063477,169.1400756835938,143.2794342041016,0.3555254936218262,-4.157876014709473
148,validation,205.2482299804688,147.9481964111328,73.91746520996094,50.51438522338867,168.5839538574219,136.3606719970703,0.3621101677417755,-4.205583095550537
149,training,196.0915374755859,140.2678833007812,70.93157958984375,49.67560195922852,160.3942718505859,133.6773681640625,0.3562634289264679,-4.005518913269043
150,training,197.8602600097656,143.3554534912109,68.47355651855469,47.24079132080078,163.1508941650391,127.9462127685547,0.3658161163330078,-4.043933868408203
151,training,200.3410034179688,144.1296539306641,73.21952819824219,50.31790924072266,164.1053771972656,136.3167724609375,0.3593104481697083,-4.033308506011963
152,test,193.738037109375,141.5053558349609,64.39116668701172,45.20558166503906,160.2504119873047,122.9291610717773,0.3672529757022858,-3.99872350692749
153,test,205.9301147460938,147.2617034912109,74.42539978027344,51.57248306274414,168.3936309814453,138.3536682128906,0.3582772612571716,-4.204081058502197
154,training,199.6842193603516,145.5064086914062,70.77220153808594,48.69892501831055,165.0449066162109,132.8887786865234,0.3636318147182465,-4.043588161468506
155,validation,197.9154663085938,141.2584533691406,71.36807250976562,49.69049453735352,161.3950347900391,134.7022705078125,0.3582217395305634,-3.984177827835083
156,training,195.8000183105469,145.2032470703125,63.53478240966797,43.27203750610352,163.6453094482422,118.3646545410156,0.3761288225650787,-4.058981895446777
157,training,195.2969360351562,141.2360687255859,66.93326568603516,46.64975738525391,160.1941528320312,127.2480010986328,0.3653320670127869,-3.950104713439941
158,training,198.9335784912109,146.0350036621094,69.47308349609375,47.36729431152344,165.2510986328125,128.8937835693359,0.3681555390357971,-4.042845249176025
159,training,192.4386444091797,137.3987121582031,70.50850677490234,48.46736907958984,156.8091735839844,130.2671508789062,0.3576321303844452,-3.905102014541626
160,validation,189.4273376464844,140.2248992919922,60.46346664428711,41.40650177001953,158.5108337402344,113.0405426025391,0.3764839768409729,-3.97104024887085
161,training,192.3217926025391,141.0493621826172,64.44036102294922,44.76534271240234,159.5284271240234,121.5247802734375,0.368372768163681,-4.002283573150635
162,training,193.3255767822266,141.9852294921875,65.8792953491211,45.43089294433594,160.4708251953125,124.097038269043,0.3669350445270538,-3.959014177322388
163,validation,189.6988220214844,136.928466796875,66.40758514404297,46.20607757568359,155.938720703125,124.7698822021484,0.3626578450202942,-3.888470888137817
164,test,206.7825622558594,148.2006530761719,74.37043762207031,51.67782592773438,169.2186584472656,139.3104400634766,0.3578250110149384,-4.184974670410156
165,test,176.6077880859375,133.5309448242188,51.86247253417969,36.34059524536133,149.143310546875,100.5744018554688,0.3828297555446625,-3.690024852752686
166,training,191.2927856445312,140.6568756103516,63.59246826171875,44.09297180175781,158.8472900390625,119.9678344726562,0.3695311844348907,-3.939306497573853
167,training,180.6548309326172,142.1882476806641,47.51399612426758,32.14402389526367,156.8544158935547,89.79376220703125,0.3997100293636322,-3.804899454116821
168,training,191.0868225097656,139.9292297363281,64.00444793701172,44.48270416259766,158.4927215576172,120.4241256713867,0.3683129251003265,-3.969694852828979
169,validation,190.7484893798828,142.2575225830078,60.5234489440918,42.02004623413086,159.7912750244141,115.5921249389648,0.3761081099510193,-3.920810461044312
170,training,193.5398101806641,140.9856567382812,64.63407897949219,45.12103652954102,160.0048522949219,122.8834762573242,0.3666262924671173,-3.975096225738525
171,training,193.3300170898438,140.2031707763672,67.39923858642578,47.23556900024414,159.0359344482422,127.8294143676758,0.3614844679832458,-3.927677154541016
172,test,194.8907012939453,143.8856506347656,66.61224365234375,45.91705703735352,162.4160461425781,125.2355194091797,0.3688803613185883,-3.955674171447754
173,training,192.0542602539062,144.8087005615234,59.85241317749023,40.91093063354492,162.0037689208984,113.0034637451172,0.3817135691642761,-3.96988844871521
174,test,196.6845245361328,145.0206909179688,66.43913269042969,45.10628509521484,164.0967712402344,122.5191497802734,0.3717757761478424,-4.064631938934326
175,validation,181.3602600097656,138.2061157226562,52.13572311401367,35.86846542358398,154.5619812011719,99.08155822753906,0.3866531550884247,-3.826251268386841
176,training,183.5718688964844,137.3944854736328,56.88933563232422,39.72934341430664,154.0560150146484,108.4515380859375,0.377414733171463,-3.831583499908447
177,training,186.1540069580078,140.7839202880859,56.13452529907227,38.49141311645508,157.1787872314453,106.027946472168,0.3827324211597443,-3.89855170249939
178,training,184.7387847900391,138.3148193359375,58.35044479370117,40.87103652954102,155.2086639404297,111.8187103271484,0.3755213916301727,-3.783138990402222
179,test,179.6201477050781,134.3508758544922,56.37240982055664,39.21930313110352,150.7279205322266,107.8260192871094,0.3760795593261719,-3.720200300216675
180,training,185.0804443359375,140.9754943847656,55.63414001464844,37.97772598266602,157.1644287109375,104.6075820922852,0.3840797245502472,-3.857771873474121
181,test,183.2266540527344,137.9796752929688,57.21401596069336,39.31696319580078,154.7914123535156,107.5523529052734,0.378943532705307,-3.828042268753052
182,training,185.3838653564453,141.1585388183594,56.26968002319336,38.43220520019531,157.1982727050781,105.9803009033203,0.3842962682247162,-3.834948778152466
183,test,182.0296478271484,138.1225280761719,55.93712997436523,38.49833679199219,154.2930755615234,105.7376937866211,0.3817309141159058,-3.776386022567749
184,test,191.6804351806641,138.9076538085938,64.79740905761719,45.7569694519043,157.4443969726562,124.1073760986328,0.3641451895236969,-3.851246356964111
185,training,183.7501831054688,135.5463409423828,59.5745735168457,41.47610855102539,153.1770629882812,113.452522277832,0.3720742166042328,-3.755471229553223
186,training,184.7725219726562,136.6501770019531,59.71996688842773,41.96950531005859,154.0916595458984,115.0823593139648,0.3714137673377991,-3.792173624038696
187,test,184.5271759033203,140.6935272216797,56.02178955078125,38.67010116577148,156.7213592529297,107.0823440551758,0.3824479579925537,-3.825053453445435
188,training,186.2371520996094,140.9700317382812,57.55389785766602,39.41026306152344,157.5735168457031,108.1827850341797,0.3799267709255219,-3.890028953552246
189,test,188.4304656982422,141.4364318847656,61.05727005004883,41.46077346801758,158.8312530517578,113.1881484985352,0.3784503936767578,-3.921323776245117
190,training,179.7275695800781,135.7919311523438,53.28689575195312,36.29293060302734,152.6590118408203,100.2333679199219,0.3848426640033722,-3.794254779815674
191,test,173.3950500488281,131.958251953125,48.00350952148438,35.03103637695312,146.8887176513672,96.786376953125,0.3841333091259003,-3.533730506896973
192,training,180.058837890625,138.5233917236328,50.06941604614258,35.36837005615234,153.7705230712891,97.94701385498047,0.3887144923210144,-3.70759391784668
193,test,173.7675933837891,130.0922698974609,50.82012939453125,37.00092315673828,145.6189422607422,100.9729232788086,0.3778584599494934,-3.536027431488037
194,training,181.328125,136.5355072021484,55.35472106933594,39.26585006713867,152.5989074707031,107.6371841430664,0.3775820136070251,-3.679509878158569
195,test,182.2832794189453,133.829833984375,60.68938064575195,42.41290664672852,151.3108673095703,115.8145217895508,0.3698400259017944,-3.674130916595459
196,training,180.765869140625,137.297119140625,54.23538970947266,37.86678695678711,152.8461151123047,104.5911407470703,0.3822848200798035,-3.674288511276245
197,test,182.5509948730469,139.2679138183594,54.43611145019531,37.07517242431641,155.5900268554688,101.6541137695312,0.3852293789386749,-3.867475032806396
198,training,181.6586151123047,139.227294921875,48.55966567993164,35.22451019287109,154.8251037597656,98.06109619140625,0.3882273435592651,-3.713695526123047
