index,set_type,c11,c12,c44,G,B,E_VRH,nu,Cohesive_energy
19,validation,226.1868743896484,151.3603210449219,87.59033966064453,61.39736938476562,176.5465698242188,165.1661529541016,0.338452011346817,-4.325114727020264
20,training,227.5282135009766,151.6531829833984,88.53751373291016,62.25276947021484,177.2308349609375,167.1884765625,0.3381586074829102,-4.32475757598877
21,training,225.5530242919922,150.6029815673828,87.79366302490234,61.60294342041016,175.9322052001953,165.3187713623047,0.3378793895244598,-4.307162284851074
22,training,223.0712127685547,150.1378479003906,86.52533721923828,60.32877349853516,174.8233337402344,162.2585754394531,0.3387555181980133,-4.304734706878662
23,training,220.1825714111328,149.4454803466797,85.87545776367188,59.48936462402344,173.3026275634766,160.2601623535156,0.3397908210754395,-4.24409294128418
24,training,222.0068511962891,149.9561614990234,86.36711883544922,60.09192276000977,174.2711486816406,161.8319549560547,0.3395273983478546,-4.265266895294189
25,training,222.8194122314453,150.0799407958984,86.64844512939453,60.33702087402344,174.7047424316406,162.2490539550781,0.3388007879257202,-4.294207572937012
26,training,224.2584533691406,150.4002532958984,87.4170913696289,61.0173225402832,175.3557586669922,163.8795013427734,0.3379046320915222,-4.313166618347168
27,training,226.1149291992188,151.565673828125,86.31777954101562,60.7872428894043,176.6932983398438,163.6203002929688,0.3398761749267578,-4.341651439666748
28,training,218.4629974365234,148.784912109375,84.86474609375,58.79146957397461,172.3048858642578,158.4370880126953,0.3407731652259827,-4.212533950805664
29,training,218.1011810302734,148.7743682861328,84.50760650634766,58.43307113647461,172.1294250488281,157.6804809570312,0.341206967830658,-4.221236705780029
30,validation,220.6154937744141,149.3444061279297,86.00679016113281,59.61914825439453,173.4177856445312,160.6347045898438,0.3391580581665039,-4.253958225250244
31,training,221.4172515869141,149.3953552246094,86.87699890136719,60.20663070678711,173.68603515625,162.0111236572266,0.3383313715457916,-4.269689083099365
32,training,220.0314025878906,149.3965148925781,85.59596252441406,59.34778213500977,173.1928558349609,159.8218536376953,0.3399670124053955,-4.246459007263184
33,training,218.3285827636719,149.5343017578125,83.53755950927734,57.96212768554688,172.7647552490234,156.5587310791016,0.3430527150630951,-4.212791442871094
34,training,217.4368438720703,148.5840606689453,84.71532440185547,58.49226379394531,171.8571319580078,157.7305145263672,0.3411705195903778,-4.199619293212891
35,training,219.4652404785156,149.4595947265625,84.44143676757812,58.70438385009766,173.2347106933594,158.2355194091797,0.3416891396045685,-4.240957260131836
36,training,218.3671722412109,148.7933044433594,85.62665557861328,59.04860305786133,172.2347564697266,159.1585998535156,0.3400096893310547,-4.20810604095459
37,training,220.1766662597656,149.7338104248047,84.38687896728516,58.66247940063477,173.5996704101562,158.2931671142578,0.3412274122238159,-4.256309986114502
38,training,218.6924743652344,148.7341918945312,85.09684753417969,58.93169021606445,172.3330688476562,158.8039245605469,0.3402962982654572,-4.223554134368896
39,training,222.3931884765625,150.0828857421875,86.2750473022461,60.10012435913086,174.5293121337891,161.8648529052734,0.3393592238426208,-4.276649475097656
40,training,210.0182037353516,146.5053253173828,81.6494140625,55.53007888793945,168.0236206054688,150.4516754150391,0.344635397195816,-4.091131210327148
41,training,211.8201293945312,146.9342498779297,82.32811737060547,56.25900650024414,168.8667449951172,152.1642761230469,0.3435477316379547,-4.123803615570068
42,training,215.8554382324219,147.9658203125,83.36173248291016,57.55375671386719,170.9740447998047,155.3033752441406,0.3421484529972076,-4.182727813720703
43,validation,219.9088287353516,148.6608428955078,86.93132019042969,60.01709365844727,172.6795043945312,161.6094207763672,0.3382586240768433,-4.227938175201416
44,training,212.7823028564453,147.4181823730469,82.23004913330078,56.32603454589844,169.4330444335938,152.4736938476562,0.3435996472835541,-4.140682697296143
45,training,217.0875701904297,148.9444580078125,83.57472229003906,57.71498870849609,171.9170989990234,155.8749542236328,0.3425769805908203,-4.203876972198486
46,training,213.6568603515625,147.2410125732422,83.73027801513672,57.24488067626953,169.7042846679688,154.801025390625,0.3421454727649689,-4.135779857635498
47,training,211.7485198974609,147.4279632568359,80.80493927001953,55.51775741577148,169.2077484130859,150.249267578125,0.3454963564872742,-4.133320331573486
48,training,211.3462066650391,146.6339874267578,82.8031997680664,56.34219741821289,168.4660186767578,152.5399475097656,0.342799961566925,-4.111071109771729
49,training,213.2851867675781,147.35205078125,82.83216094970703,56.7602653503418,169.5678405761719,153.5650482177734,0.3430635333061218,-4.134395599365234
50,training,214.8814849853516,147.9230651855469,82.3460922241211,56.91390991210938,170.6768188476562,153.6841430664062,0.3436880707740784,-4.16666841506958
51,validation,218.6457366943359,148.6223602294922,85.12963104248047,58.99820709228516,172.2478637695312,158.9670715332031,0.3406222760677338,-4.203360557556152
52,training,216.716552734375,148.1875152587891,84.55252075195312,58.19455337524414,171.3728942871094,157.0314025878906,0.3408917486667633,-4.196579456329346
53,training,212.4761352539062,146.8063049316406,82.87093353271484,56.7271842956543,169.0435638427734,153.3271484375,0.3424727320671082,-4.131143569946289
54,training,212.8219604492188,147.2928161621094,81.57205200195312,56.02795791625977,169.4083862304688,151.7236633300781,0.343986302614212,-4.146477699279785
55,training,208.2565002441406,145.8149108886719,80.55976867675781,54.74026870727539,166.9257049560547,148.6119384765625,0.3457728624343872,-4.053427696228027
56,training,210.5809173583984,146.7509765625,81.64392852783203,55.64078521728516,168.2624969482422,150.8289489746094,0.3447124660015106,-4.094190120697021
57,training,211.5822906494141,146.5501251220703,82.94467163085938,56.54867172241211,168.5694274902344,152.9848937988281,0.3427705764770508,-4.108484745025635
58,training,211.7545318603516,146.5655975341797,82.85698699951172,56.53421020507812,168.6106872558594,153.0145111083984,0.342938244342804,-4.10771656036377
59,validation,202.9024658203125,144.4266815185547,78.06565856933594,52.49447631835938,164.254638671875,142.8843383789062,0.3485852181911469,-3.986542940139771
60,training,210.9568023681641,147.0626831054688,81.40873718261719,55.51346969604492,168.7718200683594,150.4960784912109,0.3448834121227264,-4.110059261322021
61,training,209.3807830810547,146.1651306152344,81.35397338867188,55.28324508666992,167.5869445800781,149.9094696044922,0.3444176018238068,-4.095323085784912
62,training,210.5128784179688,146.8263702392578,81.2889404296875,55.41217803955078,168.4264984130859,150.1683197021484,0.3450019061565399,-4.104182720184326
63,training,205.3058624267578,144.5257873535156,80.38162994384766,54.15548706054688,165.0850677490234,147.0134124755859,0.3455061614513397,-4.014547348022461
64,training,211.999267578125,146.8260192871094,82.5989990234375,56.49677276611328,168.8526306152344,152.9143981933594,0.3434250950813293,-4.106947422027588
65,training,208.7542572021484,145.4008941650391,82.24420166015625,55.74912261962891,166.8107147216797,150.9733734130859,0.3434038162231445,-4.059147357940674
66,training,207.1571197509766,145.3256378173828,80.54910278320312,54.60293197631836,166.2189178466797,148.0012664794922,0.345251053571701,-4.051297187805176
67,training,214.7802276611328,147.8127593994141,83.4839859008789,57.35977554321289,170.4218139648438,155.0093536376953,0.3421191275119781,-4.16539478302002
68,training,206.6426544189453,145.5534362792969,79.9028549194336,54.07779312133789,166.2681427001953,146.7963409423828,0.3466029167175293,-4.040135860443115
69,training,207.6375122070312,146.1563873291016,79.44881439208984,53.96644973754883,166.9916229248047,146.6539764404297,0.3472873270511627,-4.063518047332764
70,training,205.4445343017578,145.3441772460938,78.43572998046875,53.23143005371094,165.6468963623047,144.6441497802734,0.3481298387050629,-4.023252010345459
71,training,207.4072875976562,145.3361511230469,80.92021942138672,54.75600814819336,166.3325347900391,148.5716552734375,0.3449691534042358,-4.046495914459229
72,training,204.4747467041016,144.3749694824219,79.4405517578125,53.5314826965332,164.6887512207031,145.503173828125,0.3462579250335693,-4.012150764465332
73,training,204.6664428710938,144.2913665771484,79.89476013183594,53.82233428955078,164.7632293701172,146.2401733398438,0.345914214849472,-4.000757217407227
74,training,204.3531188964844,144.9789123535156,77.75264739990234,52.73615264892578,165.1529998779297,143.2763824462891,0.3490701615810394,-4.010821342468262
75,training,206.6891326904297,145.6517791748047,79.4029541015625,53.93456649780273,166.2784729003906,146.4588165283203,0.3471679389476776,-4.03449010848999
76,training,201.9604644775391,144.2667999267578,77.03539276123047,51.81734848022461,163.7534790039062,141.1537933349609,0.3496245145797729,-3.980707168579102
77,training,204.8659515380859,144.5686950683594,79.88226318359375,53.89009475708008,165.0037994384766,146.2483520507812,0.3464668989181519,-3.996516942977905
78,training,202.2451324462891,144.0612030029297,77.65758514404297,52.26964950561523,163.7238922119141,142.2843933105469,0.3489274680614471,-3.971675634384155
79,training,206.6796875,145.16162109375,80.21102142333984,54.31441879272461,166.0393218994141,147.3513488769531,0.345530241727829,-4.047738075256348
80,training,200.9841461181641,143.9123229980469,76.62617492675781,51.43994522094727,163.2746276855469,140.1375885009766,0.3503054678440094,-3.958187580108643
81,training,208.25439453125,146.5433502197266,78.543701171875,53.76748275756836,167.4156036376953,146.0254974365234,0.3483569622039795,-4.068528175354004
82,training,203.9921722412109,144.2490386962891,79.2350845336914,53.38587951660156,164.4924926757812,144.9695281982422,0.3465875387191772,-4.006521701812744
83,training,201.4803619384766,144.0523376464844,76.76627349853516,51.60974884033203,163.4960174560547,140.6041259765625,0.3499909043312073,-3.968034029006958
84,training,197.6431121826172,141.9622802734375,76.54759216308594,51.03818893432617,160.7819671630859,139.2222595214844,0.3497886061668396,-3.880928754806519
85,training,199.171630859375,142.8097839355469,76.57958984375,51.23097610473633,161.8286895751953,139.7621154785156,0.3500611186027527,-3.911646366119385
86,validation,205.7007904052734,144.3712158203125,80.37020111083984,54.34061813354492,165.1050109863281,147.3576812744141,0.3450393974781036,-4.025362968444824
87,training,201.7306060791016,144.0265197753906,76.71875762939453,51.79886245727539,163.5164184570312,141.0141448974609,0.3498788177967072,-3.962881803512573
88,training,205.2535400390625,144.38671875,80.0481185913086,54.08520126342773,165.0118103027344,146.8163757324219,0.3456563353538513,-4.00483512878418
89,training,203.5344848632812,144.1757659912109,78.49392700195312,53.03730010986328,164.2245025634766,144.2250213623047,0.3476259112358093,-3.974751472473145
90,training,201.1860656738281,143.7223968505859,76.99961853027344,51.74387741088867,163.1860809326172,140.9248809814453,0.3496073484420776,-3.962754249572754
91,training,199.8302764892578,142.9697723388672,77.44318389892578,51.7242317199707,162.1646881103516,140.9624633789062,0.3489722311496735,-3.928428649902344
92,training,200.4422607421875,142.7464447021484,77.75214385986328,52.15005493164062,162.2518920898438,141.9352874755859,0.3477501571178436,-3.940591335296631
93,training,199.5130310058594,142.4884643554688,77.64649963378906,51.85151672363281,161.7750549316406,141.2863006591797,0.3481531143188477,-3.92375659942627
94,training,203.5562133789062,144.3715972900391,78.9366455078125,53.02223587036133,164.3954162597656,144.2906646728516,0.3474602699279785,-3.985614538192749
95,training,198.2584838867188,141.9340209960938,76.36973571777344,51.14334869384766,160.9648590087891,139.4683227539062,0.3494653701782227,-3.902250051498413
96,training,195.2523651123047,140.6246948242188,75.33808898925781,50.18818664550781,159.0938568115234,137.0318756103516,0.3504547774791718,-3.845076322555542
97,validation,196.835693359375,141.8734588623047,75.17169189453125,50.16579818725586,160.4381408691406,136.9980010986328,0.351411908864975,-3.882068634033203
98,training,195.1112823486328,140.9889984130859,74.41118621826172,49.60501098632812,159.2812652587891,135.6128997802734,0.3519822061061859,-3.847677707672119
99,training,199.1185150146484,142.3580474853516,77.03939819335938,51.57070159912109,161.5081329345703,140.5198669433594,0.3490358889102936,-3.908527374267578
100,training,195.6838684082031,141.0386199951172,75.6646499633789,50.3316535949707,159.421875,137.4259948730469,0.3506532907485962,-3.842564344406128
101,training,195.7515869140625,141.2935791015625,75.07994079589844,50.01081848144531,159.6034393310547,136.5323028564453,0.3513698577880859,-3.858233690261841
102,training,197.9017486572266,141.6147308349609,76.98355865478516,51.38254165649414,160.6513214111328,140.1300811767578,0.348787784576416,-3.885240316390991
103,training,201.2321624755859,143.3485412597656,76.97709655761719,51.87717056274414,162.8913726806641,141.1071319580078,0.348912239074707,-3.971328020095825
104,training,196.5491638183594,141.5564422607422,75.5430908203125,50.34779357910156,160.0610046386719,137.4437866210938,0.350826770067215,-3.872050523757935
105,training,193.3414001464844,140.1584625244141,73.41059112548828,48.9134407043457,158.0511016845703,133.7762603759766,0.3529472351074219,-3.818061590194702
106,training,194.3292846679688,139.4998931884766,75.25975799560547,50.16459274291992,158.02978515625,136.9142608642578,0.3495607674121857,-3.829158306121826
107,training,192.6918029785156,140.1250610351562,72.60005950927734,48.35209274291992,157.7753448486328,132.3400726318359,0.3542478680610657,-3.807504653930664
108,training,193.6383972167969,140.2707672119141,73.91835021972656,49.20188140869141,158.1964874267578,134.5414276123047,0.3524133265018463,-3.818325519561768
109,validation,194.0589294433594,140.3898315429688,74.13713073730469,49.35942459106445,158.4197692871094,134.8305969238281,0.3522354662418365,-3.826424837112427
110,validation,191.0698547363281,138.8004302978516,72.28990173339844,48.1785888671875,156.3266296386719,131.7391815185547,0.3537890315055847,-3.77173113822937
111,training,192.2344512939453,139.2352142333984,73.09032440185547,48.75831604003906,157.0179595947266,133.2438049316406,0.3528550267219543,-3.788850545883179
112,training,191.632568359375,138.6930084228516,73.11396026611328,48.74766159057617,156.4868011474609,133.2229461669922,0.3524757325649261,-3.778628587722778
113,validation,190.0182647705078,137.7436370849609,72.2560806274414,48.18823623657227,155.2431030273438,131.7422790527344,0.3530130386352539,-3.747076749801636
114,training,189.1459045410156,137.7181091308594,70.60051727294922,47.24990844726562,155.0076293945312,129.2749328613281,0.3555658161640167,-3.721967220306396
115,training,187.8563995361328,137.0892486572266,70.163330078125,46.91232681274414,154.0452728271484,128.4329223632812,0.3557394742965698,-3.702993154525757
116,training,188.8475646972656,137.0217437744141,71.44991302490234,47.70656585693359,154.3929748535156,130.3943328857422,0.3537302911281586,-3.721954107284546
117,training,193.8760833740234,140.0112762451172,73.91512298583984,49.34146118164062,158.0961151123047,134.7766571044922,0.3521853387355804,-3.81939959526062
118,training,191.6077270507812,138.5235900878906,72.93948364257812,48.7283935546875,156.3361206054688,133.021728515625,0.3524791896343231,-3.776421070098877
119,training,188.0495147705078,136.7308807373047,70.88327026367188,47.33420944213867,153.911376953125,129.5103302001953,0.3544141948223114,-3.709614992141724
120,training,189.6190643310547,137.3019256591797,72.09227752685547,48.15282821655273,154.8095245361328,131.5031280517578,0.3530537188053131,-3.731780767440796
121,training,185.3719177246094,135.2783508300781,68.41426086425781,45.89828491210938,151.9816741943359,125.6758880615234,0.3569613099098206,-3.657939910888672
122,training,183.9634857177734,134.4577789306641,67.42554473876953,45.32450866699219,150.9430389404297,124.1506958007812,0.3577912747859955,-3.626060485839844
123,training,235.5824127197266,153.4251708984375,91.73985290527344,65.33770751953125,180.9286499023438,174.8926391601562,0.3347590565681458,-4.44027042388916
124,training,229.111328125,153.96484375,82.80757904052734,59.2331657409668,179.4556732177734,159.9321136474609,0.3449248075485229,-4.435585021972656
125,training,229.2066802978516,155.1678466796875,81.7050552368164,58.30422973632812,180.1819763183594,158.1491851806641,0.3478150069713593,-4.434962272644043
126,training,217.0533447265625,152.595947265625,75.37606048583984,52.75328826904297,174.4028930664062,144.0976257324219,0.3560160100460052,-4.265761852264404
127,training,220.3869171142578,153.2283935546875,77.0916519165039,54.24001693725586,175.7022094726562,147.7884368896484,0.3537581861019135,-4.31812047958374
128,training,220.3998870849609,153.2364196777344,77.09382629394531,54.24224090576172,175.7127075195312,147.7969055175781,0.3537608683109283,-4.31829309463501
129,training,223.4202880859375,157.9354400634766,74.64059448242188,52.67558670043945,180.1404418945312,144.2766265869141,0.3606854975223541,-4.363544940948486
130,training,220.9639739990234,154.8488464355469,75.29942321777344,53.07184982299805,177.0220489501953,145.0585479736328,0.3562884628772736,-4.377046585083008
131,training,216.1619110107422,153.6429901123047,72.94037628173828,51.02615356445312,174.4985504150391,139.6961212158203,0.3592576384544373,-4.310187816619873
132,training,214.2265472412109,154.5413513183594,71.31648254394531,49.45193099975586,174.7070159912109,136.1581420898438,0.3639415800571442,-4.264794826507568
133,validation,216.2740173339844,152.2791442871094,74.93606567382812,52.43155670166016,173.8972778320312,143.0925750732422,0.3561773300170898,-4.267642498016357
134,training,207.3315277099609,151.2955932617188,68.64115142822266,47.13879776000977,170.0325469970703,129.9449920654297,0.3658035695552826,-4.156147480010986
135,training,209.9042510986328,151.3681793212891,70.97052764892578,48.9965705871582,171.0466918945312,134.7284851074219,0.3622392416000366,-4.186845302581787
136,validation,209.7861175537109,151.4828033447266,70.07051086425781,48.55089950561523,171.0683898925781,133.2433929443359,0.3637146651744843,-4.181076526641846
137,training,216.6082916259766,154.1221923828125,73.84832763671875,51.53928756713867,175.1247711181641,141.3477630615234,0.3593257367610931,-4.289124011993408
138,training,220.14599609375,156.2454223632812,73.62710571289062,51.75825119018555,177.8030700683594,141.6438903808594,0.3602918982505798,-4.356607437133789
139,training,203.841796875,150.8796844482422,64.9634780883789,44.72035598754883,168.7654418945312,123.4659881591797,0.3711744546890259,-4.116097927093506
140,training,204.2055053710938,153.7341766357422,63.6887092590332,43.45023727416992,170.9228210449219,120.8527908325195,0.3755605220794678,-4.115889072418213
141,validation,202.5593566894531,151.2565002441406,64.847900390625,44.16039657592773,168.6233825683594,122.5528793334961,0.37262824177742,-4.065662384033203
142,training,210.6251678466797,154.7002716064453,68.22311401367188,47.04987716674805,173.7239227294922,130.3007507324219,0.3687660694122314,-4.216346740722656
143,training,208.5150451660156,155.3390655517578,65.99729919433594,45.21237945556641,173.4365692138672,125.7398071289062,0.3728153705596924,-4.164212226867676
144,training,205.1953277587891,151.5472717285156,66.76153564453125,45.68595123291016,169.5007019042969,126.0357055664062,0.3691731691360474,-4.116810321807861
145,training,201.9689025878906,148.8123168945312,66.38520812988281,45.50573348999023,166.8505554199219,125.5048599243164,0.3682329952716827,-4.034198760986328
146,training,203.8927307128906,152.38720703125,64.63475799560547,44.19841766357422,169.9764556884766,122.7007522583008,0.3731092512607574,-4.095777034759521
147,training,206.0032958984375,151.4315185546875,68.59209442138672,46.82160568237305,169.6927490234375,129.1947479248047,0.36725053191185,-4.104166984558105
148,training,202.6652374267578,150.4679107666016,66.28575897216797,45.12151336669922,168.0129699707031,124.6248779296875,0.3706080615520477,-4.039218425750732
149,training,198.1334838867188,149.7136383056641,62.19816589355469,42.15460205078125,166.0486145019531,117.1502304077148,0.3756707906723022,-4.022311210632324
150,training,194.9904327392578,147.163818359375,60.14406585693359,40.92741394042969,163.2908477783203,113.9984970092773,0.3773387968540192,-3.938651084899902
151,training,201.9756622314453,151.34814453125,64.77567291259766,43.96350479125977,168.3835144042969,122.1644058227539,0.3734079897403717,-4.039945602416992
152,training,194.951416015625,149.8502807617188,59.54676055908203,39.77647399902344,165.0757141113281,111.6011047363281,0.3820775151252747,-3.946292877197266
153,training,195.4668884277344,149.9753723144531,58.56210327148438,39.43292236328125,165.3417205810547,110.7027587890625,0.3824620544910431,-3.980647563934326
154,training,196.6272277832031,147.4219665527344,63.9874267578125,43.23113632202148,164.1316070556641,119.7077560424805,0.3715914487838745,-3.967297554016113
155,training,200.0615539550781,149.4054718017578,63.97269821166992,43.49797821044922,166.5940856933594,120.6327590942383,0.373217761516571,-4.013643741607666
156,training,197.0036773681641,148.2642974853516,62.47291946411133,42.34079742431641,164.7255401611328,117.4859466552734,0.375649094581604,-3.947447538375854
157,validation,197.8308868408203,149.7826690673828,60.21110916137695,41.03562545776367,166.0583190917969,114.6038818359375,0.3790287971496582,-3.998217344284058
158,training,198.366455078125,149.1228790283203,62.56865692138672,42.42964553833008,165.8384094238281,117.9705581665039,0.3754363656044006,-4.002529621124268
159,training,193.6453094482422,146.2702941894531,61.41542053222656,41.53282165527344,162.36181640625,115.1588439941406,0.3748988211154938,-3.907373428344727
160,training,191.6300048828125,148.9386749267578,55.92111587524414,37.30657577514648,163.5393676757812,105.0371398925781,0.3873963057994843,-3.89989709854126
161,training,194.1202392578125,149.1052551269531,58.84664535522461,39.50368881225586,164.5328063964844,110.689811706543,0.380733996629715,-3.975549459457397
162,training,197.8898315429688,149.8778839111328,62.01418685913086,41.96649551391602,166.1388549804688,116.6406631469727,0.3766890168190002,-3.967983484268188
163,training,188.41796875,143.8177337646484,57.61820220947266,39.09311294555664,158.8366241455078,109.1331939697266,0.3794226050376892,-3.80401086807251
164,training,200.5431213378906,150.8973846435547,63.75755310058594,43.35169982910156,167.7308807373047,120.4141235351562,0.3742440938949585,-4.021533012390137
165,training,201.1338653564453,151.8680114746094,63.00803756713867,42.71718597412109,168.5528564453125,118.8007965087891,0.3762785792350769,-4.02427339553833
166,training,192.4563903808594,147.4452819824219,59.13975524902344,39.81046676635742,162.6869964599609,110.9810791015625,0.3800911009311676,-3.885964632034302
167,training,192.1511688232422,153.6402435302734,50.65427780151367,33.97733306884766,166.9770202636719,96.14311981201172,0.3975950479507446,-3.935012102127075
168,training,198.5797729492188,152.9032287597656,59.23826217651367,40.01107025146484,168.6553344726562,112.3598251342773,0.3822949826717377,-4.032684326171875
169,training,189.4477386474609,145.3863525390625,56.73576354980469,38.42350006103516,160.3903198242188,107.3254776000977,0.3820044100284576,-3.842249631881714
170,training,192.4172058105469,145.9606018066406,60.22622680664062,40.70759201049805,161.6106414794922,113.1308364868164,0.377093493938446,-3.86967945098877
171,training,192.2652740478516,146.7797698974609,59.0787467956543,39.73686218261719,162.2903594970703,111.3113479614258,0.3793308436870575,-3.908281087875366
172,training,194.0691528320312,149.5912017822266,58.15612030029297,38.906982421875,164.6744232177734,109.3813858032227,0.3831115961074829,-3.930185556411743
173,training,197.6184234619141,150.2357025146484,60.70274353027344,40.98179244995117,166.3545227050781,114.4491348266602,0.3788894712924957,-3.992195606231689
174,training,189.6803588867188,146.9748077392578,55.13425064086914,37.19561767578125,161.2674255371094,104.2413635253906,0.3867003917694092,-3.851505041122437
175,training,193.0599975585938,151.2818450927734,54.69887542724609,36.77560043334961,165.471435546875,103.3687973022461,0.3896278440952301,-3.914544343948364
176,training,187.7076568603516,145.9042358398438,55.11177444458008,36.89622116088867,160.1162261962891,103.7889785766602,0.3868485689163208,-3.801543951034546
177,training,189.8031921386719,148.9584045410156,53.6082878112793,36.15184783935547,162.9660034179688,101.4462280273438,0.3901749551296234,-3.851460456848145
178,training,186.5235290527344,145.4756469726562,53.5434684753418,35.97616958618164,159.2456207275391,100.9208526611328,0.3889451622962952,-3.765844106674194
179,training,185.0933532714844,142.9778289794922,54.53121185302734,36.837158203125,157.1966552734375,102.9878387451172,0.384716272354126,-3.741879224777222
180,training,188.9104156494141,147.5286407470703,53.57444763183594,36.18276596069336,161.4883117675781,101.754035949707,0.3884956836700439,-3.857268810272217
181,training,191.0019836425781,149.78076171875,54.38325119018555,36.24026107788086,163.8645935058594,102.0386047363281,0.3903635144233704,-3.89846134185791
182,training,183.9790496826172,145.7587127685547,51.41765594482422,34.40395355224609,158.7673187255859,97.05318450927734,0.3922965228557587,-3.755764484405518
183,training,184.9828186035156,145.0055084228516,52.22845458984375,35.00283432006836,158.498291015625,98.51402282714844,0.3903341889381409,-3.778150081634521
184,training,187.5832366943359,143.3719482421875,56.73933410644531,38.5462532043457,158.3428344726562,107.4854583740234,0.3807420134544373,-3.779848575592041
185,training,189.5585021972656,147.3386535644531,54.33230590820312,36.56192779541016,161.6057586669922,102.8305358886719,0.3884632587432861,-3.841657400131226
186,training,188.6642913818359,145.9215087890625,56.30293655395508,37.8216438293457,160.4691772460938,105.6372756958008,0.3839989006519318,-3.807039260864258
187,training,192.3981170654297,148.5538787841797,58.72343444824219,39.14427947998047,163.4963989257812,109.4856643676758,0.3813852965831757,-3.906337261199951
188,training,188.6195373535156,147.9847717285156,53.65955352783203,36.05282211303711,161.6316223144531,101.2216033935547,0.3897622525691986,-3.828750371932983
189,training,192.7833404541016,149.8917999267578,55.61112594604492,37.43636703491211,164.5367431640625,105.0390243530273,0.3866698741912842,-3.937404155731201
190,training,184.8849029541016,146.0413360595703,50.42561721801758,33.93936538696289,159.2422485351562,95.48429870605469,0.3927823603153229,-3.791612386703491
191,training,183.3249969482422,145.6112213134766,48.85947036743164,33.22157669067383,158.4023590087891,93.96430206298828,0.3950093388557434,-3.702066898345947
192,training,192.77099609375,147.9947204589844,58.09433746337891,39.06784820556641,163.0419006347656,109.3966674804688,0.3830569982528687,-3.873689889907837
193,validation,180.4322662353516,143.4119720458984,47.8953971862793,32.5863151550293,156.0009155273438,92.33861541748047,0.3947996497154236,-3.658515453338623
194,training,177.4284820556641,141.1244049072266,47.57915878295898,32.43082427978516,153.3193359375,91.6214828491211,0.3939794898033142,-3.586487770080566
195,training,185.4840698242188,147.7564239501953,49.93716812133789,33.46201324462891,160.5065307617188,94.4331283569336,0.3971282243728638,-3.757856607437134
196,training,184.2316284179688,144.7285919189453,51.48645782470703,34.64325332641602,157.9992523193359,97.49887084960938,0.3916253447532654,-3.732489109039307
197,training,179.3061981201172,144.6699523925781,46.27234649658203,31.0582447052002,156.3728179931641,87.68104553222656,0.4009595513343811,-3.659727334976196
198,training,189.6171722412109,148.8931427001953,52.85194778442383,35.97883224487305,162.6367034912109,100.7857437133789,0.390714168548584,-3.795696496963501
