index,set_type,c11,c12,c44,G,B,E_VRH,nu,Cohesive_energy
21,training,235.8928833007812,148.2714385986328,109.6324157714844,76.03335571289062,177.5130920410156,199.1597137451172,0.3122518658638,-4.457441806793213
22,test,232.4937896728516,147.6138153076172,108.8064575195312,74.65251159667969,175.9780883789062,195.8083038330078,0.3127120435237885,-4.404563426971436
23,training,233.6038208007812,148.4316864013672,110.7413558959961,75.69113159179688,176.7067260742188,198.4764099121094,0.3116738200187683,-4.400426864624023
24,training,233.0534362792969,147.7391510009766,109.7874755859375,75.29182434082031,176.0687255859375,197.3679351806641,0.3118887841701508,-4.4138503074646
25,test,233.9943542480469,147.8334503173828,109.8651809692383,75.60296630859375,176.5310974121094,198.0720825195312,0.3110722303390503,-4.418357372283936
26,training,233.0932922363281,146.9957580566406,111.0270385742188,76.07579803466797,175.7171630859375,199.0253753662109,0.3096366226673126,-4.413349151611328
27,training,235.2924041748047,147.6263885498047,112.1610870361328,77.14112854003906,176.7756195068359,201.7158660888672,0.3090656995773315,-4.442277431488037
28,training,228.1873474121094,146.3829956054688,107.4853439331055,73.1134262084961,173.7733612060547,192.1147308349609,0.3145507872104645,-4.330491065979004
29,training,226.8111572265625,145.7247467041016,108.0517578125,73.03801727294922,172.5465393066406,191.8968963623047,0.3138775229454041,-4.286267280578613
30,training,227.3143768310547,146.2873840332031,106.6131896972656,72.3655014038086,173.3365631103516,190.2897338867188,0.3157180547714233,-4.333563327789307
31,training,228.925537109375,146.7943115234375,109.2416915893555,73.99118041992188,174.0509490966797,194.3193511962891,0.3129156529903412,-4.314865589141846
32,training,227.5914001464844,145.8715362548828,108.7864379882812,73.73676300048828,173.1865234375,193.4450073242188,0.3127481937408447,-4.322304248809814
33,training,225.8465270996094,144.7021026611328,107.1830596923828,72.51155090332031,171.9765472412109,190.7340545654297,0.3137696087360382,-4.310026168823242
34,training,227.0608062744141,145.9739379882812,107.8040237426758,72.86063385009766,172.9018402099609,191.5045623779297,0.3141620755195618,-4.295516490936279
35,training,227.1210021972656,144.7077484130859,107.380989074707,73.10189819335938,172.2728118896484,191.9697570800781,0.313152551651001,-4.325791358947754
36,training,227.0326538085938,145.2785186767578,108.7355499267578,73.64745330810547,172.6049652099609,193.0696105957031,0.312371701002121,-4.30669116973877
37,training,228.4402465820312,146.5043640136719,104.6301651000977,71.68080139160156,173.8643341064453,188.7285766601562,0.3168835341930389,-4.379461765289307
38,training,228.450927734375,145.8335876464844,109.0438842773438,74.09597778320312,173.4583282470703,194.2938079833984,0.3120004832744598,-4.325222969055176
39,test,227.0990142822266,146.5058898925781,105.1830596923828,71.63256072998047,173.5939788818359,188.7053833007812,0.3169926106929779,-4.342760562896729
40,validation,220.8378753662109,143.8814392089844,104.8071746826172,70.03759765625,169.4403228759766,184.6541900634766,0.3173185288906097,-4.218551635742188
41,training,219.7176818847656,143.3820953369141,104.979133605957,69.99870300292969,168.8562774658203,184.5398101806641,0.3169873654842377,-4.200936317443848
42,training,227.2270050048828,145.51611328125,106.9643402099609,72.77920532226562,172.9964752197266,191.3007659912109,0.3143959641456604,-4.314149856567383
43,test,230.445556640625,146.1951599121094,110.6087417602539,75.28972625732422,174.0848846435547,197.4744262695312,0.3108031749725342,-4.34217357635498
44,training,223.8745574951172,145.1646423339844,106.1248245239258,71.43860626220703,171.4173889160156,188.0426330566406,0.316131055355072,-4.255845546722412
45,training,223.3764038085938,143.8548126220703,106.7507476806641,71.84813690185547,170.5622863769531,189.0131225585938,0.3139265179634094,-4.274694919586182
46,test,218.1755065917969,142.9549255371094,102.759521484375,68.49532318115234,167.9773254394531,181.082275390625,0.3198305070400238,-4.163458824157715
47,training,224.2017364501953,144.1069488525391,107.18896484375,72.24537658691406,170.9123229980469,189.7037963867188,0.313148021697998,-4.280313014984131
48,training,225.2856292724609,145.5268859863281,107.1440353393555,72.25527954101562,172.1559143066406,189.8916778564453,0.3146470785140991,-4.285665988922119
49,training,220.6368255615234,143.4836883544922,105.0189666748047,70.37296295166016,169.3066711425781,185.3058013916016,0.316581130027771,-4.219035625457764
50,training,222.3566589355469,143.6687927246094,104.3824081420898,70.55859375,170.322998046875,185.8476867675781,0.3166487812995911,-4.251451015472412
51,training,224.3899841308594,144.4462738037109,105.6818771362305,71.65612030029297,171.4423522949219,188.5034790039062,0.3155500888824463,-4.274947166442871
52,validation,222.2534637451172,144.8318023681641,103.6090240478516,69.75281524658203,170.822021484375,184.0597381591797,0.3190327882766724,-4.249179363250732
53,test,222.0501861572266,144.1584167480469,105.745491027832,70.91876983642578,170.1282806396484,186.8351440429688,0.3162566721439362,-4.227963447570801
54,test,222.1078948974609,144.8460845947266,102.4597015380859,69.1530990600586,170.759521484375,182.7160949707031,0.3203103542327881,-4.268375396728516
55,training,218.5798645019531,143.4203796386719,102.3516845703125,68.48265838623047,168.4299468994141,180.7886199951172,0.3200128674507141,-4.175066471099854
56,test,222.5369415283203,144.9079437255859,104.3955230712891,70.2094955444336,170.7153930664062,185.0671844482422,0.3177441656589508,-4.238551139831543
57,training,217.4421997070312,141.7285308837891,104.4113311767578,69.58332061767578,167.0852355957031,183.2102355957031,0.3160389959812164,-4.165956497192383
58,training,219.9958190917969,142.9600219726562,104.5856552124023,69.92650604248047,168.6061401367188,184.5307464599609,0.3168075680732727,-4.209063053131104
59,training,215.9347686767578,142.1803283691406,102.8421630859375,68.11735534667969,166.567138671875,179.8462677001953,0.3189499378204346,-4.129096984863281
60,test,218.4449768066406,143.1969451904297,101.839485168457,68.1051254272461,168.2436828613281,180.1205749511719,0.3201011717319489,-4.195747852325439
61,test,218.221923828125,142.9726409912109,103.6435699462891,68.99967956542969,167.9480438232422,182.007568359375,0.3183149099349976,-4.17799711227417
62,training,218.5429992675781,143.0587310791016,104.1956481933594,69.36602020263672,168.1506652832031,182.8976898193359,0.3180137276649475,-4.172873973846436
63,training,211.5456085205078,141.6771392822266,99.00984954833984,65.17178344726562,164.8713073730469,172.6954803466797,0.3246088027954102,-4.071138858795166
64,training,219.0004577636719,142.6998138427734,104.1614990234375,69.65760803222656,168.1066436767578,183.7208404541016,0.3169501423835754,-4.186501026153564
65,training,213.7075958251953,142.0105743408203,100.5628128051758,66.41983795166016,165.7381744384766,175.8064422607422,0.3223966956138611,-4.090218544006348
66,test,218.4752044677734,142.5212707519531,104.4702606201172,69.72769165039062,167.8157958984375,183.6418762207031,0.3161400854587555,-4.169027805328369
67,training,217.1764373779297,142.3265533447266,102.916618347168,68.58186340332031,167.3375091552734,181.0223541259766,0.3187098503112793,-4.174317836761475
68,test,218.3902435302734,143.1705627441406,103.2343826293945,68.7718734741211,168.1436309814453,181.4330749511719,0.3189623355865479,-4.184374809265137
69,training,213.2209777832031,141.0145263671875,99.9136734008789,66.202392578125,165.0490875244141,175.332763671875,0.3218295574188232,-4.132524490356445
70,training,211.4310150146484,140.8487396240234,100.6233139038086,66.21440124511719,164.5264587402344,175.0117492675781,0.3214080333709717,-4.075454711914062
71,training,211.2174530029297,141.1744384765625,98.66346740722656,65.09619903564453,164.4691619873047,172.5818176269531,0.3243478238582611,-4.065770626068115
72,training,210.6489105224609,141.0498657226562,99.2970199584961,65.24307250976562,164.1469879150391,172.8173522949219,0.3237323760986328,-4.043550968170166
73,training,213.8432922363281,141.4762573242188,101.7269973754883,67.25274658203125,165.5881500244141,177.5046081542969,0.3199208378791809,-4.102189540863037
74,training,210.7735595703125,139.5624542236328,101.4282608032227,66.74713897705078,163.4640197753906,176.0810394287109,0.3193356692790985,-4.062541484832764
75,training,213.9492492675781,140.3446197509766,103.3264007568359,68.50611877441406,164.9800109863281,180.3809814453125,0.3167504370212555,-4.109708786010742
76,training,212.5211334228516,141.8328094482422,99.548583984375,65.72035217285156,165.2860717773438,173.7162017822266,0.3232392072677612,-4.087234020233154
77,test,210.3136901855469,140.1815948486328,100.1028366088867,65.7674331665039,163.5430908203125,173.8960266113281,0.321757584810257,-4.052413940429688
78,validation,209.3138275146484,140.3746643066406,99.18157958984375,64.9434585571289,163.32177734375,171.9084167480469,0.323234885931015,-4.028356552124023
79,training,211.9415740966797,140.6554565429688,100.8691482543945,66.59941864013672,164.3941192626953,175.9143371582031,0.3211228847503662,-4.078123569488525
80,test,209.7252655029297,140.80322265625,97.56327819824219,64.15911102294922,163.6929321289062,170.2977752685547,0.3253998160362244,-4.051772594451904
81,training,211.3307342529297,140.4173431396484,100.0731430053711,65.99102020263672,164.1725616455078,174.4563446044922,0.32201287150383,-4.095268249511719
82,training,213.3791809082031,141.2359771728516,101.92236328125,67.28597259521484,165.3158111572266,177.6248626708984,0.3195736110210419,-4.092931270599365
83,training,209.0626525878906,140.7729187011719,97.57398223876953,64.07349395751953,163.4741363525391,169.6428527832031,0.3254058957099915,-4.035330295562744
84,training,202.4668273925781,137.8937683105469,95.07931518554688,61.68750762939453,159.2935638427734,163.9155426025391,0.3271423280239105,-3.928530216217041
85,training,205.1075592041016,138.3239440917969,97.6382827758789,63.56671142578125,160.3956298828125,168.5625610351562,0.3240025639533997,-3.964149236679077
86,training,206.0473480224609,137.5807952880859,98.31256866455078,64.38613891601562,160.2460174560547,170.3743438720703,0.3218323290348053,-3.98631739616394
87,training,209.0638122558594,138.8096618652344,101.5486831665039,66.5729751586914,162.2994079589844,175.6017608642578,0.3187488317489624,-4.027457237243652
88,training,206.0179748535156,138.8267059326172,96.55432891845703,63.22739410400391,161.1635589599609,167.9414825439453,0.3256927132606506,-3.986505031585693
89,training,206.5557098388672,138.6607971191406,97.37808990478516,63.99847030639648,161.3661499023438,169.6270751953125,0.3239890933036804,-4.006455898284912
90,training,207.0066833496094,139.0938873291016,97.84521484375,63.9875602722168,161.6478271484375,169.5257263183594,0.3240703940391541,-4.008069038391113
91,training,206.1849975585938,138.8444366455078,97.4979248046875,63.78583526611328,161.0898590087891,168.9137878417969,0.3242977261543274,-3.984315633773804
92,training,205.3131713867188,138.3241882324219,97.70294952392578,63.79318237304688,160.6986083984375,168.8828582763672,0.3235267996788025,-3.979582071304321
93,training,208.9934234619141,140.2851257324219,97.93936920166016,64.40381622314453,163.1027679443359,170.5735321044922,0.3241298794746399,-4.034226417541504
94,training,208.8705139160156,140.2731170654297,97.26299285888672,64.05009460449219,163.0945892333984,169.5113372802734,0.3248704075813293,-4.041699409484863
95,training,200.5641021728516,136.4934692382812,94.73147583007812,61.53611755371094,157.6089782714844,163.3126068115234,0.3264813125133514,-3.886926174163818
96,training,201.4389038085938,136.5218505859375,95.29143524169922,62.08749389648438,157.9369506835938,164.5806427001953,0.3246928155422211,-3.905855178833008
97,validation,200.3504180908203,137.0998382568359,93.71966552734375,60.80135726928711,157.9094543457031,161.4891052246094,0.3280085623264313,-3.893294095993042
98,training,199.3221282958984,135.8173217773438,94.42723846435547,61.28029632568359,156.8158874511719,162.4875335693359,0.325817734003067,-3.877102613449097
99,test,205.3163452148438,137.5855865478516,98.15168762207031,64.12464904785156,159.9769287109375,169.8230743408203,0.3223749399185181,-3.964591979980469
100,training,202.0997467041016,137.0739288330078,94.74169921875,61.76746368408203,158.5116882324219,163.8965454101562,0.326159656047821,-3.926291227340698
101,training,199.0758056640625,136.4574432373047,93.33050537109375,60.47439193725586,157.0114440917969,160.8253479003906,0.3282949328422546,-3.87061619758606
102,test,199.6728515625,135.8777008056641,94.42167663574219,61.30132675170898,156.8216400146484,162.8071441650391,0.3261650204658508,-3.873293399810791
103,training,202.3084106445312,136.8967437744141,95.66886901855469,62.36069869995117,158.5298919677734,165.2994079589844,0.3252385258674622,-3.936527967453003
104,training,202.2574768066406,137.1384124755859,95.69888305664062,62.23407745361328,158.6522064208984,165.1826782226562,0.3256058990955353,-3.933063507080078
105,training,197.5220947265625,135.4447937011719,93.23222351074219,60.29764556884766,155.940185546875,160.2086181640625,0.3273420631885529,-3.846297740936279
106,test,197.7158660888672,133.8648834228516,94.45220184326172,61.39336013793945,155.0199584960938,162.7572021484375,0.3238440155982971,-3.843667030334473
107,training,196.6112060546875,134.952880859375,91.3878402709961,59.38463592529297,155.1833343505859,157.8188018798828,0.3288944065570831,-3.843954563140869
108,training,194.8984375,133.6653289794922,90.45043182373047,58.9200325012207,153.7179565429688,156.5335540771484,0.3287702798843384,-3.804840564727783
109,training,197.6086730957031,135.650390625,91.5625991821289,59.53319931030273,155.9291839599609,158.2735137939453,0.3295262157917023,-3.85224437713623
110,test,192.0384521484375,133.1448822021484,88.42930603027344,57.15093612670898,152.4030914306641,152.5535125732422,0.3320435583591461,-3.752665758132935
111,training,195.31396484375,134.4622497558594,90.70967102050781,58.82555389404297,154.3569183349609,156.6600494384766,0.3298580050468445,-3.803196907043457
112,training,194.6093292236328,133.599853515625,91.04976654052734,59.00782012939453,153.6188354492188,156.9480438232422,0.3284711539745331,-3.794164657592773
113,training,190.3990631103516,131.2311401367188,87.6720199584961,57.0954475402832,150.5052337646484,151.8890991210938,0.330841451883316,-3.705543756484985
114,training,187.8427429199219,130.0837554931641,85.55474853515625,55.52517318725586,149.1161041259766,148.3943328857422,0.3331739604473114,-3.671609401702881
115,training,189.4979095458984,130.8257141113281,86.33164978027344,56.19882202148438,149.9040222167969,149.7389678955078,0.3323594629764557,-3.705801248550415
116,training,189.3586578369141,130.0522308349609,87.25064086914062,56.93982696533203,149.4476623535156,151.5960235595703,0.3296236395835876,-3.700546503067017
117,training,193.3737030029297,131.7647247314453,90.12026977539062,58.84939575195312,152.1577606201172,156.3651733398438,0.3274945318698883,-3.776100158691406
118,test,190.4503631591797,130.2274932861328,88.4419937133789,57.75256729125977,150.0732727050781,153.5979919433594,0.3282490372657776,-3.721554756164551
119,validation,189.4890289306641,130.4103393554688,87.0270004272461,56.7569580078125,149.7559356689453,150.9745025634766,0.3307141959667206,-3.69723653793335
120,training,187.2307586669922,129.0218811035156,85.1297836303711,55.68673324584961,147.9680328369141,148.4748077392578,0.3319561183452606,-3.648239374160767
121,training,182.4257965087891,126.6086578369141,79.75625610351562,52.47977828979492,144.6753997802734,140.5444641113281,0.3378243744373322,-3.549382209777832
122,training,183.0780029296875,126.3796310424805,80.74341583251953,53.18226623535156,144.7215270996094,142.1858215332031,0.3358911871910095,-3.565282106399536
123,test,248.0535583496094,152.8958740234375,114.0468597412109,80.71261596679688,184.6408081054688,210.9223937988281,0.3079184293746948,-4.639273643493652
124,training,237.3837280273438,152.6173553466797,101.6000366210938,70.94902038574219,181.4851531982422,187.8702697753906,0.3250952959060669,-4.583252429962158
125,training,240.6537322998047,152.6009216308594,103.2304306030273,72.70108795166016,182.3309326171875,191.5979156494141,0.3208831548690796,-4.683961391448975
126,training,237.9723358154297,153.5076293945312,98.20758819580078,69.04193115234375,181.9826049804688,183.3254547119141,0.3284416794776917,-4.645332336425781
127,training,224.5741119384766,149.5682983398438,91.27674865722656,63.20901870727539,175.0550537109375,168.2555236816406,0.3369114995002747,-4.424773693084717
128,training,224.5944213867188,149.5757904052734,91.28565216064453,63.21640014648438,175.0668640136719,168.2743530273438,0.3369050621986389,-4.425127506256104
129,training,225.9132385253906,151.9363708496094,89.03721618652344,61.66963958740234,177.1516723632812,164.8146057128906,0.3426403105258942,-4.490405082702637
130,training,226.3744201660156,151.4997253417969,88.83008575439453,61.98868942260742,176.4532775878906,165.1084289550781,0.3419080078601837,-4.480165004730225
131,validation,216.7709045410156,148.6952514648438,83.738037109375,57.70413208007812,171.4451446533203,154.4630889892578,0.3478122055530548,-4.334905624389648
132,training,212.0114898681641,147.2125854492188,79.72466278076172,54.5407829284668,169.0179748535156,145.9544525146484,0.3530369102954865,-4.296905517578125
133,training,217.5190887451172,145.8031768798828,88.7662582397461,61.01105499267578,169.6655578613281,161.869140625,0.3396386504173279,-4.345089435577393
134,training,216.9365234375,149.5335540771484,82.9429702758789,57.08308029174805,172.2704467773438,153.3592071533203,0.350221186876297,-4.325440406799316
135,training,212.5293579101562,146.6302947998047,82.55498504638672,56.08467483520508,169.0923004150391,150.5625610351562,0.3484308123588562,-4.291745662689209
136,training,214.5765075683594,147.3671569824219,84.03563690185547,57.32200622558594,170.1134643554688,153.4837799072266,0.3467603325843811,-4.316210746765137
137,training,216.6932830810547,147.5665283203125,84.33385467529297,58.48830413818359,170.833251953125,156.1981658935547,0.3435471653938293,-4.332345008850098
138,training,222.7411956787109,148.0154724121094,90.5045166015625,63.01944351196289,173.3147735595703,166.9925689697266,0.3361299932003021,-4.40230131149292
139,test,200.2961120605469,142.4393920898438,74.0234375,49.92197418212891,161.7605895996094,134.9479675292969,0.3609498739242554,-3.980941295623779
140,training,203.9788513183594,146.1715698242188,73.11442565917969,49.06631851196289,165.9233856201172,132.4079742431641,0.365845113992691,-4.140594482421875
141,training,202.390625,146.8551483154297,71.44148254394531,47.24374389648438,165.4016723632812,127.9784698486328,0.3711649477481842,-4.139514446258545
142,validation,207.3332824707031,145.9164276123047,77.49945831298828,52.86225128173828,166.7234802246094,142.4761657714844,0.3555101454257965,-4.209522724151611
143,test,199.5554809570312,146.2704010009766,68.66520690917969,45.08781051635742,164.1192321777344,122.7524871826172,0.37653848528862,-4.056402683258057
144,validation,204.0425720214844,146.1082000732422,74.243896484375,49.90614318847656,165.9204406738281,134.4951934814453,0.3639935553073883,-4.13869571685791
145,training,206.5402221679688,145.0298767089844,78.38948059082031,52.83291244506836,165.4569702148438,142.116943359375,0.356932520866394,-4.109038352966309
146,test,204.5971832275391,147.5218811035156,71.94998168945312,47.93684768676758,166.8331909179688,130.1760559082031,0.3692984282970428,-4.178537368774414
147,training,208.2550811767578,147.3580322265625,78.58979797363281,53.23934936523438,167.5304412841797,143.3898162841797,0.3573234379291534,-4.129714488983154
148,training,205.0275421142578,148.3139801025391,74.55741882324219,49.27838897705078,167.5104675292969,133.4469909667969,0.3677557706832886,-4.176318168640137
149,training,197.1876068115234,141.4164123535156,70.16637420654297,47.94305419921875,160.0086059570312,129.4878692626953,0.3633361756801605,-3.983879327774048
150,training,197.963623046875,144.3859252929688,69.15765380859375,45.71474838256836,162.4235534667969,124.3689270019531,0.3729870617389679,-4.008562088012695
151,validation,199.1361999511719,143.8149108886719,73.45079040527344,48.58346939086914,162.1193084716797,131.8936614990234,0.3643381297588348,-3.987870931625366
152,validation,198.8478546142578,144.2443542480469,69.01080322265625,46.75576400756836,162.4245758056641,127.169075012207,0.3682759404182434,-4.043725490570068
153,training,199.0599975585938,145.6509246826172,69.01245880126953,45.93140029907227,163.7696228027344,124.6637496948242,0.372590184211731,-4.055099487304688
154,training,199.7575531005859,145.4165954589844,72.79378509521484,48.16141510009766,163.5918121337891,131.2344818115234,0.3664239645004272,-4.0220046043396
155,training,200.0153656005859,142.8307952880859,72.57383728027344,49.11345291137695,161.6280822753906,133.215087890625,0.3631890416145325,-3.97427225112915
156,training,196.7884521484375,146.5668487548828,64.71321105957031,42.14791870117188,163.5686798095703,115.7607650756836,0.3825109004974365,-4.054183959960938
157,training,196.2290954589844,141.5573883056641,70.08008575439453,46.7976188659668,159.3023223876953,127.7530517578125,0.3676229119300842,-3.915411233901978
158,training,197.5105438232422,145.5171661376953,70.25102233886719,45.91309356689453,162.9304351806641,124.9629440307617,0.3736324608325958,-3.989733219146729
159,test,193.3674011230469,139.5499572753906,70.2173080444336,46.28574752807617,157.0798645019531,125.4531021118164,0.3663081526756287,-3.890731811523438
160,training,189.6795196533203,142.1953582763672,58.8294563293457,38.29684448242188,158.3876342773438,105.6109313964844,0.3886914253234863,-3.936153411865234
161,test,198.8576507568359,144.1135406494141,70.0734634399414,46.80798721313477,162.3902282714844,127.2371520996094,0.3677017986774445,-4.076252937316895
162,training,193.9511108398438,142.6441040039062,67.72330474853516,44.81349945068359,159.6061401367188,122.7203598022461,0.3714230060577393,-3.930073499679565
163,test,189.2500762939453,137.4554290771484,66.05279541015625,44.08267974853516,154.5885772705078,119.4274215698242,0.3700993061065674,-3.832499265670776
164,training,198.3373870849609,145.0628967285156,67.54346466064453,45.33985900878906,162.9403381347656,123.6779022216797,0.3718481063842773,-4.021662712097168
165,training,190.5276489257812,139.6872711181641,64.56822967529297,42.97761535644531,156.42529296875,117.7030334472656,0.37513467669487,-3.884858369827271
166,test,192.2088775634766,140.3977355957031,66.83609771728516,44.48314666748047,157.5694427490234,121.1297607421875,0.3711125254631042,-3.890084743499756
167,training,182.1212921142578,144.8627777099609,47.07343292236328,29.50159454345703,157.4613189697266,83.85427856445312,0.4133691489696503,-3.772348880767822
168,validation,189.2059478759766,140.3982696533203,61.38191604614258,40.82649993896484,156.7764282226562,112.000617980957,0.3801426589488983,-3.901481866836548
169,training,190.412109375,141.6954345703125,62.10682678222656,40.96847915649414,157.8890228271484,112.880729675293,0.3806211352348328,-3.875852823257446
170,training,195.6377410888672,142.4825897216797,66.43522644042969,44.66081619262695,160.2930908203125,121.9139556884766,0.3718390762805939,-3.973119974136353
171,validation,194.7825164794922,142.0109252929688,68.23291778564453,45.87949752807617,159.3524475097656,124.5176849365234,0.3682844042778015,-3.920037984848022
172,test,193.8005676269531,142.5320434570312,67.32357025146484,44.73797225952148,159.6407470703125,122.2572021484375,0.3727098405361176,-3.886902570724487
173,test,191.0054626464844,144.0298767089844,60.87805557250977,39.56329727172852,159.7118988037109,109.5871887207031,0.3877757489681244,-3.911798715591431
174,training,190.2617950439453,142.2042083740234,62.43289947509766,40.39103317260742,158.6405944824219,110.6236343383789,0.3839798867702484,-3.91592264175415
175,training,184.9644775390625,140.7089996337891,54.39932632446289,35.23408126831055,155.8174743652344,97.88230895996094,0.394052267074585,-3.850854635238647
176,training,185.5808410644531,137.9073486328125,58.48023223876953,39.20248794555664,153.6069946289062,107.4185180664062,0.3820354342460632,-3.819860935211182
177,test,190.7175903320312,143.7959289550781,59.28705596923828,38.66226196289062,159.3037109375,107.1348114013672,0.3877539932727814,-3.949344158172607
178,training,187.2246246337891,139.7027130126953,60.49830627441406,40.39661026000977,155.3325347900391,111.2953643798828,0.3804907202720642,-3.773009538650513
179,test,183.0341033935547,136.1299438476562,59.04921722412109,39.26886749267578,151.6147155761719,108.1022720336914,0.3804683685302734,-3.72999382019043
180,training,185.3130340576172,141.5432586669922,54.87076568603516,35.598876953125,156.0206604003906,99.0710678100586,0.3933075964450836,-3.823477268218994
181,training,186.2121734619141,138.8166961669922,60.00476837158203,39.67593765258789,154.7181549072266,108.6817779541016,0.3823483288288116,-3.817686319351196
182,training,187.2101287841797,142.0965118408203,58.00907135009766,37.73579025268555,156.9253387451172,104.141731262207,0.3902681171894073,-3.82677960395813
183,training,183.1125946044922,138.6809692382812,57.46919631958008,37.51473236083984,153.3865966796875,103.5400085449219,0.3877943456172943,-3.745667934417725
184,training,190.7611541748047,139.3449249267578,64.44908905029297,43.61603927612305,155.8677215576172,118.6133041381836,0.3719125688076019,-3.794732332229614
185,test,182.2597503662109,134.2315368652344,59.63008117675781,39.66366195678711,150.1364288330078,109.0418395996094,0.3779766857624054,-3.667471408843994
186,training,186.3311462402344,137.5908355712891,60.38920974731445,40.70584106445312,153.6850738525391,112.1146926879883,0.3777261078357697,-3.7716064453125
187,training,191.8301849365234,143.9113464355469,62.46011352539062,41.2374382019043,159.8655242919922,113.6960372924805,0.3823527693748474,-3.907377958297729
188,test,189.6600646972656,142.1096954345703,61.68302536010742,40.35641860961914,157.7953491210938,110.9331283569336,0.3814300298690796,-3.900609016418457
189,training,184.9632568359375,141.3994140625,56.51611709594727,36.49538803100586,156.0850524902344,100.4048538208008,0.3943732976913452,-3.81308388710022
190,test,179.2655334472656,136.9594116210938,51.34619140625,32.78591537475586,151.75927734375,91.88156127929688,0.3982670605182648,-3.730752944946289
191,training,182.3590393066406,139.0182037353516,52.61805725097656,35.56774139404297,153.1063995361328,98.71127319335938,0.3923740386962891,-3.628559827804565
192,training,181.9275817871094,139.9668273925781,51.68887710571289,34.25400543212891,153.7987213134766,95.50318908691406,0.3964484035968781,-3.679242849349976
193,validation,181.2410736083984,135.8273620605469,54.80228424072266,37.45112228393555,150.53271484375,102.6311798095703,0.3843550086021423,-3.619939804077148
194,training,182.7518463134766,137.7710418701172,57.19064331054688,38.40614700317383,152.2059326171875,105.4904403686523,0.3843057453632355,-3.625651121139526
195,training,180.0679931640625,135.9384918212891,54.7419319152832,36.33053970336914,150.3091430664062,100.7628631591797,0.3892543613910675,-3.593087196350098
196,training,181.8064117431641,137.58349609375,56.08096313476562,37.09313201904297,151.7501831054688,102.7376098632812,0.3868749737739563,-3.639253854751587
197,test,185.6471557617188,141.5092620849609,56.61303329467773,36.52618026733398,156.5202789306641,100.7588653564453,0.3923114836215973,-3.869444131851196
198,training,182.7771148681641,139.2864379882812,51.29771041870117,35.03327941894531,153.6966552734375,97.35383605957031,0.3927711248397827,-3.668854475021362
199,training,180.7035827636719,144.0230102539062,45.88507843017578,29.28200149536133,156.1290435791016,83.422607421875,0.4137109816074371,-3.643947124481201
