index,set_type,c11,c12,c44,G,B,E_VRH,nu,Cohesive_energy
21,test,234.8330535888672,151.7140350341797,105.3418807983398,75.62899017333984,181.5435180664062,199.6919403076172,0.3167455792427063,-4.434995651245117
22,test,243.34521484375,156.8321228027344,111.7515563964844,80.7819595336914,187.9101867675781,211.7637939453125,0.3133889436721802,-4.547553539276123
23,training,239.1681976318359,154.1390838623047,111.1485366821289,79.8023452758789,184.6861419677734,209.5181121826172,0.3128242790699005,-4.46704626083374
24,test,237.9438323974609,154.4056701660156,107.4391479492188,77.35215759277344,184.5193786621094,203.8195648193359,0.3159565627574921,-4.482610702514648
25,test,242.2378387451172,155.5200042724609,113.3630752563477,81.46768188476562,186.5200653076172,213.9966125488281,0.3116059303283691,-4.485316753387451
26,test,238.8504180908203,153.5362396240234,111.5069808959961,79.9591293334961,183.9988708496094,209.8795776367188,0.3128795325756073,-4.449913024902344
27,test,245.3575897216797,156.9111785888672,111.3752670288086,80.96852111816406,188.3728332519531,211.9543609619141,0.3124919235706329,-4.595096111297607
28,test,233.5460968017578,150.2429962158203,109.1615905761719,77.79015350341797,179.9518127441406,204.1838073730469,0.3133477568626404,-4.366308689117432
29,test,227.8475799560547,147.7568969726562,106.7871246337891,75.58333587646484,176.3387603759766,198.5052337646484,0.3151824772357941,-4.266025543212891
30,validation,234.7570648193359,152.2825469970703,105.4186630249023,75.96286010742188,182.1942291259766,199.0194091796875,0.3163944482803345,-4.477394104003906
31,test,233.7015838623047,150.5870666503906,110.6438217163086,78.70966339111328,180.0805053710938,206.49609375,0.3122826218605042,-4.349459648132324
32,test,234.8172760009766,151.4947662353516,108.3531494140625,77.61260986328125,181.4176025390625,203.4008178710938,0.3139539361000061,-4.432109355926514
33,test,236.9143218994141,153.218017578125,107.8088912963867,77.54495239257812,183.1618194580078,204.3202362060547,0.3153318762779236,-4.458786010742188
34,test,229.0929870605469,148.0865325927734,108.2419662475586,76.62590789794922,176.9672546386719,201.2352905273438,0.3141627907752991,-4.270702838897705
35,test,235.2389984130859,151.6213226318359,106.9177703857422,76.74588775634766,181.4088592529297,202.1442413330078,0.3145140707492828,-4.43414306640625
36,test,231.7449645996094,149.4876556396484,107.7802581787109,76.90270233154297,179.2119140625,201.6062469482422,0.3136637210845947,-4.366937160491943
37,test,236.9319305419922,154.0124664306641,107.2724609375,77.39601135253906,183.8644256591797,203.1026763916016,0.3159718811511993,-4.486260414123535
38,test,231.4802856445312,149.4359893798828,108.4054794311523,77.11134338378906,178.9791870117188,202.4681701660156,0.3140014708042145,-4.331427097320557
39,training,237.9101409912109,154.3162841796875,107.2385559082031,77.36432647705078,184.6089935302734,203.3763885498047,0.3161965012550354,-4.509676933288574
40,test,225.8412475585938,147.536376953125,103.7748718261719,73.6785659790039,175.5362854003906,193.5654754638672,0.3179391920566559,-4.275004863739014
41,test,229.4052276611328,149.3919067382812,105.4386520385742,75.0782699584961,178.0048217773438,197.2887115478516,0.3166346251964569,-4.340276718139648
42,test,222.1442718505859,144.1165771484375,103.1426696777344,72.78153991699219,172.5395050048828,190.7473297119141,0.3176229596138,-4.199503898620605
43,training,226.119873046875,147.4818572998047,103.4487380981445,73.57747650146484,175.9069061279297,193.5290222167969,0.3176969289779663,-4.2816481590271
44,test,231.9373016357422,149.3526611328125,109.6206283569336,77.91030883789062,178.8812713623047,204.0516510009766,0.3127104341983795,-4.336973190307617
45,validation,232.8611297607422,151.2009429931641,105.9403915405273,75.99517822265625,180.5836944580078,199.5276489257812,0.316183477640152,-4.420324802398682
46,test,225.6233215332031,146.9636077880859,103.8623504638672,73.69851684570312,175.2605285644531,193.7976989746094,0.3177446722984314,-4.255792140960693
47,test,229.1327972412109,148.4356079101562,106.7761001586914,75.8951644897461,177.0450134277344,199.3278198242188,0.3149974942207336,-4.308517456054688
48,test,227.9164886474609,147.6304626464844,106.7058639526367,75.73680877685547,176.5534515380859,198.2967834472656,0.3153284192085266,-4.283316135406494
49,test,225.2283630371094,146.0797271728516,104.6148529052734,74.09817504882812,174.6411285400391,194.0492706298828,0.3165641129016876,-4.253064632415771
50,test,222.0063781738281,144.9625244140625,101.6660003662109,71.9889907836914,172.9780120849609,189.0601959228516,0.3190423548221588,-4.213812351226807
51,training,225.498291015625,146.185791015625,104.3437347412109,74.03598022460938,174.9359436035156,194.1766662597656,0.3166726231575012,-4.2541184425354
52,test,231.8708190917969,150.1273956298828,106.4052581787109,76.00904083251953,179.5850524902344,199.7347259521484,0.3154736757278442,-4.384454727172852
53,test,225.6146850585938,146.7479858398438,104.4012603759766,74.09114837646484,175.1915893554688,194.3905792236328,0.3163952231407166,-4.272594451904297
54,training,221.8209686279297,146.0835113525391,98.39627838134766,70.12049102783203,174.0749206542969,183.6790008544922,0.3229023218154907,-4.28118371963501
55,test,213.3948669433594,140.2407379150391,99.71332550048828,69.69035339355469,167.4003448486328,182.0373229980469,0.3210496008396149,-4.050446510314941
56,test,224.2142181396484,146.0420989990234,104.7693023681641,74.02935791015625,174.2116851806641,193.9616851806641,0.3170174956321716,-4.221620082855225
57,test,223.9621429443359,145.1136322021484,104.5587463378906,73.93150329589844,173.5483093261719,193.6937866210938,0.3157621920108795,-4.223972320556641
58,test,219.7984619140625,145.2184143066406,98.96173858642578,70.2562484741211,172.3863830566406,184.7109375,0.3221399486064911,-4.204158306121826
59,test,219.8816375732422,143.7866516113281,103.2744445800781,72.63091278076172,171.3188323974609,190.4196472167969,0.3185054659843445,-4.134093761444092
60,validation,226.5142517089844,148.9898071289062,102.1319580078125,73.1048583984375,177.4130859375,191.7630157470703,0.3196758925914764,-4.332611083984375
61,training,224.7466430664062,146.7927551269531,103.6840057373047,73.5854263305664,175.0158386230469,192.7724609375,0.3171544969081879,-4.277576446533203
62,test,226.0682067871094,147.446533203125,103.6117095947266,73.67118835449219,175.8157958984375,193.4199523925781,0.3172618448734283,-4.294112205505371
63,test,222.9590454101562,145.3270568847656,104.0556182861328,73.38030242919922,173.288818359375,191.9841613769531,0.3174642324447632,-4.212588787078857
64,training,217.4031524658203,142.4778900146484,100.5667266845703,70.780517578125,169.9453277587891,185.5076751708984,0.3195573389530182,-4.135195255279541
65,training,221.1444549560547,144.4727783203125,103.1510848999023,72.69081115722656,172.3184204101562,190.4415435791016,0.3183152675628662,-4.176008224487305
66,test,219.5517883300781,143.0105590820312,103.4504699707031,72.70018768310547,170.8560028076172,190.2073059082031,0.3167707920074463,-4.145341396331787
67,test,219.6882019042969,145.1766204833984,98.28801727294922,69.98213195800781,172.6354064941406,183.0446166992188,0.3218032419681549,-4.25693416595459
68,test,217.6366729736328,143.9841613769531,99.0370101928711,70.00457763671875,171.0979919433594,183.6945648193359,0.3225741684436798,-4.154781341552734
69,test,216.7066955566406,144.6187744140625,95.80126190185547,68.04358673095703,170.9199066162109,178.7308349609375,0.3257189393043518,-4.180250644683838
70,test,220.3043212890625,143.9708099365234,102.9904098510742,72.51456451416016,171.6133880615234,189.8995361328125,0.3184311389923096,-4.17501974105835
71,test,220.2253265380859,144.9213409423828,100.2767333984375,71.12921142578125,172.6328735351562,186.178466796875,0.3209832608699799,-4.205836296081543
72,test,218.5938262939453,142.914306640625,102.8235931396484,72.17935943603516,170.5172576904297,188.8180084228516,0.3184199929237366,-4.126230239868164
73,validation,219.734619140625,143.4154815673828,103.3998336791992,72.63957214355469,171.2704772949219,189.8977508544922,0.3177708089351654,-4.149312019348145
74,test,216.1708221435547,141.9490051269531,99.82817077636719,70.15714263916016,168.9145050048828,183.8090057373047,0.3203406035900116,-4.119007110595703
75,test,220.7952270507812,143.2367553710938,103.2173233032227,72.75051879882812,171.5079498291016,190.1591186523438,0.3166645467281342,-4.177213191986084
76,test,221.2768859863281,144.4197387695312,104.4532089233398,73.50057220458984,172.3263244628906,192.2469177246094,0.3170713782310486,-4.169188022613525
77,test,213.3891143798828,141.4975128173828,97.25546264648438,68.39691925048828,168.0472717285156,179.1094360351562,0.3231801390647888,-4.095838069915771
78,test,217.3231811523438,141.9479522705078,103.1760711669922,72.16095733642578,169.2196655273438,188.6854400634766,0.3185552358627319,-4.084307193756104
79,validation,223.5530395507812,145.8677062988281,102.2002868652344,72.51068878173828,173.9062652587891,189.63525390625,0.318060964345932,-4.272562980651855
80,test,225.6743469238281,147.0499267578125,105.2289505004883,74.49156951904297,175.0749816894531,195.2583160400391,0.3166702389717102,-4.254183292388916
81,training,223.7378082275391,146.1700439453125,101.505973815918,72.03404235839844,173.8084259033203,189.0680541992188,0.3187212646007538,-4.2836594581604
82,test,216.1317443847656,141.6970825195312,101.7804260253906,71.2858657836914,168.8912963867188,186.3081207275391,0.3194120526313782,-4.083853244781494
83,test,219.9692077636719,143.8463134765625,103.8641510009766,73.02677154541016,171.5221710205078,190.7281799316406,0.31828773021698,-4.146698951721191
84,validation,211.8442993164062,140.5755767822266,97.6468505859375,68.41463470458984,167.01953125,178.8199615478516,0.3232084810733795,-4.056741237640381
85,test,211.6272125244141,140.5674743652344,97.0648422241211,68.0207290649414,166.9654388427734,178.2085418701172,0.3236542344093323,-4.047349452972412
86,test,209.5057525634766,139.314697265625,94.8233871459961,66.43932342529297,165.2752838134766,174.0133819580078,0.3245976865291595,-4.039560794830322
87,test,213.0256042480469,139.5477294921875,100.1039886474609,69.96306610107422,166.4814758300781,182.5401000976562,0.3199343383312225,-4.043702125549316
88,training,211.3694610595703,139.7724609375,96.74361419677734,67.81997680664062,166.4608459472656,177.2183380126953,0.3230992257595062,-4.057077884674072
89,test,210.8498840332031,139.3245849609375,95.7402114868164,67.19637298583984,166.0760650634766,175.2759552001953,0.3234639465808868,-4.07593297958374
90,training,214.8028717041016,142.1545562744141,98.09405517578125,69.04732513427734,168.7830352783203,180.7463226318359,0.3223294317722321,-4.12356424331665
91,test,218.2225952148438,143.7348785400391,100.2550506591797,70.722412109375,170.9873504638672,185.0089416503906,0.3205758631229401,-4.16457462310791
92,test,218.1852416992188,142.15673828125,102.6745910644531,72.02410888671875,169.8296661376953,187.9501647949219,0.3178704977035522,-4.130940914154053
93,training,213.6247863769531,141.0368347167969,99.4359359741211,69.67290496826172,167.9852142333984,181.9677734375,0.3215408027172089,-4.069656372070312
94,test,215.3226776123047,142.0787200927734,99.78260040283203,70.1409912109375,169.2359771728516,183.0476837158203,0.3216602206230164,-4.109167575836182
95,test,206.5896148681641,137.0289611816406,96.60867309570312,66.88204956054688,163.1902923583984,174.7947082519531,0.3234197497367859,-3.942274808883667
96,training,208.3853912353516,137.3406524658203,98.50952911376953,68.25618743896484,163.9002075195312,178.1161193847656,0.3217811286449432,-3.955123662948608
97,validation,210.7647399902344,139.4794921875,98.51777648925781,68.74385070800781,165.8718414306641,179.4418487548828,0.3224742710590363,-4.010262966156006
98,test,203.4539031982422,135.4251861572266,95.39257049560547,65.8669204711914,161.2511444091797,171.8405303955078,0.3244893550872803,-3.895312309265137
99,test,207.7021026611328,138.1198272705078,95.14630889892578,66.24664306640625,164.056884765625,173.5218048095703,0.3243026733398438,-3.992812633514404
100,test,206.8578948974609,138.0819396972656,95.07757568359375,66.30921936035156,164.1388549804688,172.9691619873047,0.3249954879283905,-3.986006736755371
101,validation,204.4609680175781,137.7255706787109,92.20586395263672,64.32805633544922,163.0002593994141,168.0106964111328,0.32793790102005,-3.976765871047974
102,training,208.5070495605469,137.7589416503906,97.61302947998047,67.83834075927734,164.2651214599609,176.8724060058594,0.3220911026000977,-3.980292797088623
103,training,208.3192138671875,138.9275360107422,94.41780090332031,66.0903091430664,164.8600006103516,172.8535003662109,0.3249914348125458,-4.030235767364502
104,training,211.6387786865234,140.88427734375,96.02693176269531,67.4281005859375,167.016845703125,176.4521179199219,0.3238351345062256,-4.093767642974854
105,test,205.2197570800781,136.5196533203125,96.25990295410156,66.66958618164062,162.4562683105469,173.8410186767578,0.3244758546352386,-3.918091297149658
106,test,201.5757293701172,134.0607452392578,94.71344757080078,65.1322250366211,159.8402862548828,169.6412811279297,0.3249057531356812,-3.851335525512695
107,test,201.1197204589844,135.0488891601562,92.98515319824219,64.25297546386719,160.3412780761719,167.7755737304688,0.3275863528251648,-3.868838548660278
108,test,199.6436462402344,134.2228698730469,92.12387084960938,63.53143310546875,159.5163879394531,165.8683471679688,0.3277070224285126,-3.852461338043213
109,test,200.9338073730469,136.3610534667969,89.96907806396484,62.63273239135742,161.1791381835938,163.4061737060547,0.330357700586319,-3.92239785194397
110,training,200.7271270751953,135.4477233886719,91.68397521972656,63.36222839355469,160.2643737792969,165.8812408447266,0.3286096155643463,-3.879962921142578
111,test,196.4166259765625,133.2254486083984,89.92353057861328,61.85972213745117,157.9430847167969,161.3007202148438,0.3301006257534027,-3.813091993331909
112,test,197.6983642578125,133.2370147705078,91.69956970214844,62.99316787719727,158.1347045898438,164.4103393554688,0.3283390700817108,-3.807873249053955
113,test,192.6177520751953,131.1797943115234,88.60631561279297,60.63373184204102,155.4280548095703,158.2963256835938,0.3320380449295044,-3.713331460952759
114,validation,192.9019317626953,131.2845916748047,88.67418670654297,60.70951843261719,155.4246978759766,158.3916778564453,0.3315277099609375,-3.734830141067505
115,test,190.4259185791016,130.3863372802734,86.9551773071289,59.40752792358398,154.1830749511719,155.2867279052734,0.3338311910629272,-3.679244518280029
116,training,194.6304931640625,131.5201873779297,90.31623077392578,61.72719573974609,156.1980895996094,161.0884857177734,0.329381912946701,-3.749561309814453
117,training,191.4814758300781,130.6412353515625,86.69078063964844,59.31768035888672,154.6533050537109,154.8262634277344,0.3321856558322906,-3.742706060409546
118,training,189.3568420410156,129.1730041503906,87.69654846191406,59.5456428527832,153.0894317626953,155.5845336914062,0.3329806923866272,-3.648086786270142
119,training,190.5506591796875,129.7493286132812,88.83726501464844,60.51049041748047,153.8719024658203,157.9384307861328,0.3328997790813446,-3.639437675476074
120,training,187.8790893554688,129.1871795654297,85.78809356689453,58.36208343505859,152.7668151855469,152.6462707519531,0.3351032733917236,-3.634979009628296
121,test,184.9151153564453,128.5435333251953,83.34307098388672,56.81550979614258,151.474365234375,149.1699371337891,0.3392726480960846,-3.566099882125854
122,test,182.6782836914062,127.5218353271484,82.31714630126953,55.85435104370117,150.1332397460938,147.3086547851562,0.3414433896541595,-3.500123500823975
123,test,243.3234252929688,156.8826599121094,109.009895324707,79.02564239501953,187.7986755371094,207.9837341308594,0.3157402873039246,-4.579990386962891
124,training,227.0219116210938,150.3271026611328,95.63807678222656,69.12429809570312,178.6441345214844,183.4658050537109,0.3261016309261322,-4.417149543762207
125,test,251.8602752685547,164.2294006347656,104.3242950439453,77.02332305908203,195.4607238769531,204.307373046875,0.3216669261455536,-4.813523292541504
126,validation,217.617431640625,148.7744903564453,85.24797821044922,61.86669158935547,174.0391693115234,164.8446807861328,0.3388194739818573,-4.296146392822266
127,test,218.19189453125,147.9641571044922,88.85148620605469,63.79274749755859,174.1304473876953,169.2300720214844,0.3344978094100952,-4.302533626556396
128,test,218.2103729248047,147.9748382568359,88.86539459228516,63.80216598510742,174.1466979980469,169.2578582763672,0.3344832062721252,-4.302934646606445
129,test,237.6081848144531,158.1819610595703,95.63902282714844,69.72261810302734,187.3433532714844,186.8716735839844,0.3313774764537811,-4.599907875061035
130,training,219.9611968994141,152.3789825439453,81.5866928100586,59.67514801025391,177.8292236328125,158.9352416992188,0.3454114198684692,-4.395096302032471
131,training,219.4410400390625,151.2737731933594,83.58908081054688,61.08076858520508,176.740478515625,162.07470703125,0.3416940271854401,-4.373811721801758
132,test,214.6737976074219,146.3884887695312,84.6627197265625,61.37448883056641,171.6107482910156,162.7638244628906,0.3384656310081482,-4.262796401977539
133,test,226.1763153076172,152.8948669433594,88.99215698242188,64.65835571289062,179.5495758056641,172.5535888671875,0.3369970321655273,-4.441096782684326
134,test,228.6869659423828,153.9482574462891,91.50228118896484,66.58842468261719,181.8611755371094,177.3944549560547,0.3331738412380219,-4.487810134887695
135,training,221.3757781982422,151.1679229736328,86.79357147216797,63.15468978881836,176.8242645263672,167.9235076904297,0.3397891819477081,-4.343734741210938
136,test,220.0536193847656,148.3246002197266,90.03819274902344,64.72671508789062,174.552734375,172.7701416015625,0.3346466720104218,-4.284806728363037
137,test,219.2053680419922,151.5193176269531,83.63070678710938,61.26617431640625,177.0615386962891,162.4817962646484,0.3415176272392273,-4.365015029907227
138,training,227.3970184326172,155.3961791992188,87.3492660522461,63.97609710693359,182.1260986328125,170.6063842773438,0.3386270403862,-4.487287044525146
139,training,202.4839782714844,143.6690063476562,73.99153137207031,53.31792068481445,165.9990234375,142.8486328125,0.3516324162483215,-4.070596218109131
140,training,214.3559265136719,152.6418151855469,73.72840118408203,54.05385589599609,175.6715240478516,146.4466094970703,0.3569757044315338,-4.279258728027344
141,training,205.7299499511719,146.1372375488281,72.90069580078125,53.04265975952148,168.6080169677734,141.9812622070312,0.3547421991825104,-4.170800685882568
142,validation,213.8661956787109,152.4210357666016,73.93549346923828,54.61272811889648,174.8154449462891,146.7046661376953,0.3566054105758667,-4.246772289276123
143,test,199.9486694335938,143.1431884765625,72.28325653076172,51.81278991699219,164.1399688720703,139.5646209716797,0.3549762964248657,-4.019068717956543
144,validation,208.9654541015625,148.1602478027344,75.10882568359375,54.66263580322266,170.6664276123047,146.6349487304688,0.3521789908409119,-4.213997840881348
145,training,195.3703765869141,139.6842346191406,71.68405151367188,51.07812118530273,160.7420806884766,136.2281341552734,0.3529772460460663,-3.958688735961914
146,training,197.2185821533203,143.4392700195312,66.7843017578125,48.29065704345703,163.3728485107422,130.6303253173828,0.3611519038677216,-4.00931453704834
147,test,221.7386627197266,154.9366149902344,80.51415252685547,58.82485961914062,179.6169128417969,158.888916015625,0.3497310280799866,-4.3639817237854
148,training,206.4988555908203,145.8474884033203,74.87116241455078,53.52218246459961,168.2800140380859,144.7734832763672,0.3548239469528198,-4.112242221832275
149,test,219.093994140625,155.2977905273438,76.44145965576172,56.26975631713867,179.2410583496094,152.1921234130859,0.355985701084137,-4.318912029266357
150,training,192.6207580566406,143.8619384765625,61.13033676147461,44.08536529541016,162.2706451416016,120.2854156494141,0.3717235326766968,-3.904305696487427
151,test,193.5126037597656,142.5046081542969,65.2748031616211,46.85456085205078,161.4768218994141,127.0776519775391,0.3668611943721771,-3.851484775543213
152,test,221.3685302734375,155.8228607177734,77.73577117919922,57.31747055053711,180.1510314941406,154.2031860351562,0.3536210954189301,-4.371508598327637
153,test,214.8191070556641,153.0011749267578,75.46831512451172,55.15260314941406,175.4288024902344,148.7196044921875,0.3591052293777466,-4.219887256622314
154,training,201.5009613037109,146.8095397949219,68.76100158691406,49.65272521972656,166.7560882568359,135.1355895996094,0.3642587661743164,-3.972187757492065
155,test,199.7819213867188,144.5967254638672,68.85517120361328,49.80500411987305,165.4413757324219,134.1400756835938,0.3598154485225677,-4.024572372436523
156,test,189.5558776855469,140.0904083251953,63.67790222167969,44.88859558105469,158.5030822753906,122.7131576538086,0.3683572113513947,-3.826833486557007
157,test,204.3210144042969,151.3860015869141,62.96651458740234,47.50884628295898,171.4011535644531,128.5128479003906,0.368945300579071,-4.112082958221436
158,test,195.9844818115234,145.8431701660156,62.80115509033203,45.29751205444336,164.1866302490234,123.8112182617188,0.3722735643386841,-3.92248010635376
159,test,185.1186370849609,133.2501373291016,70.90988159179688,49.08628082275391,153.6335754394531,131.2758636474609,0.3545238375663757,-3.723082780838013
160,test,202.5328063964844,144.2906494140625,72.03507232666016,51.89352416992188,166.0502777099609,140.1433868408203,0.3574405014514923,-4.048950672149658
161,training,215.0574188232422,158.7241973876953,65.33104705810547,49.45457458496094,179.6079254150391,134.0265197753906,0.3725347220897675,-4.272336483001709
162,test,203.1048736572266,150.1849212646484,65.74507141113281,47.98184585571289,170.1537322998047,132.1785736083984,0.3703336417675018,-4.002500057220459
163,training,183.4682159423828,138.4267425537109,58.810791015625,42.27859497070312,155.6945648193359,114.0438003540039,0.3726008534431458,-3.747966527938843
164,training,212.3203430175781,149.7351379394531,76.74649810791016,56.00586318969727,172.3053894042969,151.1643218994141,0.3535282015800476,-4.169138431549072
165,validation,183.5297546386719,138.9661712646484,56.86407089233398,40.90187835693359,155.9241790771484,110.7731704711914,0.3744052052497864,-3.789606094360352
166,test,248.0328674316406,174.5025329589844,81.69474029541016,62.50788116455078,201.2198944091797,168.5374450683594,0.3556140661239624,-4.780359268188477
167,training,173.2564849853516,136.5444946289062,49.08229064941406,33.98552322387695,151.2897186279297,94.53450012207031,0.389292299747467,-3.595972299575806
168,test,208.9711608886719,153.8070678710938,65.7330093383789,48.791015625,174.7205657958984,132.3121337890625,0.3714570105075836,-4.162039756774902
169,test,215.0824737548828,159.1035919189453,64.93611907958984,49.10673522949219,179.353271484375,134.1325836181641,0.3720771074295044,-4.243830680847168
170,test,197.8398895263672,143.0508270263672,69.40858459472656,49.86967468261719,163.6954956054688,134.4044799804688,0.3601755797863007,-3.922187566757202
171,test,210.7038116455078,156.4433746337891,64.65774536132812,49.02230072021484,177.2271575927734,132.6122436523438,0.3727307319641113,-4.158886909484863
172,test,199.5773315429688,145.343505859375,68.77803039550781,49.26807022094727,165.3066711425781,134.2308959960938,0.3635230958461761,-3.946898937225342
173,test,232.9715270996094,169.7365875244141,69.69149780273438,53.73164367675781,192.7905883789062,146.1770629882812,0.3691391050815582,-4.54810094833374
174,test,191.9206848144531,140.6910858154297,65.50617980957031,46.18516540527344,160.1434020996094,125.9577102661133,0.3667369782924652,-3.86094069480896
175,training,178.4848327636719,136.0464935302734,56.29730606079102,39.29756927490234,152.62109375,108.0582275390625,0.3760756552219391,-3.65605092048645
176,test,194.4968414306641,141.9522552490234,66.2071304321289,47.66440200805664,161.4851684570312,128.6230010986328,0.3636106550693512,-3.917316198348999
177,test,188.3382263183594,140.0831604003906,62.1761360168457,44.12764358520508,158.2570037841797,120.2307052612305,0.3696253299713135,-3.811063766479492
178,training,192.8994750976562,143.690673828125,62.55384826660156,44.3967399597168,161.8400421142578,122.5318298339844,0.3714043200016022,-3.836511135101318
179,test,178.6468048095703,132.1988220214844,63.88467788696289,44.38912963867188,150.2781829833984,119.4402923583984,0.364483118057251,-3.601684093475342
180,test,194.5562286376953,142.6279144287109,65.49848937988281,46.64942932128906,161.6758575439453,128.1323089599609,0.3674118518829346,-3.870174169540405
181,validation,185.0267486572266,138.3452453613281,60.53047180175781,43.01591110229492,155.9936065673828,116.3712692260742,0.3717999160289764,-3.771569490432739
182,test,192.2894134521484,142.3261413574219,63.42385101318359,45.00569534301758,160.6986541748047,123.1070938110352,0.3698163032531738,-3.853157520294189
183,test,206.8153533935547,155.3541564941406,60.29997634887695,44.72275543212891,174.4497833251953,123.3080825805664,0.3796882331371307,-4.111796855926514
184,test,189.3004760742188,141.0047760009766,62.66466522216797,45.11129760742188,159.6387786865234,122.3198318481445,0.3691518306732178,-3.800987005233765
185,test,183.0514526367188,138.0409240722656,59.47930526733398,41.90430450439453,155.409912109375,114.5454254150391,0.3738270699977875,-3.687850952148438
186,training,202.1977996826172,148.6905975341797,66.0141372680664,47.9022216796875,168.4669647216797,131.2341003417969,0.3675236403942108,-4.012692451477051
187,test,199.9906768798828,147.8138275146484,65.18892669677734,47.67412185668945,167.3157196044922,129.5812225341797,0.37107914686203,-3.960003137588501
188,test,191.0234375,142.4681549072266,62.09456253051758,44.20752334594727,160.7323913574219,120.9673461914062,0.3723784685134888,-3.825066804885864
189,training,174.2070770263672,133.8193817138672,54.3995361328125,37.65248107910156,149.6560363769531,103.7308654785156,0.3776236772537231,-3.609926223754883
190,test,187.1327514648438,137.0113220214844,65.92572021484375,46.1379280090332,156.3256378173828,125.2590866088867,0.3646980226039886,-3.767177820205688
191,training,179.7677154541016,141.7050628662109,50.16007614135742,35.61665344238281,156.7688751220703,98.75653076171875,0.3904755711555481,-3.649369955062866
192,test,210.1191711425781,155.2657623291016,65.35475158691406,48.3390998840332,175.9072875976562,133.4905242919922,0.3735591173171997,-4.106716156005859
193,validation,182.9907989501953,143.9770202636719,49.3138542175293,35.72871398925781,159.6338653564453,97.73199462890625,0.3899671137332916,-3.766788721084595
194,test,215.5553588867188,156.1271209716797,71.7087173461914,53.19097137451172,178.0758666992188,144.7120513916016,0.3643151223659515,-4.18193531036377
195,test,181.5826721191406,135.8630065917969,62.00193786621094,43.11828994750977,153.5045166015625,117.2796401977539,0.3699803948402405,-3.643678426742554
196,test,189.7070465087891,141.4921722412109,62.34608459472656,44.26090621948242,159.1565399169922,121.2916030883789,0.3722086846828461,-3.740576505661011
197,test,182.1916351318359,137.3689575195312,58.30496978759766,40.94276809692383,154.7635803222656,112.191520690918,0.3748269379138947,-3.735122442245483
198,training,226.949951171875,173.4121856689453,57.42401123046875,45.14950561523438,193.3865051269531,124.8636779785156,0.3903225362300873,-4.382358074188232
