loss,val_loss,lr
2.5741956051206216e-05,2.6137331587960944e-05,0.001
2.600390689622145e-05,2.426994797133375e-05,0.001
2.379011857556179e-05,2.297707396792248e-05,0.001
2.347218105569482e-05,2.3172178771346807e-05,0.001
2.491258601367008e-05,2.865194073820021e-05,0.001
3.112450212938711e-05,2.6493018594919704e-05,0.001
3.4166936529800296e-05,2.7614385544438846e-05,0.001
2.49693839577958e-05,2.2387244825949892e-05,0.001
2.2783047825214453e-05,2.1211217244854197e-05,0.001
2.3282598704099655e-05,2.1489113350980915e-05,0.001
2.072426832455676e-05,2.08015953830909e-05,0.001
1.961175075848587e-05,2.2479936887975782e-05,0.001
2.1055102479294874e-05,2.0078976376680657e-05,0.001
2.0391427824506536e-05,1.965482260857243e-05,0.001
2.0692605176009238e-05,1.906100442283787e-05,0.001
1.9306220565340482e-05,1.8911847291747108e-05,0.001
1.923759737110231e-05,1.889628401841037e-05,0.001
1.912976586027071e-05,1.880720265035052e-05,0.001
2.088451037707273e-05,2.223276715085376e-05,0.001
2.5219638700946234e-05,2.0697101717814803e-05,0.001
2.3223163225338794e-05,2.0251089154044166e-05,0.001
1.774526208464522e-05,1.8686156181502156e-05,0.0003
1.660393172642216e-05,1.8301927411812358e-05,0.0003
1.5983709090505727e-05,1.785958193067927e-05,0.0003
1.5988300219760276e-05,1.7763066352927126e-05,0.0003
1.576389513502363e-05,1.787589098967146e-05,0.0003
1.5608649846399203e-05,1.7668808141024783e-05,0.0003
1.5450768842129037e-05,1.771428833308164e-05,0.0003
1.5448396879946813e-05,1.761121347954031e-05,0.0003
1.5243603229464497e-05,1.78738082468044e-05,0.0003
1.502311079093488e-05,1.7353264411212876e-05,0.0003
1.4637053936894517e-05,1.7524316717754118e-05,0.0003
1.4822135199210607e-05,1.7208129065693356e-05,0.0003
1.4914879102434497e-05,1.7207605196745135e-05,0.0003
1.4591392755392008e-05,1.7295142242801376e-05,0.0003
1.4449535228777677e-05,1.716618317004759e-05,0.0003
1.4499164535664022e-05,1.713621531962417e-05,0.0003
1.3756875887338538e-05,1.6933410734054632e-05,0.0003
1.3694881090486888e-05,1.7105865481426008e-05,0.0003
1.4486643522104714e-05,1.6915491869440302e-05,0.0003
1.3726970792049542e-05,1.719303327263333e-05,0.0003
1.408348271070281e-05,1.7014512195601128e-05,0.0003
1.3885446605854668e-05,1.7564401787240058e-05,0.0003
1.4107992683420889e-05,1.7153264707303606e-05,0.0003
1.3425681572698522e-05,1.7395530448993668e-05,0.0003
1.3905169907957315e-05,1.743374923535157e-05,0.0003
1.3496307474269997e-05,1.6847474398673512e-05,0.0003
1.3087447769066785e-05,1.6899553884286433e-05,0.0003
1.3097894225211348e-05,1.6760011931182817e-05,0.0003
1.3225304428488016e-05,1.6620133465039544e-05,0.0003
1.2706972484011203e-05,1.6976257029455155e-05,0.0003
1.3161627066438086e-05,1.6936224710661918e-05,9e-05
1.2899314242531545e-05,1.6847954611876048e-05,9e-05
1.28119800137938e-05,1.671939025982283e-05,9e-05
1.2782801604771521e-05,1.6867388694663532e-05,9e-05
1.2519598385551944e-05,1.668335244175978e-05,9e-05
1.2465705367503688e-05,1.6643203707644716e-05,9e-05
1.2088600669812877e-05,1.6685275113559328e-05,9e-05
1.2269810213183518e-05,1.6629926903988235e-05,9e-05
1.3139224392944016e-05,1.6698524632374756e-05,9e-05
1.2538352166302502e-05,1.6661671907058917e-05,9e-05
1.2719927326543257e-05,1.67438956850674e-05,9e-05
1.3425468750938307e-05,1.671771315159276e-05,9e-05
1.255578263226198e-05,1.6757947378209792e-05,9e-05
1.2592684470291715e-05,1.6734817108954303e-05,9e-05
1.2289272490306757e-05,1.6566895283176564e-05,9e-05
1.2847769539803267e-05,1.6664380382280797e-05,9e-05
1.2270320439711213e-05,1.6686397430021316e-05,9e-05
1.2040057299600448e-05,1.6601112292846665e-05,9e-05
1.2552584848890547e-05,1.659224471950438e-05,9e-05
1.216320652019931e-05,1.650655576668214e-05,9e-05
1.1928702406294178e-05,1.6626649085083045e-05,9e-05
1.197835081256926e-05,1.65114597621141e-05,9e-05
1.2280708688194863e-05,1.6463922293041833e-05,9e-05
1.223946219397476e-05,1.6456870071124285e-05,9e-05
1.2130733011872508e-05,1.6490817870362662e-05,9e-05
1.2429864909790922e-05,1.653434446780011e-05,9e-05
1.2179873010609299e-05,1.6447516827611253e-05,9e-05
1.213604355143616e-05,1.660308407736011e-05,9e-05
1.2410784620442428e-05,1.6457692254334688e-05,9e-05
1.2138925740146078e-05,1.6380838133045472e-05,9e-05
1.1584545973164495e-05,1.6397028957726434e-05,2.7e-05
1.1950789485126734e-05,1.64512857736554e-05,2.7e-05
1.2193907423352357e-05,1.6411979231634177e-05,2.7e-05
1.2058880201948341e-05,1.639002039155457e-05,2.7e-05
1.2252424312464427e-05,1.650102603889536e-05,2.7e-05
1.2045892617607024e-05,1.6391521057812497e-05,2.7e-05
1.2074815458618104e-05,1.6417447113781236e-05,2.7e-05
1.1843355423479807e-05,1.6455534932902083e-05,2.7e-05
1.1981001989624929e-05,1.640785558265634e-05,2.7e-05
1.187646557809785e-05,1.639915535633918e-05,2.7e-05
1.2237644114065915e-05,1.6438965758425184e-05,2.7e-05
1.1820223335234914e-05,1.645176234887913e-05,2.7e-05
1.2215815331728663e-05,1.642774441279471e-05,2.7e-05
1.1646019629552029e-05,1.644186704652384e-05,2.7e-05
1.2100428648409434e-05,1.644891017349437e-05,2.7e-05
1.1873959010699764e-05,1.6415468053310178e-05,2.7e-05
1.1799606909335125e-05,1.637408604437951e-05,2.7e-05
1.1324253136990592e-05,1.6418065570178442e-05,2.7e-05
1.2063227586622816e-05,1.6450594557682052e-05,2.7e-05
1.2354286809568293e-05,1.644560688873753e-05,2.7e-05
1.2167901331849862e-05,1.6432979464298114e-05,2.7e-05
1.1253029697400052e-05,1.6404723282903433e-05,2.7e-05
1.1958120921917725e-05,1.6475682059535757e-05,2.7e-05
1.172647262137616e-05,1.6396812497987412e-05,2.7e-05
1.191349838336464e-05,1.6413501725764945e-05,2.7e-05
1.2099119885533582e-05,1.6393145415349863e-05,2.7e-05
1.1791538781835698e-05,1.638712637941353e-05,2.7e-05
1.1543911568878684e-05,1.6387168216169812e-05,2.7e-05
1.21176990433014e-05,1.6395579223171808e-05,2.7e-05
1.1444715710240416e-05,1.636113847780507e-05,2.7e-05
1.217287626786856e-05,1.6368041542591527e-05,8.1e-06
1.205257012770744e-05,1.6383126421715133e-05,8.1e-06
1.2002155017398763e-05,1.6382369722123258e-05,8.1e-06
1.178554339276161e-05,1.6381825844291598e-05,8.1e-06
1.1588746929191984e-05,1.6380367014789954e-05,8.1e-06
1.2112555850762874e-05,1.638159119465854e-05,8.1e-06
1.1456458196335007e-05,1.6399688320234418e-05,8.1e-06
1.1374362657079473e-05,1.639476977288723e-05,8.1e-06
1.1632705536612775e-05,1.6386966308346018e-05,8.1e-06
1.2102965229132678e-05,1.6380017768824473e-05,8.1e-06
1.1682244803523645e-05,1.6378982763853855e-05,8.1e-06
1.2107052498322446e-05,1.6379886801587418e-05,8.1e-06
1.1304702638881281e-05,1.638361754885409e-05,8.1e-06
1.1544707376742736e-05,1.640405935177114e-05,8.1e-06
1.1847954738186672e-05,1.6423427950940095e-05,8.1e-06
1.156102825916605e-05,1.6437319573014975e-05,8.1e-06
1.2256937225174624e-05,1.642682582314592e-05,8.1e-06
1.1196355444553774e-05,1.6392305042245425e-05,8.1e-06
1.1208625437575392e-05,1.6387431969633326e-05,8.1e-06
1.1972649190283846e-05,1.638552566873841e-05,8.1e-06
1.201980012410786e-05,1.6388956282753497e-05,8.1e-06
1.164536388387205e-05,1.6379603039240465e-05,8.1e-06
1.1913793969142716e-05,1.638662797631696e-05,8.1e-06
1.186795998364687e-05,1.6400039385189302e-05,8.1e-06
1.1342584002704825e-05,1.6391557437600568e-05,8.1e-06
1.185067230835557e-05,1.638093453948386e-05,8.1e-06
1.1722808267222717e-05,1.638815228943713e-05,8.1e-06
1.1813152923423331e-05,1.63959339261055e-05,8.1e-06
1.1863694453495555e-05,1.6373476682929322e-05,8.1e-06
1.1607454325712752e-05,1.637292189116124e-05,8.1e-06
1.1520472980919294e-05,1.63754139066441e-05,2.43e-06
1.1887496839335654e-05,1.637906279938761e-05,2.43e-06
1.2111334399378393e-05,1.637955392652657e-05,2.43e-06
1.1821749467344489e-05,1.638195499253925e-05,2.43e-06
1.1248046575929038e-05,1.639094807615038e-05,2.43e-06
1.1770765013352502e-05,1.6395542843383737e-05,2.43e-06
1.173230521089863e-05,1.6396834325860254e-05,2.43e-06
1.1649625776044559e-05,1.639456968405284e-05,2.43e-06
1.1627005733316764e-05,1.6393372789025307e-05,2.43e-06
1.1587926564970985e-05,1.6387748473789543e-05,2.43e-06
1.1893705050169956e-05,1.638626963540446e-05,2.43e-06
1.1916951734747272e-05,1.6384727132390253e-05,2.43e-06
1.1653484762064181e-05,1.6381271052523516e-05,2.43e-06
1.1070969776483253e-05,1.6379884982598014e-05,2.43e-06
1.1962195458181668e-05,1.6384354239562526e-05,2.43e-06
1.1542530955921393e-05,1.6387826690333895e-05,2.43e-06
1.2178784345451277e-05,1.6387872165068984e-05,2.43e-06
1.1732972780009732e-05,1.6390144082834013e-05,2.43e-06
1.177719150291523e-05,1.638899811950978e-05,2.43e-06
1.1795268619607668e-05,1.638481262489222e-05,2.43e-06
1.1325737432343885e-05,1.6379755834350362e-05,2.43e-06
1.1704399184964132e-05,1.6377469364670105e-05,2.43e-06
1.166238962468924e-05,1.63720796990674e-05,2.43e-06
1.1504749636515044e-05,1.636865817999933e-05,2.43e-06
1.1609458852035459e-05,1.6372610843973234e-05,2.43e-06
1.1769247976189945e-05,1.6375550330849364e-05,2.43e-06
1.1411622836021706e-05,1.6378586224163882e-05,2.43e-06
1.139075084211072e-05,1.6372894606320187e-05,2.43e-06
1.1432177416281775e-05,1.637060267967172e-05,2.43e-06
1.1489144526422024e-05,1.6367213902412914e-05,2.43e-06
1.1623513273661956e-05,1.636539673199877e-05,7.29e-07
1.17203881018213e-05,1.6365538613172248e-05,7.29e-07
1.1346032806613948e-05,1.6365916962968186e-05,7.29e-07
1.1801886103057768e-05,1.636679189687129e-05,7.29e-07
1.1978801012446638e-05,1.6367454009014182e-05,7.29e-07
1.1762225767597556e-05,1.6367830539820716e-05,7.29e-07
1.2182444152131211e-05,1.636765773582738e-05,7.29e-07
1.1987033758487087e-05,1.6368281649192795e-05,7.29e-07
1.1549652299436275e-05,1.6368887372664176e-05,7.29e-07
1.1666957107081544e-05,1.636898196011316e-05,7.29e-07
1.1700612049025949e-05,1.636922752368264e-05,7.29e-07
1.1561064638954122e-05,1.6368696378776804e-05,7.29e-07
1.2039168723276816e-05,1.6369118384318426e-05,7.29e-07
1.1704148164426442e-05,1.6370364392059855e-05,7.29e-07
1.1522432942001615e-05,1.6372156096622348e-05,7.29e-07
1.2175100891909096e-05,1.6373991456930526e-05,7.29e-07
1.1619172255450394e-05,1.637594323256053e-05,7.29e-07
1.1863232430187054e-05,1.6375493942177854e-05,7.29e-07
1.1536667443579063e-05,1.6375728591810912e-05,7.29e-07
1.2228885680087842e-05,1.6377731299144216e-05,7.29e-07
1.1648860891000368e-05,1.637875902815722e-05,7.29e-07
1.1867222383443732e-05,1.637860987102613e-05,7.29e-07
1.1873158655362204e-05,1.6378771761083044e-05,7.29e-07
1.1509218893479556e-05,1.63802887982456e-05,7.29e-07
1.1791772521974053e-05,1.6380112356273457e-05,7.29e-07
1.1145501957798842e-05,1.6380265151383355e-05,7.29e-07
1.140982931246981e-05,1.6380059605580755e-05,7.29e-07
1.1775119673984591e-05,1.6378886357415468e-05,7.29e-07
1.1846314919239376e-05,1.6378669897676446e-05,7.29e-07
1.1319469194859266e-05,1.6378673535655253e-05,7.29e-07
1.2005404641968198e-05,1.637896457395982e-05,2.1870001e-07
1.183577023766702e-05,1.6378751752199605e-05,2.1870001e-07
1.158478426077636e-05,1.6378196960431524e-05,2.1870001e-07
1.1710755643434823e-05,1.6377211068174802e-05,2.1870001e-07
1.1805833310063463e-05,1.6376792700611986e-05,2.1870001e-07
1.1775789062085096e-05,1.63763379532611e-05,2.1870001e-07
1.1536588317540009e-05,1.6375959603465162e-05,2.1870001e-07
1.1883791557920631e-05,1.6376392522943206e-05,2.1870001e-07
1.1698362868628465e-05,1.6377207430195995e-05,2.1870001e-07
1.2144570973759983e-05,1.637814966670703e-05,2.1870001e-07
